source_type,source_file,doc_id,contains_ubiquity_claim,claim_strength,claim_scope,confidence,evidence_sentences,rationale,citation,text_chars,snippets_used,keyword_hits,model_name,error
abstract,Abstracts_for_Monsoon.csv:row_43,10.1080/14786419.2022.2154346,False,none,endophytes_general,0.100,Endophytic fungi are an important resource for bioactive natural products.,"The text mentions the existence of endophytic fungi in a medicinal plant (Anoectochilus roxburghii), but does not make any claims about their ubiquity or near-universality in all plants.",,641,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_47,10.17957/IJAB/15.1384,False,none,endophytes_general,1.000,,"The text does not state or imply that fungal endophytes are ubiquitous or found in nearly all plants. Instead, it discusses the endophytic fungi associated with Pinus densiflora specifically.",,1236,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_51,10.30848/PJB2025-3(33,False,none,endophytes_general,0.200,Endophytic fungi are generally found in plants,"The text suggests that endophytic fungi are present in plants, but it does not assert they are ubiquitous or nearly universal. The claim is made in a general context without specific quantification or evidence for all plant species.",,1067,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_55,10.25303/1806rjbt1320145,True,qualified,endophytes_general,0.850,Fungi are the most commonly reported organisms among endophytes.,"The text suggests that fungi, as a group among endophytes, are commonly found in plants. This implies a claim of ubiquity or near-universality for fungal endophytes.",,1967,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_59,10.1079/IVP2004584,False,qualified,endophytes_general,0.800,"Plants were regenerated from both species and appeared to be fungus-free in axenic cultures. || Analysis of callus and regenerated plants of both species using dual staining with light and scanning electron microscopy revealed fungal endophytes intrinsically associated with cells, roots and leaves of regenerated plants that are also associated with native plants.","The text suggests the presence of fungal endophytes in specific species (Black grama and fourwing saltbush), but does not make a claim about their ubiquity or near-universality across all plants.",,884,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_63,10.1111/lam.12606,False,none,endophytes_general,0.800,This is the first study to provide information of cultivable -glycosidase-producing Endophytic fungus in Panax ginseng.,"The text mentions the isolation of a glucosidase-producing endophytic fungus from Panax ginseng roots, but it does not state or imply that such fungi are ubiquitous, near-universal, or found in nearly all plants.",,874,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_67,10.3390/jof8010028,False,none,endophytes_general,0.900,Endophytic fungi are known as a natural source of bioactive metabolites with diverse pharmacological functions.,"The text does not explicitly state that endophytic fungi are ubiquitous, near-universal, or found in nearly all plants. However, the mention of them being a 'natural source' suggests they are present in certain populations of plants.",,999,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_71,10.1556/019.70.2019.01,False,none,endophytes_general,0.950,"Endophytic fungi associated with desert plants have a crucial role to enable these plants to tolerate abiotic stress, such as heat and drought.","The text does not make a claim that Thermomyces lanuginosus or any other fungal endophyte is ubiquitous, near-universal, or found in nearly all plants. Instead, it suggests a role for certain endophytic fungi in desert plants specifically.",,770,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_75,10.1002/jobm.201900631,False,none,endophytes_general,0.850,"The most prevalent genera were Fusarium, which was detected in all the four Dendrobium species","Although the text does not explicitly claim that fungal endophytes are ubiquitous or found in nearly all plants, it is implied by the fact that Fusarium, a specific genus of endophytic fungi, was detected in all four Dendrobium species. However, since this study only investigated endophytic fungi in these specific orchid species from Meghalaya, India, the claim's scope is limited to those species.",,1577,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_79,10.1128/spectrum.03076-23,False,none,endophytes_general,0.250,Endophytic fungi of medicinal plants are symbiotic with the host,"The text does not make an explicit claim that fungal endophytes are ubiquitous or found in nearly all plants. However, it implies a presence in Sophora alopecuroides as it mentions endophytic fungi of medicinal plants. The implication is not strong enough to classify the claim as explicit.",,2531,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_83,10.1016/j.jaridenv.2012.04.009,True,explicit,endophytes_general,0.900,Fungal endophytes grow asymptomatically within the tissues of all vascular plants,"The text states that fungal endophytes grow asymptomatically within the tissues of all vascular plants, implying they are present in nearly all plants.",C) 2012 Elsevier Ltd.,1178,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_87,10.5941/MYCO.2015.43.4.435,False,none,endophytes_general,0.800,"Sixty-one endophytic fungus strains were isolated from the leaves, stems and roots of Tephrosia purpurea","The text does not state or imply that fungal endophytes are ubiquitous or found in nearly all plants. It only mentions that 61 endophytic fungus strains were isolated from a specific plant species, Tephrosia purpurea.",,873,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_91,10.5530/ijper.55.2s.126,False,none,endophytes_general,0.100,,The text does not make a claim about the ubiquity or near-universality of fungal endophytes in plants. The focus is on a specific species (Drechslera spicifera) isolated from a single host plant (Cardiospermum halicacabum).,,792,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_95,10.1093/femsec/fiw142,False,none,endophytes_general,0.950,Isolates of abundant Fraxinus leaf endophytes... inhibited ascospore germination. || Venturia spp. dominated the inoculated endophyte 'communities'.,"The text discusses the presence and impact of certain endophytic fungi in specific ash plant species (Fraxinus excelsior and Fraxinus ornus), but there is no mention or suggestion that these fungi are ubiquitous, near-universal, or found in nearly all plants.",,1484,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_99,10.1007/s10310-011-0292-3,False,none,endophytes_general,0.950,A total of 9 fungal taxa were identified to the genus level. || Phomopsis sp. was isolated frequently from twigs (84.8%) but rather few from leaves (16.1%) and petioles (24.3%). || Phyllosticta sp. was isolated frequently from leaves (72.9%) and petioles (65.7%) but was never isolated from twigs.,"The text does not claim that fungal endophytes are ubiquitous or found in nearly all plants. Instead, it focuses on the distribution of two dominant fungal endophytes in specific organs (leaves, petioles, and twigs) of Ginkgo biloba L., indicating a more specific and organ-dependent occurrence.",,1486,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_103,10.1016/S1995-7645(14)60242-X,False,none,endophytes_general,0.850,"Alkaloids, phenols, flavonoids, saponins, and terpenes were the main phytochemicals presents in all 21 endophytes.","While the text states that certain phytochemicals are present in all 21 endophytes, it does not explicitly claim that these endophytes are ubiquitous or found in nearly all plants. Instead, it suggests that the specific strains of endophytes isolated from Eugenia jambolana contain these phytochemicals.",,1302,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_107,10.1016/j.rhisph.2024.101013,False,none,endophytes_general,0.850,The community assembly of root-associated endophytic fungi not depend on the distribution pattern of host orchids at the local level. || Both sample orchids ( Satyrium nepalense D. Don. and Satyrium yunnanense Rolfe.) were dominated by distinct endophytic fungal families independently.,"The text discusses the distribution of endophytic fungi in orchids but does not state or imply that they are ubiquitous, near-universal, or found in nearly all plants. Instead, it suggests that each case (the two specific orchid species mentioned) has its own distinct endophytic fungal families.",,1973,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_111,10.4038/jnsfsr.v43i2.7945,False,none,endophytes_general,0.950,The endophytic mycoflora of these two traditional rice varieties and their effects have not been studied before. || Twenty one endophytic fungi common to both rice varieties were assessed by the culture plate method in this study.,"The text does not explicitly claim that fungal endophytes are ubiquitous or found in nearly all plants. However, it does imply that the endophytic mycoflora of certain rice varieties has not been studied before, suggesting that there may be a lack of knowledge about the distribution of these endophytes within specific plant species.",,2391,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_115,10.1080/10286020.2011.554829,False,none,endophytes_general,0.900,"Chemical examination of the endophytic fungus Pestalotiopsis sp., isolated from the leaves of the Chinese mangrove Rhizophora mucronata,","The text does not make a claim that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. Instead, it describes the isolation of an endophytic fungus from a specific plant species.",,305,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_119,10.1007/s13199-017-0485-4,False,none,endophytes_general,0.800,Dark septate endophytic fungi are symbiotes that play an important role in plant resistance to biotic and abiotic stress. || Strains NYN8C05 and NYN8G01 were obtained from tobacco roots using a tissue isolation method.,"The text does not contain a claim that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. Instead, the text describes the presence of dark septate endophytic fungi specifically in tobacco roots.",,1012,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_123,10.3390/jof6030149,False,none,endophytes_general,0.950,Three endophytic fungi were isolated from native and endemic plants growing in Central Andean Precordillera of Chile.,"The text mentions the isolation of three specific endophytic fungi from a particular region, which implies that these fungi are not ubiquitous or near-universal across all plants. However, no claim is made about the ubiquity of endophytes in general.",,1269,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_127,10.1080/10286020.2014.881356,False,none,endophytes_general,0.950,The addition of the DNA methyltransferase inhibitor 500 mu M 5-azacytidine to the culture medium of a plant endophytic fungus...,"There is no mention in the text that Pestalotiopsis crassiuscula, or any other fungal endophyte for that matter, is ubiquitous or found in nearly all plants.",,564,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_131,10.1186/s12866-022-02605-y,False,none,endophytes_general,0.950,"The composition and diversity of fungal communities in H. serrata were deciphered based on high-throughput sequencing technology of fungal internal transcribed spacer regions2 (ITS2). || There are 6 genera (Ascomycota_unclassified, Cyphellophora, Fungi_unclassified, Sporobolomyces, and Trichomeriaceae_unclassified) were significantly positively correlated with Hup A content in all two areas.","The text does not explicitly state that endophytic fungi are ubiquitous or found in nearly all plants. However, it does indicate a diverse presence of endophytic fungal communities in H. serrata from different organs and ecological areas, suggesting a wide variety but not universality.",,2233,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_135,10.1515/bot-2011-0095,False,none,endophytes_general,0.900,The occurrence of additional mechanisms involved in symbiotically-conferred stress tolerance in mangrove plants is also an unresolved issue.,"The text does not explicitly state that fungal endophytes are ubiquitous or found in nearly all plants. Instead, it mentions that mechanisms involving stress tolerance in mangrove plants are unresolved, implying that the occurrence of these mechanisms is not necessarily universal among all plants.",,1263,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_139,10.1080/12298093.2022.2135832,False,none,none,0.000,,,,0,0,0,mistral,Ollama API request failed: Could not parse JSON content from Ollama response
abstract,Abstracts_for_Monsoon.csv:row_143,10.1016/j.envexpbot.2025.106172,False,none,endophytes_general,0.900,The diversity of endophytic fungi inhabiting F. cymosum (a long-used medicinal plant) is unclear,"Although the text mentions that the diversity of endophytic fungi in a specific plant (F. cymosum) is not clear, it does not provide any evidence or claim that these fungi are ubiquitous or found in nearly all plants.",,1603,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_147,10.1007/s00344-022-10638-w,True,qualified,endophytes_general,0.850,"A large number of endophytic fungi inhabit various plant parts such as leaf, stem, roots.","The text suggests that a large number of endophytic fungi inhabit various parts of plants, implying they are found in numerous plants, although it does not explicitly state they are ubiquitous or present in nearly all plants.",,1539,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_151,10.1111/jam.15696,False,none,endophytes_general,0.950,Endophytic fungi are a promising alternative approach for the large-scale production of flavonoids from Loranthus tanakae Franch. & Sav.,"The text does not explicitly claim that fungal endophytes are ubiquitous or found in nearly all plants, but it does suggest that these endophytes could be a promising alternative for the production of flavonoids from a specific plant species (Loranthus tanakae Franch. & Sav), indicating they may exist within this species.",,1479,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_155,10.3390/ijms17091541,False,none,endophytes_general,0.750,"Here, for the first time, we systematically demonstrate the biodiversity, phylogeny, and antifungal activity of endophytic fungi associated with Z. bungeanum.","The text does not make a claim about the ubiquity or near-universality of fungal endophytes in plants. Instead, it focuses on the specific case study of endophytic fungi isolated from Zanthoxylum bungeanum.",,1602,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_159,10.1155/2021/9966323,False,none,endophytes_general,0.200,The endophytic fungi were isolated and characterized from stem barks and leaves of Alstonia boonei De Wild and Greenwayodendron suaveolens (Engl. and Diels) Verdc. subsp. Suaveolens.,"The text does not explicitly state that fungal endophytes are ubiquitous or found in nearly all plants. However, it implies the presence of fungal endophytes in Alstonia boonei and Greenwayodendron suaveolens, but this is a specific taxon rather than a general claim about all plants.",,2201,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_163,10.1007/s11274-004-1552-6,False,none,endophytes_general,0.950,This is the first report on secondary metabolites produced by endophytic fungi from Chilean gymnosperms.,"The text does not make a claim about the ubiquity or near-universality of fungal endophytes in plants. Instead, it reports a first-time discovery of secondary metabolites produced by endophytic fungi from Chilean gymnosperms, indicating the presence of these fungi in this specific plant type.",,613,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_167,10.3389/fmicb.2022.819770,False,qualified,endophytes_general,0.850,Endophytic fungi of medicinal plants are abundant.,"The text implies that endophytic fungi are abundant in medicinal plants, but it does not explicitly state they are ubiquitous or found in nearly all plants. The claim is qualified as the scope is limited to medicinal plants.",,1937,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_171,10.1007/s11274-015-1916-0,False,none,endophytes_general,0.500,Fungal endophytes inhabit living tissues of plants without any apparent symptoms and in many cases are known to produce secondary metabolites similar to those produced by their respective host plants.,"The text mentions that fungal endophytes are found in 'many' plants, but does not provide enough evidence or context to suggest they are ubiquitous or near-universal. The focus of the text is on the attenuation of CPT production and potential methods for reversing it, rather than making a broad claim about the prevalence of endophytes.",,1377,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_175,10.1007/s13659-020-00248-y,False,none,endophytes_general,0.950,Arthriniumsp. HS66 which colonized in the stems ofIsodon xerophilus.,"The text mentions the presence of a specific endophytic fungus (Arthriniumsp. HS66) in Isodon xerophilus plants, but there is no claim or implication that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants.",,475,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_179,10.1002/ece3.71548,False,none,endophytes_general,0.950,"The results showed that 476 strains of endophytic fungi (3 class, 6 order, 13 families, 20 genera) were isolated and identified from C. migao fruits","The text provides data about the isolation and identification of various strains of endophytic fungi from C. migao fruits, but it does not explicitly state that these fungi are ubiquitous or near-universal in plants.",,1568,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_183,10.3389/fmicb.2023.1128956,False,none,endophytes_general,0.300,The diversity and species of endophytic fungi were tested by ITS sequencing,"Although the text discusses the presence and diversity of endophytic fungi in Dendrobium nobile, it does not provide any evidence suggesting that these fungal endophytes are ubiquitous or near-universal across all plants.",,1618,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_187,10.1007/s10600-019-02762-z,False,none,endophytes_general,0.100,,"The text does not contain a claim that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. The mention of an endophytic fungus Phomopsis sp. is specific to one fungus species and does not imply the universality of endophytes in general.",,670,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_191,10.3389/fpls.2016.00361,False,none,endophytes_general,0.200,Limited information is available on the role of ethylene in endophytic fungi induced secondary metabolites biosynthesis.,"The text discusses the limited availability of information about ethylene's role in endophytic fungi, but it does not state that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants.",,2400,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_195,10.1016/j.funbio.2015.07.009,False,none,endophytes_general,0.700,Our study confirms the phylogenetic diversity of endophytic fungi in O. rufipogon G.,"The text does not contain a claim that fungal endophytes are ubiquitous or found in nearly all plants. Instead, it confirms the phylogenetic diversity of endophytic fungi in Oryza rufipogon G., which indicates diversity within the specific plant species.",(C) 2015 The British Mycological Society. Published by Elsevier Ltd.,1489,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_199,10.1603/EN12001,False,none,endophytes_general,0.950,"Endophytic fungi, which live within host plant tissues without causing any visible symptom of disease, are important mediators of plant-herbivore interactions.","The text does not explicitly claim that endophytes are ubiquitous or found in nearly all plants. However, the general discussion about endophytic fungi suggests they can be found in various host plants.",,1281,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_203,10.1139/cjm-2023-0056,False,none,endophytes_general,0.850,"A comprehensively diverse community of endophytic fungi was represented, including 50 genera, 44 families, 30 orders, 12 classes, and 5 phyla.",The text mentions the presence of a diverse community of endophytic fungi across different tissues of Paris polyphylla but does not claim them to be ubiquitous or nearly universal in all plants.,,1066,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_207,10.1111/lam.13571,False,none,endophytes_general,0.900,The aim of this study is to investigate the diversity of endophytic fungi in Rubia plants.,"While the text mentions investigating the diversity of endophytic fungi in Rubia plants, it does not claim that these fungi are ubiquitous or near-universal in all plants. Instead, it is specifically focused on Rubia plants.",,1049,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_211,10.3390/plants13050685,False,none,endophytes_general,0.950,"The dominant fungi in A. speciosum and A. aureum belonged to the phyla Ascomycota and Basidiomycota, accounting for more than 75% of the total identified fungi. || In Zhanjiang, both A. speciosum and A. aureum showed the richest diversity of endophytic fungi.","Although the text mentions that certain fungi are dominant in the mangrove ferns Acrostichum speciosum and A. aureum, it does not indicate they are ubiquitous or found in nearly all plants.",,2164,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_215,10.1111/j.1439-0434.1994.tb01448.x,False,none,endophytes_general,0.850,"Fungal colonies developed on agar within the same period of time. || More than 27 filamentous fungal genera and yeasts were identified during a wheat crop in healthy, green leaves.","The text mentions the presence of various fungal genera in wheat and sugarbeet leaves, but it does not explicitly state that these fungi are ubiquitous or found in nearly all plants. Instead, the focus is on the use of paraquat for detecting endophytes and early/latent fungal infections.",,1240,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_219,10.5941/MYCO.2017.45.2.90,False,none,endophytes_general,0.200,Different endophytes isolated from the seeds of Sophora flavescens,"The text does not explicitly state that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. However, it implies the presence of different endophytes in a specific plant (Sophora flavescens), suggesting that endophytes may not be universally present but can be found in certain species.",,958,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_223,10.1016/j.fitote.2024.106085,False,none,endophytes_general,0.950,,"The provided text does not make a claim about the ubiquity or near-universality of fungal endophytes in plants. Instead, it mentions the isolation of an endophytic fungus from Euphorbia sikkimensis, which indicates the presence of this specific fungus in that particular plant species.",,720,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_227,10.14393/BJ-v39n0a2023-65820,False,none,endophytes_general,0.900,,"The text does not explicitly state or imply that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. Instead, it focuses on the analysis of endophytic fungi in specific plant species (Fagopyrum Mill and Avena sativa) at a mature stage.",,1415,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_231,10.1080/02757540.2015.1135907,False,none,endophytes_general,0.950,"Endophytic fungi, being closely associated with their host plants, are an important part of the ecosystem and food web.","The text does not make a claim about ubiquity or near-universality of endophytes in all plants. Instead, it states that endophytic fungi are closely associated with their host plants, but it does not imply that they are found in nearly all plants.",,1374,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_235,10.1093/ee/24.6.1576,False,none,endophytes_general,0.800,"In the laboratory, we presented grasshoppers with grass clippings from plants of high or low endophyte infection levels either simultaneously (choice) or separately (no choice), and we measured the amount of each eaten by the grasshoppers.","The text does not make a claim about fungal endophytes being ubiquitous, near-universal, or found in nearly all plants. However, it does imply that the specific endophytic fungus Acremonium starrii may not deter herbivores in the studied species of Arizona fescue and grasshoppers.",,1022,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_239,10.1007/s10600-010-9503-y,False,none,endophytes_general,0.100,"A new isocoumarin, (3R*, 4S*)-6,8-dihydroxy-3,4,7-trimethylisocoumarin (1), and five known compounds were isolated from mangrove endophytic fungus Penicillium sp. 091402.","The text mentions the discovery of a new compound in a specific mangrove endophytic fungus, which does not imply that fungal endophytes are ubiquitous or found in nearly all plants.",,257,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_243,10.1007/s13659-022-00327-2,False,none,endophytes_general,0.900,,"The text does not make a claim about the ubiquity or near-universality of fungal endophytes in plants. Instead, it describes the isolation of new compounds from a specific endophytic fungus found in a Chinese medicinal plant.",,457,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_247,10.1016/j.funeco.2020.100993,False,none,endophytes_general,0.800,The growth and yield of crops are severely threatened by drought stress.,"While the text mentions the presence of endophytic fungi in a crop (peanuts), it does not make a claim about their ubiquity or near-universality across all plants. Instead, it focuses on the interaction between endophytic fungi, arbuscular mycorrhizal fungi, and the host plant.",,1190,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_251,10.1177/1934578X211044574,False,none,endophytes_general,0.950,"A new steroid, chaetglotone (1), together with 3 known compounds (2-4), were isolated from Chaetomium globosum, which is an endophytic fungus isolated from the root of Coptis chinensis Franch.","The text provides no explicit or qualified claim suggesting that fungal endophytes are ubiquitous or found in nearly all plants. The mention of an endophytic fungus found in the root of Coptis chinensis indicates the presence of a specific case, not a general trend.",,520,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_255,10.3329/bjp.v7i4.12068,False,none,endophytes_general,0.100,All of the four isolates were found to have high bioactivity against the frequent plant pathogenic fungus Botryotinia fuckeliana,"The text does not claim that endophytic fungi are ubiquitous or near-universal in plants, but rather focuses on the antibacterial and antifungal activities of specific isolates from bamboo branches. The mention of high bioactivity against one plant pathogen (Botryotinia fuckeliana) suggests that these endophytic fungi may be found in certain plants or specific environments, but does not imply ubiquity.",,1208,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_259,10.3389/fmicb.2023.1294402,False,none,endophytes_general,0.700,"Using RNA-seq, we examined the transcriptomes of 1-year-old, 2-year-old, and 3-year-old D. nobile samples || A significant shift in the composition of the fungal community within D. nobile stems was observed along the age gradient","The text does not explicitly claim that endophytic fungi are ubiquitous or near-universal in all plants. However, the observation of a shift in the composition of the fungal community within D. nobile stems along an age gradient suggests that certain endophytic fungi may be more prevalent in specific plant stages or species.",,2046,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_263,10.1007/s10600-025-04670-x,False,none,endophytes_general,0.950,,"The text does not contain a claim that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. It only reports the isolation of an endophytic fungus from a specific plant species.",,430,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_267,10.7717/peerj.19074,False,none,endophytes_general,0.300,"The study aimed to isolate the endophytic fungi from medicinal plants, including Lantana camara, Orthosiphon aristatus, Mansonia gagei, Terminalia bellirica, Oroxylum indicum, Elaeagnus latifolia, Talinum paniculatum, and Capsicum annuum.","The text provides a list of medicinal plants from which endophytic fungi are isolated, suggesting the presence of these fungi in specific plant species. However, there is no claim that these fungi are ubiquitous or found in nearly all plants.",,1810,1,0,mistral,
