"code","iso","country","CDA.raw.1999","CDA.raw.2000","CDA.raw.2001","CDA.raw.2002","CDA.raw.2003","CDA.raw.2004","CDA.raw.2005","CDA.raw.2006","CDA.raw.2007","CDA.raw.2008","CDA.raw.2009","CDA.raw.2010","CDA.raw.2011","CDA.raw.2012","CDA.raw.2013","CDA.raw.2014","CDA.raw.2015","CDA.raw.2016","CDA.raw.2017","CDA.raw.2018","CDA.raw.2019","CDA.raw.2020","CDA.raw.2021","CDA.raw.2022"
748,"SWZ","Eswatini",0.0381876896234037,0.0500759675484503,0.0467244408830521,0.0364628722042999,0.00831948484648604,0.00409491527357098,0.000666685883096374,-0.0392138437217986,-0.0376363632128521,-0.0323352476589469,-0.0148488583528815,-0.00643351929187043,-0.00246653033513496,0.00875354454334154,0.0238013877974974,0.00142385870465023,-0.0125750815952771,-0.00983249723621328,-0.0134287897281873,-0.0119539682202166,-0.00201268745944848,-0.000859669596134539,0.00184921782457081,0.0193563060230106
231,"ETH","Ethiopia",0.00455862050429534,0.0186957274450237,0.0423049636931347,0.063450177006037,0.0865861336668146,0.0845675378490851,0.0784867841966677,0.0754878256869911,0.0742105323698601,0.073616126251844,0.0629112923210275,0.0497890969457433,0.0525371871178384,0.0561878296586633,0.0696418550789095,0.0904510897935162,0.100695389849959,0.111324973573724,0.120213066496985,0.124433796229431,0.119227068463729,0.103919863176651,0.0900553544533316,0.0711486516657618
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",0.00525893224604634,0.0155746267459811,0.0257709205298255,0.0282139020112349,0.0374493631951369,0.0564734985448248,0.0567298082397665,0.0632960166053138,0.0588645861660344,0.0304870779650939,-0.00369768048414302,-0.0110972417663788,-0.0136316809078134,-0.034285292414037,-0.0274075923469835,0.00480612521325652,0.0216927360507522,0.0410220821965748,0.060869655940349,0.0595254802155203,0.0423900832043689,0.0270933674464082,0.00891746660168513,-0.00258030892677374
246,"FIN","Finland",0.0113341776282536,0.00771552988866309,0.00707902374670688,0.005966215541233,0.0112183171636113,0.0166737018271268,0.00624549833428123,0.0125597475601613,0.015351732066528,0.00650276949168171,-0.0049564546640349,-0.0130660122099151,-0.0256067576448119,-0.0397222716955107,-0.0329952819560602,-0.0261351375314245,-0.0399276606550757,-0.0296311259765771,-0.0432510193038764,-0.052018806433292,-0.0597119989514859,-0.0530895821686836,-0.0540543303015566,-0.0616843842937725
250,"FRA","France",0.00199996037373662,0.00182813698347561,0.00588008629267955,0.0078913777533749,0.00749067446533958,0.00532880464399454,0.00336786105305475,0.00198574092547221,-0.0028283178011053,-0.00587177961340932,-0.0127072262104473,-0.0181449542127199,-0.0273934015529912,-0.0341405110830631,-0.0348737744195602,-0.0413227824849538,-0.0402760617776512,-0.0369874681481483,-0.0311530909704927,-0.0290038202459504,-0.0301204893885804,-0.0324689134916324,-0.0309524744047852,-0.0282490035536701
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",0.0392898182952406,0.0380119727720356,0.0365365395642028,0.0342935332895145,0.03415626284675,0.0209174337528291,0.0116247762339652,0.00196515179491308,-0.0164671258226524,-0.0267500663769949,-0.0405045947836112,-0.0396808862746307,-0.0273421046442563,-0.0199338045814256,-0.00361714656449391,0.00956134250720186,0.0227050256185846,0.0279542361801934,0.0188694494128425,0.00845357772578303,-0.00399898591228892,-0.00516599495419401,-0.0082514579604043,-0.0195242733262109
270,"GMB","Gambia",0.0317608948743038,0.0383495368753255,0.0459057680127339,0.0474947320605927,0.0477124481122684,0.0475513393839404,0.0450853152448303,0.043093689421821,0.0364644341117502,0.0320752898114391,0.0330997408796694,0.0375314298904068,0.0450756623838096,0.0473353973030479,0.0415332175113792,0.046050651915573,0.0536348416302164,0.0598040963335771,0.0595726685150855,0.0605182257631316,0.0614112247099297,0.062232598946153,0.0641765944433235,0.0608310454428471
268,"GEO","Georgia",-0.0640855180273071,-0.0756542835984116,-0.0917142594008382,-0.0760724323319347,-0.0180328823154936,0.0173088114268378,-0.00441689912267916,0.0138356772860284,0.035521414996861,0.050339288521996,0.0631891149593387,0.0753660997600469,0.0833158694049969,0.0772123320303337,0.0654439280539232,0.059847327322541,0.0611574468408911,0.0695482215594716,0.0751571421297224,0.061149651928019,0.0538299761966268,0.0384765183276514,0.0349042339642069,0.0310312146938687
276,"DEU","Germany",-0.0269218922818983,-0.0213448549398168,-0.0147342245957273,-0.0135735022739693,-0.0117883280686189,-0.0127709267595733,-0.0149745336957319,-0.0114238286211805,-0.0126143608544071,-0.0124836674617049,-0.0223307099592639,-0.0230488004356364,-0.022879324114502,-0.0208233580279477,-0.0137729801891324,-0.0121770893389273,-0.0106697800037564,-0.00706433548829987,-0.00715651244256476,-0.00849929126379046,-0.0247695823812532,-0.0383058955528002,-0.0443932533406884,-0.0476006981810088
288,"GHA","Ghana",0.063261647004005,0.0570408292216902,0.0596382648035232,0.0485442039696364,0.0418887744115557,0.0381907261016585,0.0283544836659497,0.0371567859310786,0.0507395737021226,0.0547264275190702,0.0429866334787905,0.0399569136622977,0.0466719866680807,0.0638633843128957,0.0746300552745383,0.0775692029156714,0.0728206951777421,0.0778985200674125,0.0737480570333346,0.0716496500275126,0.0527009772107931,0.0502180546293753,0.0533086645714866,0.0611217014243672
300,"GRC","Greece",0.0200904237910255,0.0242006210584782,0.026967367931144,0.0279124445552195,0.0277925228676776,0.0263993238751776,0.0246950948346372,0.0205940874914399,0.0181606580456235,0.0149647879107706,0.00639748092154324,-0.00123431984572944,-0.00312900951015984,-0.00372324407469598,-0.0036353321556936,-0.00416831131337921,-0.00236356759629712,-0.00192766675714556,-0.00527906145613148,-0.00989240950353994,-0.0233654017431265,-0.0267003399444079,-0.0460628196434451,-0.0493712624135878
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",0.0709169431103887,0.0681303425864346,0.0613325650420697,0.0550081027627123,0.0467460548202701,0.0398452702866245,0.0348460584830408,0.030667109539618,0.0294396287515608,0.030173050660782,0.0331849319108288,0.0331955893245575,0.0290161758264844,0.0292585228523057,0.0360706499359114,0.0204425961685564,0.0126389009613419,0.00856365293650541,0.0070136773586964,0.0130812964001077,0.0205917791718271,0.0195306728324904,0.0224761385257775,0.028677143812966
320,"GTM","Guatemala",0.0674156106139903,0.0710309393873678,0.0683279359092723,0.0716679950132963,0.0615878169434614,0.0609146605575324,0.0617232006674853,0.0507355637317675,0.0411231600933923,0.0291664436670358,0.0185112824561504,0.0100348452303329,0.00389039498614085,0.00137823160796802,0.00174840125139197,0.00835591420982418,0.0257646256152799,0.0437488094584471,0.0589616090894365,0.0658792118230296,0.0725532868101657,0.0632876440148755,0.0565811710564548,0.0434430779131174
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0.0407427975116261,0.0438200235342543,0.0460028567919142,0.0473068584178535,0.047741589310389,0.0468801770797389,0.0447637121190703,0.0430358602198482,0.041222547457773,0.0387589907318016,0.0380743108926893,0.0445425547530833,0.0502289975753962,0.048270584832081,0.0366602189416565,0.0263891128668541,0.0229296351202768,0.0244770246651189,0.0335010001646399,0.0359867880718068,0.0487587932908149,0.0732885413086484,0.0983620198112709,0.111449956545764
624,"GNB","Guinea-Bissau",0.0112842555050523,-0.00222765620878578,-0.00839112768148191,-0.0119356743179039,-0.00871115069377101,-0.00386159569682089,0.00147605292742914,0.0193203129455621,0.0392937244207152,0.0459743394167889,0.0594397679086864,0.0516186626202728,0.0403059741390259,0.0256794214270541,0.0212658412705602,0.0197134465036162,0.0224052892801265,0.0278441355738159,0.0335559540131103,0.0360725033207892,0.0387863744325365,0.0338828429726565,0.0317190874482449,0.0280448672863325
328,"GUY","Guyana",0.0759790185178995,0.0726274151128741,0.0621162307031602,0.0406849929259183,0.0182044640686045,0.013582611234304,0.000916381130355859,-0.0147805557648557,-0.0109543120374409,-0.00994694938353132,0.000228655007717737,0.00443722449922745,0.00968192717087679,0.0123729043083685,0.0172692531210021,0.0263106381384997,0.0240862661680248,0.0239241533223766,0.0282871549528638,0.0305401986545335,0.0411457613259196,0.0547368552698573,0.0709176360230623,0.0790523563609273
332,"HTI","Haiti",0.0541110015821633,0.103410544773107,0.140080040328983,0.177151770113685,0.181229912153731,0.0720453796059317,0.0539636658337492,0.039023152897993,0.0374416170407355,0.0260225856146192,0.0162191756984702,0.0254904248114596,0.0277487687044384,0.0376755193226523,0.0514694956282491,0.0573971721920421,0.0591004408861133,0.0629080437947591,0.0637272809634628,0.0615100855241031,0.0501237960539369,0.029508447599166,0.00952634317750745,-0.00309203547563092
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",0.0817786004472998,0.081591488908801,0.0798949183697326,0.0779517487380761,0.0765392123448876,0.0754592411786918,0.0732514012473462,0.0712269695275556,0.0665518476146267,0.0677505593020498,0.0564711220543979,0.0429802623006577,0.0378107877962675,0.0326248220891454,0.0309435928435975,0.0307755218529677,0.0285584348634915,0.0258339885521712,0.0275235452307949,0.0270062562759577,0.0277577471535841,0.0149668252670714,0.0141697034247008,0.015212318319189
344,"HKG","Hong Kong",0.0326735269237883,0.0329575094442105,0.0279890331221908,0.0319140168280672,0.0424690403657753,0.0403339741304336,0.0378305589973342,0.0233843482764227,0.0103292835567239,0.00842758085331385,0.0097765747747407,0.00568602430544995,0.0014888238908648,-0.00219909372803864,0.00168922380620606,0.00385941051300343,0.00447289388618177,0.00385723561838525,0.00423043127012623,0.00393291998600298,0.000864708592796415,-0.024891430968686,-0.0434849143827858,-0.0591843078507859
348,"HUN","Hungary",NA,-0.0186797748921956,-0.0104001713079899,-0.0130670247805608,-0.00616775357150973,-0.00565292327237971,-0.00538277577495247,-0.0029477024273896,-0.0033886728122115,-0.00543365120139762,-0.011803817310495,-0.0221894049665049,-0.0289073051328135,-0.03641086070755,-0.0359470884251489,-0.0394093520248876,-0.0398331363255246,-0.0365128913816726,-0.0238596105613419,-0.00831031179297572,-6.84870744031876e-05,0.00508561587268752,0.0104320991844236,0.00645280562079042
352,"ISL","Iceland",NA,NA,NA,NA,NA,0.0257661726912206,0.0210830889215055,0.0187977816289897,0.0219624839384658,0.0269195398683431,0.0311683338694688,0.0326236871301031,0.0278844711000095,0.0235743741385113,0.0170186075818248,0.0106420150828452,0.00168824060109585,-0.0075026961419232,-0.00757822456042137,-0.00107381375645751,0.0020439157210288,0.000341832678026455,6.53465121789321e-05,0.000207749423028591
356,"IND","India",0.0556949893853775,0.0540294893528632,0.0508442956687378,0.0477685801434642,0.0434198560335852,0.0405433480924731,0.0392807660340442,0.0428475678460316,0.0478202497554514,0.051939883299434,0.0596085351393385,0.0648030571814042,0.0669625588283624,0.0689135832931018,0.0672876826391782,0.0660771839528977,0.0625212806694722,0.0599671973456493,0.0567219228406632,0.0549340200389017,0.052071082231155,0.0415211220904574,0.0355698825616797,0.0336379789567569
360,"IDN","Indonesia",0.0640235825924327,0.0525492103816312,0.048828415681675,0.045181365481213,0.0467295190038846,0.0444793399642358,0.0383065284524351,0.0353132974428279,0.0417081608177985,0.0313238662046074,0.0330525177214427,0.0345708094266379,0.04516604382649,0.0498404134661745,0.0515908701353376,0.0493034701015458,0.0491866189373511,0.0434053218211483,0.0415989182159953,0.03483586686996,0.0331633893862162,0.0289901448319216,0.0298794101642308,0.0397476832078252
364,"IRN","Iran",0.053805436220129,0.057702087381112,0.0617937051857937,0.0614458477558892,0.0586539164704933,0.0608869787889723,0.0612969590321231,0.0603520386044665,0.0506452050991746,0.0440858470104406,0.0463418513392051,0.0442140536614057,0.0422219164872175,0.038867176499674,0.0337432639677921,0.0319934197993716,0.0292632910179282,0.0277184760879232,0.0283988320900115,0.0298820245686782,0.0281154039675364,0.0239199180161538,0.0195613332316009,0.0156181780276201
368,"IRQ","Iraq",0.0659228575376165,0.0559561829346276,0.0419668080293465,0.0370435219832728,0.0334359760128133,0.0432201263231955,0.0516771213120721,0.0427557524445736,0.0052006779334095,-0.00197541434872605,-0.00411383518874227,-0.0021614230055948,0.00943311162327132,0.0225385397067881,0.0381981079996623,0.0557789807179918,0.0739790970711982,0.0857037781192937,0.0631951769910526,0.0599058899603002,0.0575588383959142,0.043493929771071,0.0338081202510612,0.0292659311853452
372,"IRL","Ireland",0.028822658992341,0.0346834461938206,0.0409788679956671,0.0407046409084311,0.0363799115569985,0.0311176915276827,0.0267056162262693,0.0210200238244176,0.0148599730292587,0.00909524140392448,-0.00124960086583398,-0.0079282098603968,-0.0130562761688274,-0.0207858886473731,-0.0287890202414235,-0.0433353917314062,-0.0314809230552986,-0.0261720793777076,-0.0177817027683379,-0.00592193145208203,-0.00274576387611003,-0.00273765114883629,-0.0033887531893247,-0.00132756834518254
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,0.021918179396011,0.012625319548379,0.00982621731964617,0.00910238914112638,0.0124835481254228,0.00852092007135608,0.0119861814957429,0.0178967466737323,0.0234605330045439,0.0201696258979003,0.0100651373546869,-0.000390628622138437,-0.0101506374533986,-0.0267575160820098,-0.0301648654640227,-0.0405704314070787,-0.0453452316683284,-0.0462500672936842,-0.0276782911984452
380,"ITA","Italy",0.00711091474549863,0.00948249241975896,0.0109333500561239,0.0124404737996047,0.0137619282902393,0.0130798798133511,0.0141608290014894,0.0124021736981359,0.00942807759019382,0.00588095597858729,-0.00134229921523395,-0.00447614261361998,-0.0111379466576668,-0.0137120397084138,-0.010746781808419,-0.00571310062527961,-0.00336673491973194,-0.00453451591601671,-0.0103808536350626,-0.0206898258670424,-0.0288830699235135,-0.0241279319795796,-0.0227085857721605,-0.0154105442323896
388,"JAM","Jamaica",0.0377073834930044,0.0370178769342868,0.0358171266998388,0.0283311092410814,0.0224433965552979,0.0141349410453744,0.00957460836034474,0.0129634207663913,0.0126721876591118,0.00918295229272981,-0.00406083907103162,-0.0106117175156203,-0.0105458265481632,-0.0111962271817296,-0.00546444204376468,-0.00782302349265397,-0.00977794968266446,-0.00775109916722555,-0.00926645540011421,0.000960244008837208,-0.000746491609295191,-0.0142221136773702,-0.0153663234826093,-0.0228986810349132
392,"JPN","Japan",0.00801693957283356,0.00762575979076408,0.00619732952418417,0.00580519021776871,0.00438521637110556,0.00469674293060884,0.00545361118286536,0.00540331138093886,0.00633541812265337,0.00146672287247362,-0.00290396730631023,-0.00461755701214576,-0.00494175711251813,-0.00209994068111131,0.000197429451110454,0.00127618889934533,0.00112351746876982,-0.000462407045504178,-0.000415244185699896,-0.00659182706240236,-0.0248707917099858,-0.0388353497217473,-0.0398580663360592,-0.0341300145607449
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",0.040872837007865,0.0386545974234838,0.0294085279947922,0.0304557020191891,0.0282487932878013,0.0349095491207896,0.0422003487882161,0.0474381982528362,0.0514023912044441,0.0489453959080577,0.0435001139929649,0.0354608123070923,0.0271914068531878,0.0249889782166142,0.0204869477803586,0.0229237934578408,0.0267197888203101,0.0261450884814547,0.0287121176291629,0.0251545413621264,0.0202938380890876,0.00267895850825717,-0.0113251867487594,-0.0208903969783403
398,"KAZ","Kazakhstan",-0.0176402784374002,-0.0321500154228579,-0.0476539747368666,-0.0343047822251239,-0.00635487022776944,0.0137699459430207,0.0358024929331118,0.0557119692485875,0.0691491340915187,0.0759975034387677,0.0627956704991037,0.0605196504549919,0.0466132243809338,0.0365277301804297,0.0304858175429354,0.0278621036727869,0.0261702288859174,0.0268471498684968,0.0296461079287205,0.0318196150256178,0.0233747742976578,0.0152997236671788,0.0041926654564115,-0.00268484010939353
404,"KEN","Kenya",0.0836387001494481,0.0900770250678964,0.068750273189172,0.0398091005845826,0.00742746669259708,-0.0198715007881482,-0.0380089012303077,-0.0211261266976257,-0.0192103428389304,0.00157054423886915,0.0276721298347902,0.0533346264233656,0.075241539923099,0.0766705194135655,0.0646987910056127,0.0571497148371576,0.0587842054811967,0.0632349505602023,0.0599679473879287,0.0555988714830655,0.0594945742387931,0.0623429717477209,0.0709011720371597,0.0674851972925328
296,"KIR","Kiribati",0.0324584978170821,0.0340965883080149,0.0293439865397267,0.0288072158719874,0.0383739509621026,0.043992001717279,0.0551676574641629,0.0602053027365939,0.0590163735622959,0.0516217971527624,0.0381513791786958,0.0458884951214746,0.0440157852816825,0.0331418341294849,0.0247102799853165,0.0207888473517583,0.0200140631054611,0.0174734710225308,0.0233064196081973,0.025121216729175,0.0228964348826564,0.03082941439846,0.0352881998913208,0.0315394370446112
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00525281265624122,-6.83338746364686e-05,0.00230138127606594,0.00665637499717509,0.00798473797006394,0.00542143904579007
414,"KWT","Kuwait",NA,NA,0.0413710612034699,0.0123645189428474,0.0113277186542466,0.0205058279793426,0.0338274719063065,0.0391671783313392,0.0468896539002874,0.0509026697815065,0.0547326618174262,0.0537189829101605,0.0495098560941383,0.0497195915518698,0.0348260825557236,0.0143536636450139,0.0126841585682189,0.0181050809993586,0.017028920280185,0.0195316693685954,0.0244903466362534,0.0225019392828403,0.020457714118074,0.0295107926501756
417,"KGZ","Kyrgyzstan",-0.0283956455181,-0.0422230038027202,-0.0688183464461711,-0.0616138285979651,-0.0271180482824518,0.000160538761838191,-0.00263390921574169,0.00738980809215062,0.02635564775278,0.0556665076210288,0.0592117036259474,0.0538905726052983,0.0428698326672245,0.0562241818003466,0.0647222310585702,0.0740504328070108,0.0725495017367046,0.058528744528703,0.0483311011702365,0.0532994668120474,0.0335794538686078,0.00252274979068967,-0.0178157946011775,-0.0161979562649552
418,"LAO","Laos",0.0591970761003271,0.0615323646246151,0.0660799085642485,0.0732819601547343,0.0761733278618,0.0759490555069156,0.0730178491166975,0.0851516969081691,0.0927403584308271,0.100669079740354,0.111679454717049,0.123964567307367,0.131678443761824,0.135702629137024,0.142552446075875,0.13856235065257,0.166208536638964,0.226429888898593,0.271250413966999,0.296247270787413,0.301665970372658,0.28660424013563,0.259288173316645,0.20815594771296
428,"LVA","Latvia",NA,NA,NA,NA,NA,-0.0376632208258812,-0.0224374894965883,-0.00318271937656376,0.00900418707279171,0.0156526171547433,0.0122613882733611,0.0110823285134491,0.00642354628452657,-0.000347863614211258,-0.00513607152786924,-0.0117932367183074,-0.0172127484532382,-0.0201859156653874,-0.0229427131340991,-0.0110271340671923,-0.00919123527869736,-0.00375247416322395,-0.000880849593799001,-0.00624328287532836
422,"LBN","Lebanon",0.0913528539759396,0.079996130349562,0.0656496862032676,0.0546537513481049,0.0491447028346543,0.0370178588925538,0.024448475194675,0.0044567807108522,-0.0118244195736645,-0.0047918703348384,0.0098039133048371,0.0150390049540783,0.0218796697858461,0.0309038348159882,0.0447019776932751,0.0557500561321187,0.0643550276232931,0.060562853078078,0.0471578301830646,0.0379331009613153,0.0353468329098547,0.0191308077189021,0.00559827499544663,NA
426,"LSO","Lesotho",0.0235062063326503,0.0206720186548146,0.0182816481873471,0.016779103016505,0.0157684230646351,0.0158061142687678,0.015900236183322,0.0158308456688467,0.0160583072945226,0.0169378935914284,0.0189541391864394,0.0209694861564609,0.0380627104975599,0.0508188958855931,0.042327328270791,0.0366070557543359,0.0236776874195852,0.00970748825290824,0.00305277932498638,-0.00837683146529195,-0.0220114191456911,-0.036721302999764,-0.0160394837000177,0.0164276307004572
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0389722508909665,0.0437297468332247,0.0500635253492818,0.0570851979044076,0.0533986397778132,0.0495063378174061,0.0207344874960671,0.00235779960457339,0.0148903500234721,-0.0309470014824313,-0.0347834672919827,-0.0293486620612926,-0.00386775783961191,0.0263563247220904
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00633307707550346,0.000411300907582346,0.0049634137176997,0.00279538212896702,-0.00164654403854673,-0.0156372906336135,-0.00762025980460723,-0.000638987215730736,-0.00156431966480629,-0.00442882921385572,-0.00511692564787831,0.00792344400776912,0.00497805890756386,0.0160645073817911,0.0240292365799515
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,-0.0425837885748137,-0.0289456098674886,-0.00984427861389625,0.00619792604169533,0.0228071767301654,0.0201812548348115,0.0135773143973588,0.00990113401736559,0.00573754261712267,-0.00160866945779019,-0.00890661940292977,-0.0145068002339327,-0.0172653811754325,-0.00983843822851568,-0.00260156675636889,-0.00508369268775924,-0.00162730575260963,0.00281717746588139,0.00297070800704669
442,"LUX","Luxembourg",-0.107422127966236,-0.104074223122356,-0.07396839114267,-0.0347867272361761,-0.00104133299977527,0.0281022797310659,0.0428829526126129,0.0539146273038786,0.0536329048647397,0.0413819381894402,0.0257353969205465,0.0145901884865194,0.00378437779969398,-0.00593159788731654,-0.0249341143443882,-0.0322589705756475,-0.0373045882630722,-0.0412089198635116,-0.0454385583892561,-0.0415846638464375,-0.037618468552531,-0.0436541636923135,-0.0405698169659398,-0.0451936696222502
446,"MAC","Macao",0.0498929133037711,0.0495100446273105,0.0490833549735226,0.0364759470582718,0.0263319504717374,0.0244347885482183,0.0202173626805164,0.0134723790973519,-0.000595093594386034,-0.0259510227806748,-0.0110359818249507,-0.0267915999227677,-0.0336220570871288,-0.0593446909954944,-0.0929327751599614,-0.074163324530598,-0.015691335658225,0.0173380269049925,0.0372409476256073,0.0155274575248383,0.026351844098224,0.00486618338773126,-0.0101067046956829,-0.0271268690137492
450,"MDG","Madagascar",0.0724781883240215,0.0812103465952017,0.0798378982723302,0.0501130088775852,0.0382225864646726,0.0314559617311345,0.0195264632361218,0.00389863021589321,0.0007325348766416,0.00103170767782435,0.00355361184089364,0.0183298513735557,0.0395796678236926,0.0415438269289505,0.0643669084727709,0.0830015148286525,0.0932088843527381,0.093193237855455,0.1007262394794,0.0936736359873402,0.0805237882861491,0.0581879634886879,0.0475263188615387,0.0414190146162661
454,"MWI","Malawi",0.0215613809575246,0.0110963095023227,-0.00276670601564688,-0.0145916473596836,-0.00953560027566646,-0.0068378600151034,-0.00765333870140353,-0.00555800926038457,0.00176723405382595,0.0116167596586538,0.0204863963860158,0.0225513865102218,0.0208843262334328,0.022822808682931,0.0308886818319891,0.0295425377869671,0.0245144896344818,0.0223980093761094,0.0225415466663319,0.0437255449305518,0.0564001402685848,0.0675956927894807,0.0827337101325494,0.0902403078429859
458,"MYS","Malaysia",0.081127571020827,0.0637736074689235,0.0533853283679753,0.0420958264000975,0.0438966463947326,0.0452818291241153,0.0545442511813212,0.0583249545930271,0.063884840167052,0.0639143303624323,0.0526719897570209,0.0475046122898772,0.0417981076353311,0.0337767729009542,0.037253357288618,0.042801319729614,0.0415776030781152,0.0366457173739423,0.0314131914705276,0.0325908855297821,0.0307893992628407,0.0277636557203758,0.0243668106675123,0.0225855195953677
462,"MDV","Maldives",NA,NA,NA,NA,NA,0.108928208458244,0.0962180429903468,0.0955975838156042,0.0948397125857148,0.0805348380973194,0.0799327083057155,0.0778159722146654,0.0710712069227928,0.0794321265338951,0.0671849249996563,0.0756124231073576,0.066133307684664,0.0688601619032407,0.0695340191916014,0.0752739224935235,0.0817018592144225,0.0718714842642294,0.0610682024485216,0.0509661512218862
466,"MLI","Mali",0.102405662281134,0.111719373782268,0.114420962767227,0.112148471728808,0.104951252527845,0.0993666364722281,0.0892866416398359,0.0766891963314742,0.0702783514509759,0.0754112073004021,0.0715611169878887,0.0717046558009118,0.0743356461535267,0.0749883718456903,0.0756054616022015,0.0825194086759966,0.0840297680858371,0.0938693412470819,0.107162749574405,0.117575198085891,0.123405327692529,0.127356224722351,0.127231338713541,0.117950415581821
470,"MLT","Malta",0.00812174828323009,0.00484790867592855,0.00260058058391266,-0.00108138501503833,0.012584998626531,0.0183499664676519,0.0139200285953336,0.010963019258637,0.00927947627533587,0.00513289064865319,-0.00247372478652095,-0.0170130391181581,-0.0211044036121884,-0.01587354472903,-0.0167234575126005,-0.017956067634368,-0.0567546029552064,-0.108358046307386,-0.12645428210208,-0.137820153558067,-0.135522598811825,-0.118213891202064,-0.0887947838556227,-0.0447644634797307
584,"MHL","Marshall Islands",NA,NA,0.0248293062468996,0.0270131899886219,0.0290908648159929,0.0338156601461774,0.0355574052696217,0.0376216008543733,0.0373722203708973,0.0372066045693149,0.0315970711543814,0.0305752409709199,0.0296161744514218,0.0280855031916385,0.023126413111249,0.0229913511710598,0.0182490627675898,0.0149337759151913,0.0129921274370841,0.0110163565422534,0.00930631635469781,0.00815299756340071,0.0101818425668503,0.00864411811515997
478,"MRT","Mauritania",0.0310506853982218,0.0288816866682748,0.0274449204091425,0.0286634385819067,0.0292891289259922,0.031935337323276,0.0361420704390003,0.0434484521868381,0.054163135346881,0.0606775890492877,0.0673298861177027,0.0696228175150946,0.0710865615912994,0.0741791087263983,0.0637619664011253,0.0615155491094825,0.0630480838248637,0.0527471271687545,0.0597498135536936,0.0652520865239881,0.0701300575759451,0.0747932533166107,0.0798033176880599,0.0835052842390223
480,"MUS","Mauritius",0.0511376057212261,0.057869669606172,0.0631746423902391,0.0690196318865524,0.0742561647886246,0.066650962264674,0.0629672234071657,0.0618341997663521,0.055365633884491,0.0481657822543786,0.0409168899877039,0.0385633291225542,0.0358451477473969,0.0304149778921292,0.0265332919100898,0.0216655714996625,0.0174231553353399,0.0184631867534288,0.020748718472364,0.0209889011082851,0.0188475011682472,0.00841233718069256,0.00240483799062541,-0.000222556211256795
484,"MEX","Mexico",0.0195120523358363,0.0202467935333952,0.0233512475426585,0.0247662330194094,0.0280478309525474,0.0312375704257817,0.0306009859665226,0.0292602985218253,0.0277791270210794,0.0263277941428506,0.021567660889914,0.015155228857455,0.0127495263926047,0.0107544096409713,0.00972212239554437,0.00626040878094436,0.00477830886583663,0.00450295669935352,0.00231818890017021,0.000801769472025038,-0.00353733436657009,-0.0168390354005373,-0.0164757979881116,-0.00300224815806931
583,"FSM","Micronesia",NA,NA,0.0297190509472931,0.00661418560923854,-0.0159734989315157,-0.0555210211899194,-0.0891820281197244,-0.111066217981475,-0.0983509365308866,-0.0722502306366529,-0.0359250110825849,-0.0286429943557388,-0.0272511928009399,-0.0207782530994882,-0.00272579363490758,0.0127859077453683,0.018055242263062,0.0187425151334053,0.0267823253097936,0.021391475665353,0.0338414478564983,0.0218540080797771,0.016998312472899,0.0123708677183025
