"code","iso","country","LUE.raw.1990","LUE.raw.1991","LUE.raw.1992","LUE.raw.1993","LUE.raw.1994","LUE.raw.1995","LUE.raw.1996","LUE.raw.1997","LUE.raw.1998","LUE.raw.1999","LUE.raw.2000","LUE.raw.2001","LUE.raw.2002","LUE.raw.2003","LUE.raw.2004","LUE.raw.2005","LUE.raw.2006","LUE.raw.2007","LUE.raw.2008","LUE.raw.2009","LUE.raw.2010","LUE.raw.2011","LUE.raw.2012","LUE.raw.2013","LUE.raw.2014","LUE.raw.2015","LUE.raw.2016","LUE.raw.2017","LUE.raw.2018","LUE.raw.2019","LUE.raw.2020","LUE.raw.2021","LUE.raw.2022"
203,"CZE","Czech Republic",-11732.5921066667,-11399.7177066667,-11584.32224,-11437.7378133333,-11132.80752,-11438.53168,-11167.6277333333,-10943.6229866667,-10539.7769066667,-10483.2413866667,-10494.9784,-11156.58688,-12003.0563733333,-12816.4643733333,-13646.1527466667,-14457.2768533333,-14386.29296,-14189.9636266667,-14128.49392,-14222.9396266667,-13903.89072,-14111.6517333333,-18971.9599466667,-18637.3146133333,-18646.9142933333,-17596.5309866667,-16396.0091733333,-15283.89968,-14126.9672533333,-11786.8070933333,-10463.9198933333,-9899.56618666667,-9712.31136
180,"COD","Dem. Rep. Congo",162616.1976,163877.41968,159422.056746667,179286.88464,189120.633173333,192016.878613333,197074.297813333,218672.441973333,222364.837973333,228667.38208,223742.917226667,210386.305973333,204435.835626667,213960.330346667,204008.393386667,202182.951946667,208043.617653333,211119.692213333,337415.219626667,471805.610026667,564980.604853333,655568.314933333,662325.292746667,700507.568053333,644268.099253333,576429.469013333,586043.841653333,587999.037546667,538174.646506667,473890.755786667,516562.933333333,542904.894933333,524979.581013333
208,"DNK","Denmark",-960.945066666667,-1121.78245333333,-736.402933333334,-1861.18986666667,-889.631413333333,-1164.37034666667,-1226.57285333333,-1339.71717333333,-2040.16405333333,-1911.5088,-582.24624,-1084.71498666667,-1438.90165333333,-1038.25546666667,1318.82016,990.3792,396.77456,1206.27429333333,1202.10954666667,1224.93626666667,3737.07237333333,1525.56746666667,1824.39109333333,2405.72133333333,1351.97936,1257.69242666667,1236.30688,916.415253333333,879.225653333333,992.50432,994.2264,1069.69258666667,982.587093333333
262,"DJI","Djibouti",83.0873066666667,77.0294933333333,64.44976,47.0335466666667,42.1848533333333,29.7272533333333,11.7248,2.67471999999999,7.81653333333334,5.63034666666666,-10.6744533333333,-45.0061333333333,-71.448,-68.99312,-58.6362133333333,-43.7359466666667,-29.82496,-18.7108266666667,-5.11738666666667,5.56928,16.5857066666667,23.7549333333333,28.2250133333333,31.62032,32.46304,34.55152,38.5697066666667,41.3543466666667,43.89472,44.8717866666667,47.0335466666667,47.48544,49.97696
212,"DMA","Dominica",-16.15824,-12.34768,-5.60592,22.2526933333333,4.56778666666666,8.75696,14.80256,16.3658666666667,136.3008,118.078506666667,122.255466666667,79.7897066666667,43.7359466666667,17.47728,4.09146666666667,-6.43642666666666,54.1417066666667,-19.93216,-0.732800000000002,-42.4169066666667,-16.7933333333333,-6.07002666666667,-2.62586666666668,-29.34864,-39.1193066666667,-49.94032,-39.1193066666667,-40.6826133333333,-46.60608,-49.6594133333333,-43.93136,-46.5938666666667,-40.74368
214,"DOM","Dominican Republic",871.836586666667,707.677173333333,536.29968,925.697386666666,3788.45386666667,2770.91221333333,-154.486453333333,808.144053333333,-451.978826666667,3443.73253333333,1746.50666666667,1068.09264,-1842.51568,-1330.75258666667,-1526.75216,-1509.7512,-1166.38554666667,-1751.78282666667,-1085.58213333333,-1461.82608,-1597.93146666667,-2971.10096,-2375.16357333333,-2081.86037333333,-1953.40053333333,-1669.02528,-1269.97904,-1151.75397333333,-1757.20554666667,-1903.65562666667,-1933.78592,-1839.35242666667,-1826.33301333333
218,"ECU","Ecuador",53801.1745066667,51358.0193066667,47302.5453333333,67966.2717866667,48333.656,40345.5619733333,47459.4744533333,46465.0770666667,47467.5474666667,45572.8808533333,33966.0738666667,26861.7,20782.97744,68753.34784,27664.00608,19102.4227733333,13921.5756266667,19102.7647466667,29650.0894933333,21701.39568,17768.8733333333,38161.3782933333,31164.8848,20599.3621866667,58020.6735466667,22883.84176,21438.2349866667,15005.6066666667,13724.53792,10561.5288533333,8496.65722666667,9585.56138666667,9451.45898666667
818,"EGY","Egypt",7733.27504,13996.7975466667,15872.2159466667,14872.7744533333,13816.46768,9438.75712,6206.05877333333,8102.69173333333,6287.13088,6060.20714666667,6154.68949333333,6002.52357333333,3393.53573333333,6303.41125333333,6024.20224,4794.53941333333,4743.86629333333,5433.30896,5627.3544,4257.60464,4422.75333333333,5126.37568,3049.11973333333,3593.93210666667,3791.06752,3634.3216,3024.8152,3234.12730666667,2244.28549333333,2112.19829333333,2022.06389333333,2021.80741333333,2028.12170666667
222,"SLV","El Salvador",4721.50368,4700.86314666667,4006.68170666667,3492.90341333333,4283.91216,3716.17536,4641.78725333333,4880.11824,5111.18229333333,7037.98218666667,8347.52021333333,5304.27509333333,5263.50698666667,3955.89866666667,2055.90704,-935.919946666667,-3.92048,1452.01877333333,881.240853333333,520.39792,48.1938133333334,680.73456,595.2168,407.204746666667,510.969226666667,-239.55232,-823.972533333333,-984.125973333333,-929.385813333333,-1427.72645333333,-2448.45578666667,-2437.41493333333,-2356.03749333333
226,"GNQ","Equatorial Guinea",939.474026666667,1459.96965333333,3004.58992,4030.66869333333,4257.90997333333,4775.85301333333,4856.66864,5319.70053333333,8781.21568,9993.27909333333,9446.68357333333,7106.80432,5084.26410666667,4393.57568,3536.74928,2765.04981333333,3057.04618666667,4145.95034666667,3374.78826666667,3519.71168,2128.97941333333,1662.97968,1690.61845333333,1317.11029333333,1072.55050666667,1530.62378666667,1977.60736,2130.00533333333,2375.04144,2583.07114666667,2488.88192,2466.06741333333,2515.60469333333
232,"ERI","Eritrea",213.90432,364.568,-52.2608533333334,-411.821386666667,-306.982133333333,-731.73744,-206.197706666667,1813.39909333333,941.53808,1911.71642666667,1267.04784,940.524373333333,1534.17786666667,1157.46981333333,1364.42474666667,2054.56357333333,1415.87952,1175.31349333333,1409.93162666667,1101.04421333333,946.826453333333,813.48128,732.69008,698.236266666667,962.20304,1761.2848,2253.9096,2306.39029333333,2366.17456,2522.08997333333,2625.81781333333,2673.75514666667,2694.89642666667
233,"EST","Estonia",-745.025546666667,-834.158453333333,-1262.50448,-2758.60117333333,-3378.24464,-3130.30176,-2941.21493333333,-2292.17397333333,-2566.57093333333,-2067.16773333333,-3381.22469333333,-3968.35626666667,-1420.28853333333,-3112.27488,-153.729226666667,-1542.53178666667,-1626.18090666667,-1703.00277333333,-1272.86138666667,-447.48432,-760.658613333334,-426.074346666667,-62.2147200000001,-32.5973866666667,476.02688,790.092746666667,630.000373333333,1202.35381333333,1287.28533333333,1245.0272,1077.96101333333,1282.65648,1330.19077333333
748,"SWZ","Eswatini",909.710133333333,762.319626666667,613.79328,629.939306666667,512.7768,506.47472,506.425866666667,428.72464,358.473546666667,350.68144,519.347573333333,286.63472,164.122773333333,192.640906666667,223.271946666667,108.723093333333,154.14448,102.11568,53.34784,39.4734933333333,5.42271999999999,46.5328,44.6519466666667,-58.66064,-65.7932266666667,-97.3036266666667,5.31280000000002,23.3641066666666,5.10517333333333,14.9613333333334,-90.1466133333333,-28.2372266666667,-108.649813333333
231,"ETH","Ethiopia",-63.0818666666664,602.202826666667,4302.75733333333,9163.59072,4697.05258666667,4213.12368,9539.01637333333,8305.86053333333,12101.5569066667,9499.73829333333,12168.8768,15365.64352,63484.8211733333,93654.7223466667,88394.5251733333,90232.5341333333,95858.7282666667,79543.7423466667,77456.3126933333,79927.48528,81757.5311466667,70344.5741866667,67026.5534933333,65293.5792,70142.5778666667,89559.07872,104185.73008,107205.794293333,106385.766666667,111928.27504,110216.93056,110599.684213333,108403.2872
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",5379.06954666667,4988.47493333333,3430.6032,2776.9456,3220.37509333333,2212.55525333333,1926.82432,1564.18602666667,1348.10773333333,1151.13109333333,950.2584,801.341226666667,667.312106666667,573.501493333333,469.566026666667,499.720746666667,425.439253333333,480.86336,396.322666666667,203.327573333333,259.032586666667,292.53376,269.682613333333,816.241493333333,281.639466666667,668.264746666667,301.29072,176.93456,138.047306666667,64.4009066666667,68.0649066666667,93.8106133333334,90.3176
246,"FIN","Finland",1499.78512,-70.9228266666666,-754.832853333333,1080.55024,487.922666666667,493.357599999999,673.369919999999,2943.108,5002.33706666667,6637.93445333333,6996.29808,8067.0288,9833.67525333333,11459.8683733333,13357.73488,14148.6214933333,13855.9411733333,15036.7384533333,15942.72352,14003.2584,13882.2853333333,13625.3168,13835.70368,13339.7324266667,13176.9775466667,13509.3023466667,14372.2232,15564.8552,15924.51344,16172.896,15039.4376,16323.9871466667,16836.4341866667
250,"FRA","France",-13219.4677333333,-10781.4909866667,-10238.4006933333,-11643.78896,-13781.14672,-14580.85136,-14017.3892266667,-16733.04832,-16767.8685333333,-18540.97584,-20723.584,-22336.5989333333,-24393.4586133333,-26046.16688,-26854.04224,-28295.5453333333,-29921.6773866667,-30924.3554133333,-31712.32304,-32899.3979733333,-31646.5420266667,-33618.8976533333,-31026.5932266667,-26976.4320533333,-29368.792,-26684.87536,-27404.3261866667,-25663.8162666667,-27871.79152,-27264.63008,-27595.7701866667,-25551.5024533333,-26848.9248533333
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",1127.66928,1744.71130666667,1925.85946666667,4200.49509333333,6263.18053333333,6005.44256,6742.06533333333,8955.13354666667,13733.6857066667,14688.8416533333,12128.42624,10521.2370666667,9477.93749333333,10270.3263466667,8689.37141333333,7338.94314666667,6704.17957333333,8947.14602666667,7732.60330666667,6414.98005333333,5711.87066666667,4846.69034666667,6595.11450666667,5976.02064,4583.94490666667,8732.49669333333,6498.17728,8110.96016,6251.5168,5579.02624,4707.92245333333,4660.98661333333,4577.03216
270,"GMB","Gambia",294.25584,-7.70661333333332,-6.81503999999997,694.25472,698.859146666667,866.303946666667,975.198026666667,840.04528,2157.77845333333,2164.42250666667,1901.88469333333,1505.75744,1688.82309333333,1700.49904,1610.49898666667,1218.58533333333,1568.9248,3258.60282666667,3561.81104,3366.95952,2991.80256,2332.01386666667,1942.86042666667,1626.46181333333,1452.48288,1310.19754666667,1172.45557333333,1125.62965333333,1126.26474666667,1104.81813333333,1150.45936,1144.46261333333,1182.26288
268,"GEO","Georgia",-3533.1952,-3416.14261333333,-3618.96944,-3757.15109333333,-4113.3896,-4249.49498666667,-4268.09589333333,-3923.70432,-4147.61136,-3969.89514666667,-3830.8952,-3820.37952,648.906613333333,-5215.08112,-5507.04085333333,-5677.83210666667,-6409.87488,-6605.47141333333,-6420.21957333333,-6715.94101333333,-6660.22378666667,-6405.96661333333,-5081.47946666667,-6220.14074666667,-6202.4192,-6408.67797333333,-6347.68458666667,-6588.64144,-6758.55333333333,-6705.79173333333,-6326.2624,-6443.18064,-6481.616
276,"DEU","Germany",-45459.6144,-46965.6161066667,-44563.0824533333,-44224.6754133333,-37055.97392,-29234.94608,-31376.8472,-37492.9669866667,-40111.4323733333,-41328.0391466667,-41484.6751466667,-40473.8019733333,-37590.9301333333,-33531.4501866667,-31449.3821866667,-30560.47136,-28164.4962666667,-28509.9015466667,-28019.12096,-30058.7476266667,-28936.8918933333,-29645.3629333333,-28599.9138133333,-26458.3424533333,-27611.1834133333,-28877.9869866667,-26719.0726933333,-26256.5049066667,-27774.2069866667,-25952.6860266667,-25696.4991466667,-24574.4235733333,-25859.3150933333
288,"GHA","Ghana",14284.43376,11521.4235733333,15677.4743466667,22744.02352,31249.30336,36616.07408,44246.17088,48403.1865066667,44921.66592,44890.11888,40527.9192533333,39582.5828266667,40507.5107733333,38790.4016,33007.25392,33648.96688,32494.8190933333,32171.8374933333,28948.5312,26312.0022933333,24889.95504,20532.8117333333,16736.5046933333,13180.324,10102.67392,7243.75242666667,6083.20485333333,4226.03317333333,3871.34576,3502.72293333333,3028.07616,1548.28426666667,1796.52026666667
300,"GRC","Greece",1703.77221333333,1384.56453333333,904.20192,1004.79093333333,1107.90810666667,928.469813333333,-8.46384000000001,-828.845653333333,-1377.98154666667,-1886.65466666667,-2033.93525333333,-2244.70074666667,-2412.58522666667,-3363.85733333333,-3214.03637333333,-3778.03589333333,-4142.22528,-4358.81653333333,-4662.79418666667,-4051.87104,-4672.24730666667,-4598.18565333333,-4750.13173333333,-7984.46666666667,-7203.13088,-8500.50442666667,-9843.25050666667,-10433.34992,-9457.48016,-10293.9957866667,-10991.4626133333,-11361.8197333333,-11894.1256533333
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",-63.68032,-60.9078933333333,-57.56144,-54.3859733333333,-63.0696533333333,-60.1506666666667,-56.90192,-55.5340266666667,26.5762133333333,-15.0224,51.88224,3.40752,-24.6465066666667,-29.3364266666667,-83.64912,-80.9255466666667,-76.2966933333333,-77.7012266666667,-5.97232,-40.9757333333333,-49.4884266666667,-49.4029333333333,-46.05648,-49.0853866666667,-48.6701333333333,-48.40144,-44.95728,-43.2596266666667,-42.1848533333333,-36.53008,-36.2980266666667,-35.4186666666667,-33.8309333333333
320,"GTM","Guatemala",32892.5218666667,27943.1540266667,49793.35696,44513.0322133333,44315.09072,39999.0208533333,38494.64352,53358.79536,48342.6938666667,42717.91648,42102.1934933333,44398.3490133333,96090.7938133333,63787.96832,41624.9208533333,35679.9709333333,42988.1120533333,31959.75296,25003.53904,21077.5874666667,17626.07504,14133.5136,11529.2278933333,15051.5165866667,20932.3465066667,17728.8990933333,13796.0469866667,13992.6083733333,14178.5563733333,12525.82368,10540.5952,10691.95504,10493.2074666667
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",118.01744,1165.95808,1831.09621333333,2271.16704,3915.21605333333,3032.85157333333,3198.4888,719.267626666667,-2448.02832,779.161813333333,5550.82565333333,11369.4042133333,13796.2668266667,17893.8523733333,22536.31136,19543.00656,18847.2373866667,18106.09568,16676.1219733333,16059.7272533333,15928.5194133333,17487.02624,19567.00576,17318.5799466667,15115.02592,14134.1242666667,13470.25632,13348.1352,13148.3128533333,12876.9692266667,12604.19664,12532.96848,12879.1432
624,"GNB","Guinea-Bissau",1729.05381333333,1674.02053333333,2274.95317333333,2285.94517333333,2327.66592,2301.78586666667,3566.78186666667,2904.83141333333,4423.07088,5138.9432,4028.59242666667,2991.38730666667,2346.90192,2537.11237333333,2169.97957333333,1943.32453333333,1792.59978666667,1871.62005333333,1878.36181333333,2393.54464,2142.84154666667,1874.97872,1854.09392,1665.21472,1489.29386666667,1448.33034666667,1386.66522666667,1388.32624,1265.88757333333,1239.09152,1243.50053333333,1055.20757333333,1126.98533333333
328,"GUY","Guyana",4122.12213333333,5200.37626666667,10752.4232533333,8356.74128,9604.02794666667,9478.37717333333,7827.13450666667,9761.06698666667,11880.3368,9823.58704,8653.74512,7757.73834666667,6680.05824,14056.86272,9404.03461333333,7244.58293333333,6653.62858666667,5249.0464,4310.70821333333,3937.81072,3804.23349333333,3797.01541333333,5724.54810666667,7468.29456,7960.30869333333,9385.80010666667,6017.94901333333,4663.5392,5414.18288,6169.84624,6501.84128,6915.66565333333,7129.13029333333
332,"HTI","Haiti",-12.3965333333333,-496.301013333333,-205.184,1106.88218666667,470.2744,2537.60090666667,6956.09178666667,4043.35834666667,3293.80165333333,2522.77392,1737.74970666667,1311.01584,764.23712,780.187733333333,572.8664,5046.28064,9724.85445333333,5954.51296,6683.28256,7832.80149333333,4370.33370666667,3368.98693333333,6122.99589333333,2949.44672,2559.05973333333,2032.7872,2501.08304,1728.94389333333,954.667413333333,1146.51445333333,1012.27770666667,1010.32357333333,907.304106666667
336,"VAT","Holy See",-0.0244266666666667,-0.0244266666666667,-0.0244266666666667,-0.0244266666666667,-0.0244266666666667,-0.0244266666666667,-0.0244266666666667,-0.0122133333333333,-0.0122133333333333,-0.0122133333333333,-0.0244266666666667,-0.0244266666666667,-0.0244266666666667,-0.0244266666666667,-0.0244266666666667,-0.0244266666666667,-0.0244266666666667,-0.0122133333333333,-0.0244266666666667,-0.0244266666666667,-0.0244266666666667,-0.0122133333333333,-0.0122133333333333,-0.0122133333333333,-0.0122133333333333,-0.0122133333333333,-0.0122133333333333,-0.0122133333333333,-0.0122133333333333,-0.0122133333333333,-0.0122133333333333,-0.0122133333333333,-0.0122133333333333
340,"HND","Honduras",20157.2273066667,20331.75584,35999.78928,32011.1466666667,29082.0351466667,23536.51008,16971.79456,15523.67184,20490.5780266667,8923.3056,4388.97125333333,6606.15536,14783.2995733333,7760.95045333333,3054.18826666667,1755.30026666667,1826.95589333333,2950.49706666667,2818.14117333333,6374.72490666667,6500.00928,7064.98586666667,5464.79493333333,5109.02053333333,8278.00192,11133.7113066667,13036.7440533333,12194.30496,12384.79632,12427.59184,11757.8248533333,11241.7870933333,12141.1647466667
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",-2614.37392,-6111.96725333333,-5850.36986666667,-5839.78090666667,-4786.94272,-4943.76192,-4642.8376,-4651.21594666667,-4300.13146666667,-6863.18496,-6150.40261333333,-6724.09952,-6463.33264,-5997.71152,-6480.87098666667,-6480.43130666667,-6218.44309333333,-5833.85744,-6179.54362666667,-7786.59845333333,-8227.76848,-8079.98714666667,-8580.84373333333,-8480.95088,-8491.95509333333,-8101.45818666667,-7468.39226666667,-7341.66672,-6620.12741333333,-6752.12912,-6505.00453333333,-6305.60965333333,-6318.7512
352,"ISL","Iceland",437.33504,431.76576,423.326346666667,411.125226666667,415.766293333333,397.495146666667,400.462986666667,374.033333333333,352.598933333333,349.447893333333,340.86192,333.93696,331.29888,322.0656,317.058133333333,334.059093333333,302.267786666667,298.50608,306.737866666667,294.561173333333,1130.68597333333,356.714826666667,401.769813333333,368.757173333333,361.368106666667,362.84592,359.6216,374.399733333333,377.966026666667,358.5224,356.959093333333,354.01568,361.282613333333
356,"IND","India",115188.856426667,106997.66688,116567.399786667,98463.4292266667,87689.2784533333,66420.3202666667,85202.4239466667,62692.7376533333,54741.36912,51455.9336,85667.8618666667,67214.9685866667,48604.5233066667,65624.36512,53180.7860266667,43804.7565866667,40114.3269333333,60591.0672533333,80519.84416,51684.71376,62057.68096,50774.8448533333,65185.9430933333,82124.1143466667,32289.29312,45951.4941866667,50793.6900266667,31166.5213866667,30093.7021866667,20701.6854933333,13610.25776,5316.23194666667,-3201.29786666667
360,"IDN","Indonesia",798249.067146667,786805.918826667,993600.772,897005.05456,1127867.83216,1084654.82378667,1110582.91216,2876140.38805333,1329507.82816,1317108.21706667,1032529.4896,1019329.08688,1232437.45173333,796964.529813333,827337.09904,758559.837493333,1252200.32272,546648.269386667,602990.574453333,938633.88368,592029.388693333,799745.139413333,823670.399893333,812354.624426667,1068164.44218667,1520703.29904,781413.73216,728657.970133333,680282.849866667,1116331.20298667,850220.928586667,879516.758133333,891475.248053333
364,"IRN","Iran",28612.9210133333,27644.03728,18793.9872533333,15811.22256,10750.83552,3818.75514666667,8788.51925333333,1867.34538666667,-9064.62608,5942.98357333333,2870.9272,2225.5136,2069.30506666667,3931.55749333333,5753.78682666667,6795.13226666667,-4491.3312,-3300.79989333333,-5482.43098666667,-8051.62778666667,-9649.82794666667,-10750.7378133333,-11052.38272,-10186.5917333333,-10760.6184,-9969.07226666667,-9098.16389333333,-8240.75125333333,-380.76288,-2268.80986666667,-2190.63232,-2475.72816,-2485.70645333333
368,"IRQ","Iraq",6671.20357333333,2707.53722666667,6752.48330666667,-0.549600000000055,-2235.55296,-2300.28362666667,-4757.87498666667,-74.4769066666667,-2604.38341333333,-5181.17690666667,-1176.92565333333,3352.69434666667,-764.615733333333,-440.241813333333,10966.3397866667,2209.72176,2551.2432,-4947.96330666667,-6554.45632,-205.281706666667,2586.42981333333,151.237706666667,5048.61338666667,9005.68453333333,5416.54005333333,4959.28506666667,3629.82709333333,5508.77514666667,4674.56784,4234.04512,4061.42186666667,4200.01877333333,4295.05072
372,"IRL","Ireland",-9371.24181333333,-9223.04522666667,-9045.23130666667,-9138.33354666667,-8980.18309333333,-8491.1368,-7155.98741333333,-7016.03482666667,-7278.1696,-5599.01946666667,-4355.66549333333,-4222.83328,-4985.47045333333,-4873.88944,-4796.18821333333,-5689.0928,-6125.42634666667,-7281.54048,-7552.79861333333,392.4144,-3245.92538666667,-3786.69514666667,-4936.64154666667,-6009.39968,-7265.54101333333,-8825.70885333333,-8790.43674666667,-9993.45008,-9427.04453333333,-9119.95248,18977.39488,10868.55984,8506.74544
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",209.409813333333,2112.89445333333,1504.63381333333,1126.11818666667,823.04432,494.114826666667,330.908053333333,205.14736,75.0631466666667,112.77792,40.19408,116.026666666667,-21.3855466666667,-316.78944,-350.412746666667,-410.722186666667,-309.82784,-380.481973333333,-272.27184,-386.99168,-282.689813333333,-78.66608,-120.814293333333,204.915306666667,-2.43045333333334,439.814346666667,1914.09802666667,1255.57952,1363.93621333333,1472.09749333333,1545.86602666667,1590.78666666667,1596.588
380,"ITA","Italy",-31324.0001066667,-32976.58624,-34425.6860266667,-35132.1052266667,-36718.7515733333,-33787.7592,-34131.7843733333,-25069.7719466667,-14226.9333866667,-20447.0374933333,-23729.1021333333,-27216.1675733333,-30832.1325333333,-29883.5962133333,-31504.4032533333,-34324.0710933333,-35805.96368,-26145.9864533333,-31166.09392,-26608.07792,-32148.0703466667,-29822.8959466667,-35733.48976,-34912.2285866667,-35621.5667733333,-33572.3648533333,-30892.2221333333,-29204.1440533333,-25344.58416,-21931.16512,-19720.0144,-19091.9193066667,-18636.02
388,"JAM","Jamaica",894.773226666667,1555.39242666667,5249.30288,2048.23706666667,1875.38176,1268.39130666667,1924.87018666667,1097.50234666667,995.826346666667,8595.24325333333,3165.1464,1707.00874666667,2122.34757333333,1388.96133333333,1120.85424,1114.50330666667,4151.8616,5125.04442666667,3975.81861333333,2006.29648,1674.80218666667,1398.59765333333,1078.07093333333,628.437066666667,111.2024,-402.96672,3.35866666666675,151.8728,-398.362293333333,-437.81136,-351.08448,-483.75792,-586.31328
392,"JPN","Japan",-22216.51744,-19965.2337066667,-21802.9129066667,-23244.2816533333,-21382.04144,-23422.9138666667,-23856.7681066667,-26118.9949866667,-27659.7192,-26440.1445866667,-20862.7549333333,-24689.2289066667,-27501.91072,-28409.3858133333,-28896.9542933333,-27705.22608,-27948.40576,-26795.7968533333,-25473.0928533333,-25660.20112,-25730.1957333333,-22970.6541333333,-20589.9457066667,-20243.0748266667,-18542.80784,-16913.6957333333,-15780.4938133333,-13277.82304,-12502.1786666667,-11693.87584,-10651.4189866667,-9626.70810666667,-8663.7112
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",-511.140213333333,1065.54005333333,286.390453333333,289.248373333333,756.383946666667,-35.10112,21.72752,-53.5554666666667,-63.3017066666667,-41.80624,-4.73877333333333,81.2553066666667,11.3095466666667,424.73088,64.4986133333333,111.0192,-261.340906666667,-25.94112,621.19456,123.537866666667,462.311306666667,1065.14922666667,809.365386666667,770.783466666667,697.491253333333,567.822293333333,118.725813333333,277.32816,116.417493333333,30.2402133333333,-33.1103466666667,-105.730826666667,-89.0596266666667
398,"KAZ","Kazakhstan",58936.02624,58567.6354666667,53757.80496,45468.00496,43014.2852266667,26259.8635733333,20354.50928,17503.0623466667,15701.26592,3013.87205333333,-1117.98410666666,-9128.68501333333,-6534.32874666667,-5144.96437333333,-3324.04186666667,-2997.65274666666,-2554.9072,7810.41445333334,35407.7479466667,45602.9989333333,82993.9968,46521.8690666667,42595.86864,35978.3060266667,32613.3983466667,27861.9231466667,21543.5261333333,21014.7742933333,17063.0770133333,15514.7072533333,14470.56496,13018.88816,12030.7317866667
404,"KEN","Kenya",74109.67616,69793.2398933333,59331.6893866667,51808.8378666667,37524.9048533333,26692.1056533333,22233.04208,19929.3509333333,23608.0924266667,20805.2423466667,20092.0325333333,22133.5766933333,21131.7047466667,24185.1968533333,24411.8274666667,26642.15312,27331.0339733333,29458.6210666667,32356.4053866667,33311.2682133333,38254.43168,34930.5730133333,29228.38752,24922.9921066667,18876.59824,15096.8646933333,11279.40416,10467.2907733333,8012.50848,7456.70410666667,4685.86517333333,4591.38282666667,3616.05045333333
296,"KIR","Kiribati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",17.5994133333333,18.1368,17.7826133333333,13.9842666666667,11.7003733333333,10.36912,5.66698666666667,9.20885333333333,25.2693866666667,45.3358933333333,54.2760533333333,56.4866666666667,52.9203733333333,39.7666133333333,30.4112,25.06176,22.0817066666667,21.8252266666667,22.2160533333333,24.7197866666667,20.40848,25.20832,20.44512,16.7322666666667,11.6759466666667,9.16,8.64704,3.98154666666667,4.68992,2.84570666666667,2.99226666666667,3.12661333333333,3.43194666666667
417,"KGZ","Kyrgyzstan",3519.272,3637.20394666667,4148.12432,3903.36912,4530.75584,6051.20592,5119.29194666667,4895.06736,5004.49882666667,4375.07248,4126.62885333333,3932.41242666667,3850.61973333333,3589.01013333333,3031.19056,2826.51952,2678.40842666667,2548.21429333333,2342.81045333333,2177.89381333333,2114.98293333333,2053.26896,1911.10576,1892.19952,1775.5744,1847.09568,1729.56677333333,1657.78901333333,1571.29418666667,1499.45536,1399.69685333333,1347.97338666667,1318.14842666667
418,"LAO","Laos",16854.2412266667,15942.5647466667,15687.9167466667,16157.8491733333,16736.52912,16583.0563733333,20228.3333333333,18313.91776,18266.5910933333,21646.4234666667,27277.3563733333,27960.9,28992.2671466667,30044.7389333333,33658.7009066667,35534.5467733333,35119.76976,37988.46192,41981.4402666667,46371.7672,45615.9328533333,44169.19024,40859.1937066667,47981.1303466667,56179.26928,43832.57856,34502.5567466667,41672.4429333333,38377.3466666667,34358.8790933333,33178.8146133333,31225.7072,29195.3260266667
