"code","iso","country","RCY.raw.1961","RCY.raw.1962","RCY.raw.1963","RCY.raw.1964","RCY.raw.1965","RCY.raw.1966","RCY.raw.1967","RCY.raw.1968","RCY.raw.1969","RCY.raw.1970","RCY.raw.1971","RCY.raw.1972","RCY.raw.1973","RCY.raw.1974","RCY.raw.1975","RCY.raw.1976","RCY.raw.1977","RCY.raw.1978","RCY.raw.1979","RCY.raw.1980","RCY.raw.1981","RCY.raw.1982","RCY.raw.1983","RCY.raw.1984","RCY.raw.1985","RCY.raw.1986","RCY.raw.1987","RCY.raw.1988","RCY.raw.1989","RCY.raw.1990","RCY.raw.1991","RCY.raw.1992","RCY.raw.1993","RCY.raw.1994","RCY.raw.1995","RCY.raw.1996","RCY.raw.1997","RCY.raw.1998","RCY.raw.1999","RCY.raw.2000","RCY.raw.2001","RCY.raw.2002","RCY.raw.2003","RCY.raw.2004","RCY.raw.2005","RCY.raw.2006","RCY.raw.2007","RCY.raw.2008","RCY.raw.2009","RCY.raw.2010","RCY.raw.2011","RCY.raw.2012","RCY.raw.2013","RCY.raw.2014","RCY.raw.2015","RCY.raw.2016","RCY.raw.2017","RCY.raw.2018","RCY.raw.2019","RCY.raw.2020","RCY.raw.2021","RCY.raw.2022"
116,"KHM","Cambodia",0.241716504858479,0.194882986578757,0.252176661170771,0.251137148532757,0.226373070772321,0.235143349945496,0.260667644369045,0.295735033633056,0.270672300451114,0.332042066040872,0.30478138695213,0.28958942241075,0.274770730567357,0.25139261061319,0.256154207870448,0.238310263302583,0.219295188830796,0.217001508874421,0.155855563276945,0.248653360577386,0.237698068588653,0.248200604177889,0.259468291884551,0.266209883551349,0.257072742010468,0.284502950580821,0.273087741165828,0.283770751667031,0.297274976687293,0.285138146131868,0.29021772369709,0.278051651688886,0.272302473160892,0.305165356773927,0.36470295367654,0.370173546917781,0.364842627563035,0.363358646345014,0.399416897724898,0.437321709985911,0.430652294050175,0.396601733860071,0.45160952339211,0.426641644116244,0.525163629654911,0.550293354230923,0.577550412374336,0.613019753202473,0.641263854384255,0.655306663110434,0.681406232306148,0.711817153042757,0.712911304814057,0.716097985671033,0.729826390996591,0.755686088911896,0.78972925023979,0.792057820178904,0.76777768354069,0.777347396925875,0.814975042281252,0.83989040258781
120,"CMR","Cameroon",0.308056596023935,0.286150391681131,0.293019568480113,0.302976224312676,0.300174401738849,0.309314251396029,0.297349392235317,0.301453073675327,0.326727781054289,0.295065871193333,0.294500414358305,0.301398478025146,0.290061765389126,0.310405998726061,0.327367598208935,0.310719255533876,0.302734183142466,0.260497178558746,0.281973936888258,0.283663751592397,0.28542699754079,0.283923922633273,0.290244897985215,0.297734349377721,0.339670552675386,0.387679871811613,0.329434873614905,0.350604522018113,0.339279739272706,0.371497971561999,0.363747278057359,0.340582461491931,0.32982346369458,0.332096938206722,0.373740479773484,0.420059146005885,0.402273227958892,0.411317551885083,0.542943824783843,0.527253458379663,0.495065268323036,0.459535279865258,0.461924488341118,0.45088465504362,0.555548001312356,0.566758398742203,0.573543888491869,0.565735449914227,0.554645792749774,0.566043558594984,0.559918935201825,0.541463496117115,0.572434975191806,0.552897298368773,0.542408183430082,0.537794371683666,0.569328378122153,0.579670162752523,0.826013223348397,0.621600082468238,0.576247373367673,0.553817138210257
124,"CAN","Canada",0.288658291602069,0.500240053709908,0.604916341145471,0.483281766398813,0.545539394263546,0.648535757920884,0.476259955351859,0.540172676554284,0.621232267381236,0.625310615157931,0.64424636124686,0.60872696810375,0.59930276307221,0.529776817843213,0.628431983242073,0.720077380216624,0.710398298698509,0.70438255277978,0.603164998633366,0.646141193660311,0.712837887586343,0.755723798347232,0.678186361268871,0.607705782776373,0.673449355915798,0.803784050285164,0.739231737497285,0.542952563290071,0.663471594333808,0.809671078642811,0.790905315642131,0.767612335995864,0.799886845930426,0.769407518317428,0.792078636975237,0.863055745358589,0.775370889992087,0.822265037863134,0.917478859211463,0.852393068832764,0.707262339536127,0.675037863576949,0.803899993396913,0.921500795525051,0.976635246959819,0.932605882017399,0.839908795149004,1,1,1,1,0.966649620685182,1,1,1,1,1,1,1,1,0.897924525035551,1
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,"TCD","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"CHL","Chile",0.250277256748387,0.240526910590347,0.28240130433413,0.290841715705352,0.294317344142197,0.328720068464704,0.325733002350236,0.33357416521091,0.301942338171636,0.333505562041862,0.351071394789556,0.32263467807294,0.281049333928584,0.31404356344211,0.299190731753557,0.272537954911789,0.362652278210682,0.305186082353135,0.339521999071827,0.333516753621259,0.325720527184659,0.336554720804856,0.339820960547583,0.411270618649242,0.457153164372642,0.540471556429959,0.524355076028399,0.568616661182263,0.59861247624782,0.56314627133866,0.623605964578327,0.645056082738618,0.634236816129232,0.659863839635192,0.669017211844361,0.629499883677038,0.696226888887645,0.75191639157334,0.649205898053188,0.692209531836167,0.76815393004256,0.784896114047988,0.784691478218953,0.828019738439432,0.830297604629803,0.842591095261279,0.803810847884074,0.829029836817158,0.791275149071994,0.965362189081596,1,0.921955649779825,1,0.930931045614517,1,1,1,1,1,1,1,1
156,"CHN","China",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.604755860525623,0.617150402595709,0.653752342373102,0.646343662535191,0.660413365346672,0.69047806307776,0.691092117738502,0.694272172196693,0.693851659502061,0.67474490721992,0.676483531760938,0.69293888886395,0.67691613006691,0.727484850081657,0.727066885756133,0.742395502483948,0.740780250025098,0.768878584352013,0.75504671788151,0.764540844046248,0.787490292901795,0.807050815569112,0.812552044489521,0.817537273064103,0.819584466871877,0.82280802819082,0.831496148271917,0.847133386205562,0.877238302006031,0.872368995804765,0.868600525843562,0.877692000771252
170,"COL","Colombia",0.308954708561192,0.321616344740204,0.310386392635519,0.328102721163694,0.288970182331614,0.30971802719833,0.346979714212199,0.369618447146304,0.384183407320902,0.413249447814469,0.421550058994719,0.444806065127042,0.441946056557959,0.493077118991207,0.50385069051194,0.498431080002178,0.490387221385833,0.50343705295891,0.53890485356936,0.544919403526201,0.54715449134344,0.536626787172901,0.561505174915328,0.572276369673291,0.570051762996016,0.560594892770428,0.5838814714763,0.566926558452031,0.557448211657875,0.56184721454176,0.573919213383535,0.58290844356651,0.578694366541962,0.584379638968368,0.605332541275245,0.621249726630742,0.644956691699981,0.640995953090964,0.65503642007798,0.652600245956563,0.649764430166641,0.708601258495515,0.739522508122455,0.745098713822747,0.749227079243128,0.701054472377253,0.717640267908507,0.714159440282748,0.724912358530876,0.708366916918136,0.710913111445363,0.696376973212072,0.687774875074041,0.776405735476843,0.754135499631579,0.731582024445801,0.701888595328168,0.745829548686937,0.698413856964367,0.781661332166937,0.79483139261556,0.813071348275886
174,"COM","Comoros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",0.325275866980383,0.324451569258287,0.354324610552677,0.339391766488284,0.429982191129717,0.405633390447368,0.415364027214947,0.426584679864539,0.424270664667247,0.406019988734127,0.476435740488035,0.489341199185813,0.395982174899377,0.419714553371734,0.457562485053196,0.431457915995808,0.500713893752083,0.475817635121549,0.497837287207554,0.584925583886789,0.520855109070596,0.440148688602711,0.523992911561352,0.519687889369553,0.525830407218533,0.522947496421112,0.547357669473413,0.602794823217326,0.616841216828148,0.743115311255169,0.757823797165656,0.750178641482626,0.787611626089435,0.865755627917998,0.853514205505079,0.776212036515952,0.869401771391472,0.839824599218766,0.767573532140347,0.788940429117643,0.813768818255735,0.762223737589045,0.770589912450808,0.752642716398705,0.740436584589876,0.826600539897982,0.812327720317419,0.813037179166458,0.806795808442406,0.740679440763257,0.751257648240942,0.79850112706883,0.775792146717822,0.746372149924306,0.712209726639197,0.772757654654594,0.742598517985537,0.755073711073073,0.75246030131655,0.788669462256054,0.847063093957971,0.798260366776046
384,"CIV","Cote d'Ivoire",0.211701920964888,0.246271130597959,0.226019218075834,0.228704450938813,0.231851889668176,0.253546566645855,0.265989954442856,0.267432738190783,0.280347182400527,0.278940832188398,0.308851698515744,0.289759565989215,0.292937826561465,0.311737857622746,0.31436110714106,0.298283341105368,0.293784173401415,0.300768481804801,0.299335610049428,0.356336769539542,0.339578459522767,0.34430921996436,0.315870628313633,0.341001092589842,0.372494849863465,0.33902002012892,0.34590028112488,0.351226888113156,0.352110614427142,0.398256223722454,0.38900251508468,0.369640945193545,0.416200075226775,0.400141279210914,0.390076159579418,0.441584393973527,0.434176499681212,0.510590024137587,0.545149947570187,0.549021316824228,0.517420789782633,0.554615549869694,0.561365675788006,0.485768492590553,0.530600081361736,0.495090791769277,0.470394218415404,0.494560704197727,0.484693877132502,0.543353337506273,0.521131822103411,0.565288523519445,0.530122639645234,0.532625064144551,0.54388080853677,0.527839639292204,0.523439655382778,0.534632970274748,0.527673526757653,0.536864492736478,0.538138435139617,0.531497816901108
191,"HRV","Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.458062089839667,0.499837569083863,0.472449198732062,0.505662172977985,0.505099730168568,0.561337441380301,0.552025939054481,0.530746773452371,0.488976456052029,0.562210616475623,0.627355009493705,0.432183473474414,0.65570781019683,0.644535349633752,0.676188578016581,0.589649680236889,0.810745698430257,0.754506230719342,0.66928749289885,0.672544237249724,0.59487977487333,0.707235064774706,0.76295034554906,0.71469414439908,0.866657895050401,0.760942568989145,0.882099835291837,0.881897184953199,0.874913749911167,0.85557227034499,0.749719107167071
192,"CUB","Cuba",0.519527766542393,0.395690663836572,0.373964327848559,0.4558130608904,0.573706310110522,0.462752686948039,0.573767522582401,0.515558080583207,0.538187046931085,0.655151178517919,0.500681515409195,0.458756571098081,0.506845697576054,0.546361845784356,0.558577700161175,0.56099949514437,0.662299013600832,0.701106011321948,0.728791269354423,0.598237603658051,0.693648428746415,0.699863481378727,0.726216269095944,0.726758195728888,0.645188326397153,0.664761769201839,0.657267300494052,0.707972267455145,0.737012496566336,0.7055868407521,0.67464993277774,0.564160647990328,0.442572981370602,0.441936306226798,0.391365031939862,0.444971959482936,0.431849238827869,0.415109168115129,0.497049921353261,0.500053071415978,0.48990690463692,0.529606697135655,0.573369871716111,0.551509483856189,0.429979307068936,0.504345074603309,0.590396588548069,0.597296932947507,0.488084258063356,0.426048375674061,0.458518854152851,0.612413233637968,0.624259656587808,0.63128726538817,0.622743209825776,0.607687416300033,0.57542574264465,0.58663193558432,0.592915734421597,0.521316016183131,0.46820331611438,0.508476179067835
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,"CZE","Czech Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640334465806948,0.641929672854887,0.661639481894213,0.658621271708384,0.652685694808229,0.638162116298664,0.690568163797085,0.63090811796594,0.71459378557849,0.669019262740565,0.604516927233383,0.861144914598246,0.755149477280223,0.688067257440686,0.730441170212878,0.827328082103663,0.802747330983191,0.739926242273573,0.841079977106116,0.720084458610406,0.85185215511002,0.988572652088914,0.912335957268979,0.967116807095256,0.846490585384313,0.839462877509565,0.86541338614118,0.926426525723052,0.919397904643321,0.921532944890157
180,"COD","Dem. Rep. Congo",0.334936302766615,0.331923523680659,0.336021688908149,0.340335406157477,0.342352457510491,0.339743392410579,0.338244885497599,0.328781512916469,0.33118852020845,0.332435892286836,0.327551875337961,0.329523140069857,0.332723067378641,0.336556809760527,0.339178360215897,0.336049178654866,0.3353831001724,0.323442629433445,0.340702233335411,0.341822976652684,0.338296719583169,0.345127102508527,0.3453008852764,0.347721939963875,0.359844605229376,0.360713694598989,0.3675296314881,0.365509753184142,0.363737990963162,0.364424938864509,0.364419643936952,0.361030637932776,0.348695842506471,0.346367547064806,0.351871253385315,0.352479216116557,0.352629297329094,0.353686785707715,0.348413459606591,0.347310389992438,0.346780199774767,0.342783150923592,0.343725778408991,0.343685109216274,0.343612573234391,0.340868624258845,0.343545130128073,0.343608255094575,0.344684502948751,0.36515396468929,0.364707283177866,0.367973458726008,0.363210579917088,0.357766679166246,0.357143418981766,0.365921306488097,0.360333511978927,0.364716144114898,0.370120834013351,0.37994815052309,0.382377695486093,0.373788564075674
208,"DNK","Denmark",0.577201345655193,0.629357485701171,0.589497922014128,0.666433547845202,0.648201053108604,0.627269854602626,0.636397807780535,0.68105516624878,0.672993703311457,0.609334447061205,0.673892597691806,0.663918720852779,0.636511901950024,0.706051968208032,0.609718651529178,0.55793371846186,0.683719212553793,0.681612532477095,0.696713783371337,0.646949788276719,0.673578858023055,0.743282125496745,0.605407992982063,0.875161979548454,0.797909945713276,0.808508378167831,0.740957139355003,0.811431647548927,0.874690147856585,0.932538868668196,0.886950981284283,0.663514867687559,0.846384138161414,0.818945460525239,0.910118943722819,0.889946161704111,0.922610866924888,0.915589741493263,0.880514590879535,0.941497467789937,0.927499891890186,0.880324610480551,0.921353477898998,0.922272344559919,0.92975387684277,0.879213182994875,0.862195096576131,0.930055840597395,1,0.884365977512466,0.890204571008783,0.9722443402218,0.983586503707104,1,1,0.952327652667789,1,0.797968848173615,1,1,1,1
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"DMA","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,"DOM","Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,"ECU","Ecuador",0.282642201682642,0.259020264674822,0.272153032095822,0.248952329023963,0.282208485828406,0.300369883093169,0.259820220307438,0.282658710407929,0.304955680212011,0.302292438041945,0.282646273326367,0.262567656999393,0.316450677579106,0.338185654469259,0.35797100636761,0.331009614159022,0.355251001186866,0.375235760949138,0.377997846168596,0.400894066315228,0.41432983856351,0.418888603872879,0.394204288818146,0.419915535057243,0.43668444830097,0.32838757003182,0.347454109069259,0.36899445953632,0.398945998458467,0.394389901362909,0.388326513686088,0.357547589175987,0.385484253990015,0.406840037939289,0.364611130850619,0.393900725334352,0.394923274420324,0.421894218262692,0.421129410542973,0.451123300251449,0.404765158488224,0.450383798547935,0.486374452426579,0.518336987577469,0.524584703528696,0.520958045047775,0.583208421741593,0.589729760311965,0.54794472747622,0.551477057966539,0.469568020043471,0.5693499347591,0.496249223628844,0.617574360122235,0.735101851061465,0.624671429639741,0.677538198253207,0.648437922003099,0.694781639018649,0.66665932659014,0.753219292832448,0.738007788281894
818,"EGY","Egypt",0.227320958782756,0.260335445627712,0.255268726258436,0.271297010119339,0.275790009430115,0.251949616620711,0.236421302370288,0.246400755908979,0.26052335140535,0.2670035867016,0.287237918370536,0.285066404273272,0.298713586463025,0.271168325983186,0.271485755764649,0.270139987287548,0.260975399589694,0.282847743738838,0.285755745898018,0.289837985750251,0.295218970002285,0.293164526747227,0.283905796109397,0.280974223347502,0.300820698168277,0.308785134651615,0.337086975412065,0.33427801256578,0.341883258647305,0.390242444906965,0.38223819982314,0.418455459720265,0.421568186345251,0.370752460198699,0.436275625429455,0.452023990951552,0.441209249099283,0.4487176011479,0.459049310044102,0.466795703871998,0.475301240779385,0.479846291608564,0.485310897844911,0.507132314755729,0.511049715382242,0.52816659361852,0.489358592110607,0.471488877580714,0.495226879847008,0.44538133981067,0.508563883798936,0.480149625993786,0.508515691453416,0.473602587270245,0.509122445364197,0.506624976180642,0.479525709173374,0.55589212912184,0.425086386923727,0.492561059600575,0.521346035735891,0.511561994348096
222,"SLV","El Salvador",0.367924515485047,0.422170214543286,0.469702043359531,0.448768597814671,0.44352635051481,0.438428922457549,0.419382619325079,0.446227741448124,0.485942289536507,0.534998965321755,0.555802107497866,0.493649874335663,0.615915082684571,0.559573701945488,0.594810796871678,0.527869624581668,0.55090328303696,0.598414763884545,0.566361800497241,0.555561662593483,0.534540528928601,0.515341564725858,0.551784374504378,0.599790170417997,0.565283731089028,0.521492604041222,0.460307712081772,0.570388570252077,0.575719584301816,0.575023798958483,0.507402650311917,0.616472042887149,0.595149669995359,0.498408635849136,0.608058843516967,0.644263363595605,0.542418749377771,0.578772912478899,0.64341269844097,0.640524217074258,0.588967411374067,0.718010784907286,0.704224306745006,0.73681465528184,0.751516523524402,0.799156384494975,0.7459417018912,0.805720858978653,0.795530229865382,0.782044429776252,0.732474349944603,0.795104680340984,0.792173530357393,0.725440028018192,0.671256890723112,0.790611298843473,0.822047236633658,0.722608465690567,0.815946971751196,0.806079912021065,0.854549429448818,0.78082221005249
226,"GNQ","Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123333301161603,0.346915721763126,0.181775441270887,0.112796389872911,0.109390203318497,0.39256476844545,0.301894878677031,0.149102989158001,0.253480248531579,0.0681983777203968,0.112971957266273,0.109276607668618,0.31396829676716,0.31850748594891,0.397101451984273,0.100363773089366,0.172550753460953,0.189514148560733,0.251160467059018,0.265346821548235,0.258035293227393,0.256041793572043,0.249281637691613,0.249299176925269,0.249285956184505,0.24929964005679,0.249319128627719,0.249291966847007,0.249295019078245,0.249298463889645
233,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.434460416162972,0.566219603947046,0.451047479870768,0.458663854932026,0.562447785578442,0.515703764077621,0.412103894416377,0.365434148070242,0.541213673441555,0.529493699598713,0.52333178474218,0.485591431683471,0.527325081292534,0.626768027728199,0.504752041910725,0.682116212334394,0.615544256538625,0.618542999065532,0.538065403255322,0.579822020765033,0.738396889536533,0.71019105737065,0.805255016154021,0.971804263293527,0.578234851859661,0.8704152026834,0.583218275417964,1,1,0.824474166179626,0.938093080886251
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.343200615648884,0.23954123839573,0.266887864588774,0.307869700288401,0.320666433839232,0.300954699842871,0.29538682504732,0.288355356061131,0.30630579670902,0.354992968284272,0.307187303888678,0.322321134582627,0.353630711421087,0.402878341458744,0.362278914388559,0.378351129779003,0.405722761934735,0.440775039283254,0.467537101557557,0.485990693638861,0.529491297801127,0.560025947116116,0.580402989116549,0.585227462681062,0.624856752295674,0.69035003233961,0.72531072489447,0.728272247115201,0.730505638881001,0.699786050611721
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,"FIN","Finland",0.494092179935187,0.388135350916667,0.509607322971509,0.441063836407449,0.540154130548615,0.505374014478683,0.541826710710275,0.562359669236252,0.617130610228419,0.66071212503145,0.707237379247829,0.688370455031638,0.634591203886282,0.622187816777326,0.729646653605604,0.831277520927097,0.689932320112171,0.712734344853257,0.723223955567218,0.801186052464629,0.550923867058077,0.805186837961474,0.882319928833,0.826731441135455,0.802041087171023,0.821143523601327,0.531887308404946,0.691574037222332,0.888633421110558,0.963410216916321,0.916387911622283,0.795275774064162,0.995530883648517,1,0.941944413445475,0.951536272265038,0.957802226477611,0.648487900306845,0.754187541515631,0.965314485103546,0.895306264213085,0.904197075246439,0.871170612630695,0.870733978225671,0.959584391668003,0.926788436913305,0.993037909513897,0.980723402354989,1,0.823414473298574,0.934320808344487,0.952137526526337,1,1,0.972817298607184,0.985420695669949,1,0.871289028932554,1,0.965804038696092,0.785226499921103,1
250,"FRA","France",0.328915009345263,0.380452858629259,0.392120052482176,0.400671651667965,0.437101267727601,0.406945443922618,0.482437187476733,0.491178887263892,0.483607877599514,0.456776945191739,0.520149394773713,0.55702879714011,0.580002540323094,0.552845985289168,0.490990974175443,0.46786004060681,0.540799383127593,0.612710010816292,0.596313608188182,0.654772357097448,0.639424494308853,0.674971127405144,0.651543936665225,0.787056135267154,0.769088023412178,0.709053260571806,0.790977308238809,0.809192264074058,0.805275198584131,0.80962022769717,0.866661448700013,0.838103637407535,0.839620902727962,0.836882662778679,0.842329506788042,0.9150661882157,0.904508895158544,0.949449219981241,0.939836112249645,0.929717628720842,0.855441136348056,0.96379175579718,0.82319880749505,0.983998530601146,0.934779015177137,0.892398092573105,0.867773747703068,0.958503823073753,0.994296267939996,0.935438162079581,0.934141272702287,0.957442979415585,0.919293828116228,1,0.993438600412739,0.784858055654282,0.999269562695806,0.904481736423549,0.979692486991402,0.835743538797209,0.957909832907954,0.901207880629026
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",0.326597877261707,0.324525764571187,0.331758088450465,0.324693053879768,0.336544697924852,0.333725656644982,0.335318402871939,0.336279972107493,0.337877500628122,0.33324309479976,0.332491786318613,0.342768460602677,0.320630115427716,0.323420980446091,0.322772984094956,0.323469124290034,0.325850233985001,0.327936435626593,0.334897581534044,0.33653329779538,0.334852004297545,0.335143123610824,0.343171025249504,0.343074889930868,0.341820901589884,0.357043008298534,0.36628078491225,0.36579619743525,0.355513198616483,0.353915847602685,0.380837291588149,0.367017721862521,0.371545351540048,0.361579497786562,0.365422830183806,0.363697131002097,0.355864363705745,0.371201993057127,0.369686845471058,0.376419827160193,0.362250294021581,0.353844978739722,0.364819374401211,0.369193538629223,0.370750900843232,0.373785119094147,0.378480893528392,0.37526931865315,0.369491194863155,0.371190856535564,0.373816952622828,0.372987331071073,0.375695867286091,0.376512390754064,0.378559523152369,0.377236563884635,0.377507015189206,0.372868531541536,0.374994517129742,0.373642324953402,0.373770814778016,0.373796226963054
