"code","iso","country","CHA.raw.1999","CHA.raw.2000","CHA.raw.2001","CHA.raw.2002","CHA.raw.2003","CHA.raw.2004","CHA.raw.2005","CHA.raw.2006","CHA.raw.2007","CHA.raw.2008","CHA.raw.2009","CHA.raw.2010","CHA.raw.2011","CHA.raw.2012","CHA.raw.2013","CHA.raw.2014","CHA.raw.2015","CHA.raw.2016","CHA.raw.2017","CHA.raw.2018","CHA.raw.2019","CHA.raw.2020","CHA.raw.2021","CHA.raw.2022"
748,"SWZ","Eswatini",0.00597307836176864,0.00138692232083981,-0.00141544181765983,0.00073895487986797,-0.0016731550088501,0.000383591532489902,0.00194933318113066,0.0017738242968115,0.00452613650987232,0.00253512476907636,0.000616481173337791,-0.0138901285189015,-0.0442453029723354,-0.0660947556975802,-0.0721793511384158,-0.0640170694345677,-0.0521173192599486,-0.0430388793938037,-0.0271562069601582,-0.010850917027932,-0.0051105728797596,-0.00831442943622741,-0.0203130473292624,-0.0311417159850957
231,"ETH","Ethiopia",0.0183734600501915,0.0191754535754785,0.0216383791666179,0.0300107308167787,0.0298448501562667,0.029078287070825,0.0283196664233161,0.0294724472053893,0.0337313537474342,0.0404644215654579,0.0449399473222964,0.0448881107971808,0.0420043030842052,0.0429189728089252,0.0403887032785766,0.0364341161632276,0.0316797981013692,0.0274904305936357,0.026156868094604,0.0250718258906988,0.0265939966343574,0.0301277332746874,0.0280470606868424,0.0269404061395244
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",0.022423985552708,0.0165205073114938,0.0110010611988143,0.00351895487187037,-0.00165495462163444,-0.00633194565861019,-0.00490543522032989,-0.0024903596417782,-0.000363683030147555,0.00102201066812047,0.00130974652894489,0.00178605958006495,0.00302988744407662,0.00274127688150871,0.00297207098113095,-0.0142220178766887,-0.0435668659753178,-0.0702141648072427,-0.0859263324248796,-0.0836750997224713,-0.0668117783369929,-0.0540517829098791,-0.0335212590471768,-0.011139725991251
246,"FIN","Finland",-0.0236839697400633,-0.021687695172018,-0.0163502562844593,-0.015480913536636,-0.00826147714363334,0.00586718300322486,0.00891288745876162,0.0141856180832771,0.00552416602895844,-0.0065858012085212,-0.0148655979320112,-0.0230456509990922,-0.0297150265126558,-0.0306632362476389,-0.0304270676405852,-0.0159900647924053,-0.0137748045278708,-0.0144948769015586,-0.0325266431504103,-0.0515760526991623,-0.0703912213766656,-0.0774364247372961,-0.0925309718902536,-0.0962646103746738
250,"FRA","France",-0.011726675438632,-0.00570553119996813,-0.00162482497423872,-0.000493491951378473,-0.00145297556428459,-0.00319996498722472,-0.00537564431065443,-0.00810529672726644,-0.0113542261093012,-0.0140944234436881,-0.0178312940005064,-0.0162925439992648,-0.0166477277646707,-0.0174924930371467,-0.0178695639843525,-0.0185124087764683,-0.0197562065778314,-0.0201906273877409,-0.0199908642552171,-0.0183804812419371,-0.0173447371671405,-0.0154304828597784,-0.0165340972461339,-0.0190540101507525
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",0.0463334368503403,0.0426695608457965,0.0378813998950138,0.0318681645510106,0.0286552532363631,0.0175871314081488,0.00673481218570449,-0.00732671334791739,-0.0356073094363015,-0.062679684005343,-0.0832210591992339,-0.0942037782790951,-0.0924441168299229,-0.0877964872213837,-0.067459244637296,-0.0456136065509112,-0.017690531339328,-0.0039565723878412,-0.0151906529243838,-0.0243767972268289,-0.0209901160332351,-0.0198421226215723,-0.0247867740840108,-0.0314001815142632
270,"GMB","Gambia",0.0161986765955513,0.0179413387934562,0.0157170041352797,0.0117278410831014,0.00990375022576462,0.0133820156060058,0.0184645158684109,0.0261716777013321,0.0285630174551417,0.0366604653324427,0.0535877817303274,0.0715821211491179,0.0641487396047891,0.0563343782330654,0.0507752803143591,0.046441151872711,0.0443316662672957,0.0340394061445843,0.019158054731981,0.00560681826576759,0.00893517159816715,0.0169353874518321,0.00987113561677688,0.00630630515767239
268,"GEO","Georgia",-0.00393105877434258,-0.00325097153657049,-0.00165075679765668,0.0040719725252536,0.0111697162537434,0.0093852486492414,0.00750309075590394,0.00612895548215131,0.00354450923617189,-0.00562689665872569,-0.0183850812772292,-0.0275986566845266,-0.0330696379763295,-0.0276541478515322,-0.0142535224478287,-0.00211216127056739,0.000746560516401207,0.00312903230683981,0.00541194006047974,0.000772741362633722,-0.00861535310214715,-0.0214156248989612,-0.0319792257088947,-0.0317074398159298
276,"DEU","Germany",-0.0656369219709212,-0.0625185781363605,-0.0614768190245187,-0.0623549885305118,-0.0626780941276028,-0.0639624198782832,-0.0616242615147641,-0.0595560149989284,-0.0558720582997222,-0.0524614693591458,-0.0490258294785731,-0.0447207267489922,-0.0438504959324583,-0.0409418224285814,-0.0368199260688657,-0.0333948575211924,-0.0292393480854112,-0.0278327369983947,-0.0253843521372484,-0.02292900058517,-0.0269850299535196,-0.0314372128719861,-0.0337572452138882,-0.0370441558296759
288,"GHA","Ghana",0.0292048080515632,0.0299497460280858,0.0257850909859119,0.0202663437849082,0.0169712922993537,0.0127830299445051,0.0127629241657983,0.0136853279389559,0.0133341293461684,0.0241037115088836,0.0268421671382053,0.0325877005327497,0.0411317911884777,0.0440847936674496,0.0500756300906462,0.0516608414971416,0.0550160481037663,0.0519280227311927,0.0502371686514034,0.0524465356748003,0.0513019570607924,0.0467054550989419,0.0456005011568492,0.0408788681368613
300,"GRC","Greece",0.0117083849704809,0.0133412264398378,0.0106997825233619,0.00852562837685444,0.00668443633338356,0.00605795964804079,0.00636099116399325,0.00698089499669852,0.0080166243703439,0.00884911257674026,0.00726081376673848,0.0051319337228013,-4.21665133997273e-05,-0.000306180111008194,-0.000528788089832637,-0.000542904504721601,-0.00100289432465598,-0.00110912520696595,-0.00508797246072114,-0.0112391190568848,-0.0228082423732691,-0.0236662718069023,-0.0407454904748845,-0.0467865263929393
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",0.0120551765624719,0.0127887123433512,0.0125430717066206,0.0117089547147728,0.0109106869911713,0.00992114744227135,0.00945234125148797,0.00852556071766952,0.00758140586334033,0.00737952559786836,0.00699777646056887,0.0059726477253188,0.00470281318152077,0.00350244807850641,0.00312205822804379,0.00286054341579467,0.00369317261498114,0.00429036236610525,0.00523810482463816,0.00683299813815452,0.0072205928985698,0.00664562492772913,0.00628752800932064,0.00635625104477677
320,"GTM","Guatemala",0.0244519310482523,0.0236212005259004,0.023071203571762,0.0260127484071531,0.0281795495878083,0.0286040638485652,0.0296114423995482,0.0290515104154749,0.0297439002851925,0.0300640597482309,0.0320967788471842,0.0326671992189502,0.0318950008004362,0.0327415123995713,0.0314913093996945,0.0299627472593431,0.0291275056747466,0.0274046186879442,0.0268902940143547,0.0261408307605202,0.0259786388491761,0.025955351275585,0.0248113101631784,0.0233249044901975
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0.0303054259477766,0.0307483210751058,0.0319060023090165,0.033942333806428,0.0355831064546486,0.0365383100785979,0.0411709035676107,0.0427391725980015,0.0402999964629711,0.0390244743949877,0.0372401547241026,0.0421372593397142,0.0462243554867783,0.0521516019354049,0.054806244990228,0.053542437278556,0.0524791446178532,0.0519331224746207,0.0479346433346843,0.0408234404691121,0.0316273351499192,0.02818481588446,0.0247389534930578,0.0233737291202913
624,"GNB","Guinea-Bissau",0.0110806161757231,0.0130612458384773,0.0190984057413297,0.0247946935703611,0.029128206157669,0.0307590907122761,0.0320777503305347,0.0328935812581894,0.0299672357419685,0.0228171202168612,0.0203405966408943,0.0183531328400495,0.0194151260495061,0.0232475551887199,0.0256276969969316,0.0235573031599343,0.0222660424995995,0.0222099319721412,0.0212607258743231,0.0181233663742262,0.0163045655766803,0.0155735606755636,0.0128242889552919,0.0128739295565525
328,"GUY","Guyana",0.0465516004877349,0.0253656715314881,0.0125390161839067,-0.00290712684092611,-0.00785791572021502,-0.023617085698859,-0.0288452281329994,-0.034561950257819,-0.0311718999349246,-0.0204689859631758,-0.00333978791529478,0.00159469906803245,0.0101364993648885,0.0135101358925109,0.0277159563231855,0.0399057236012477,0.0461491638489593,0.0366852674343525,0.0308229378361775,0.0236836406779055,0.018400687479307,0.0141755231993799,0.00223593419218093,-0.00988558124278169
332,"HTI","Haiti",0.0248272288231326,0.0226388596643332,0.0212522744039267,0.0225070140936412,0.0213928695763963,0.0215208897441554,0.0215749029087098,0.0207955106737472,0.0212158478830182,0.0207100934624853,0.0197995971791651,0.0198565936257276,0.0206503311978157,0.0210695483704257,0.0207714736117008,0.0194951345111847,0.0181135419228831,0.0168990281768198,0.0154978368395833,0.013698212932417,0.012280679532721,0.0102944214151977,0.00880636305466531,0.00780818689899787
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",-0.0150162470782112,-0.0153504189891862,-0.010164429812963,0.000731619659376292,0.00971292491747322,0.020444802438268,0.0295383411621928,0.0361976623838764,0.0413377969988551,0.0438634595522709,0.0394171275906476,0.0337227586754818,0.0269595331262997,0.0214845756111581,0.0220973107582159,0.0212578935945116,0.0218697857853989,0.0201771852491743,0.0167960126559081,0.0148606614554898,0.0138756158691791,0.0136575673965393,0.0127536183625387,0.0115628252450348
344,"HKG","Hong Kong",0.0195477961466133,0.0202879771321163,0.0195500476849373,0.0175013522037539,0.0152668366583355,0.0136780803674346,0.0119412809391628,0.01050649370289,0.0098765255569524,0.00901052828751947,0.00882337852445891,0.00941057839818171,0.0100201258159738,0.0098698366591885,0.00919219940772065,0.00876056603481379,0.00831088247688672,0.00849879465068182,0.00895889814006678,0.00930507149167803,0.00918649737905008,0.00926773436634276,0.00954665727298698,0.00965037954785397
348,"HUN","Hungary",NA,-0.0385511457142036,-0.0268072297520329,-0.0221942519941371,-0.0200851609835162,-0.0237120163975725,-0.0234996972273357,-0.0183350068168858,-0.0159890611039722,-0.019337255857743,-0.0192509126645977,-0.0187369920524548,-0.0190882013111667,-0.0155789801097315,-0.0157578480844373,-0.0249245079089481,-0.0312907319317333,-0.039419897674036,-0.0435154470506965,-0.0448499864644983,-0.0404898852373275,-0.0356904295913703,-0.0315161953352219,-0.0232932260753382
352,"ISL","Iceland",NA,NA,NA,NA,NA,0.00111242058151384,0.00400630804235602,0.00726611533273802,0.00819954024975833,0.00901763376434417,0.00814302467951156,0.00643183065535435,0.00266326482236456,-0.00341236216764251,-0.0129991825703999,-0.0224441508093578,-0.0150938014854559,-0.00772860981536946,-0.00451010652480593,8.59575637284227e-05,-0.00077969760957493,0.00155380079082823,0.00184926387939788,-0.000937739834292357
356,"IND","India",0.0101606317784659,0.00988700086002736,0.00969726700001439,0.00855191438681757,0.00779492282916427,0.00756415153781975,0.0081962996477134,0.00935014687403379,0.0113746888196735,0.0134077055687569,0.0148208313246208,0.0155626958176918,0.0158006707961198,0.0141354567515328,0.0103777992621155,0.00704845799052523,0.0046543526314049,0.0030620644428061,0.00256402417507706,0.00360602318490377,0.00423932976767261,0.0054631482763563,0.00795249389858865,0.0107705528365976
360,"IDN","Indonesia",0.0252144136426136,0.0194755291579183,0.0143799568074652,0.0110102606212739,0.00778826632548646,0.00605641066824392,0.00507908100392807,0.00839571145475237,0.0127727747134907,0.0159470512857203,0.0198087121730528,0.0233282682578548,0.0318353905616282,0.0385026749034609,0.0410333424112661,0.0417529182002603,0.0378000545853368,0.0334650513309402,0.0303123766448194,0.0289393002371214,0.0275200752869809,0.0212884976835805,0.0206272073921201,0.0241117952107051
364,"IRN","Iran",0.0179199183953151,0.00564926788643394,-0.000726103367577125,-0.00415934359197338,0.00423197002230502,0.0125504109052144,0.0206270036391192,0.0325159135339077,0.0406486097586709,0.0393076169011122,0.0356501665380071,0.0356964485422437,0.0286598133790252,0.0148128904251228,0.00944499111396135,0.0039053479529696,0.00229689521496623,0.0118424418554208,0.0197681439456254,0.0243580655033551,0.0220554114010174,0.0188788798998285,0.0188734954108669,0.0145614919967956
368,"IRQ","Iraq",0.0401469103432599,0.130534866714861,0.120653037277278,0.106748532968856,0.0907955652777213,0.0799682199688394,0.0591628658916106,0.0289041713633773,0.0135530473776042,0.00681865636619983,0.0124114466011163,0.0258112994954445,0.0425449472947268,0.0546795471856569,0.0584158329875031,0.0682535314766601,0.0736712980106744,0.0859757237410748,0.0857604339002356,0.0801644365767864,0.0747514710867263,0.0598943368643121,0.0452733825418596,0.0378977452554354
372,"IRL","Ireland",0.00698910618191251,0.00932770745021183,0.0116624193476402,0.0121468083384946,0.0130174712066027,0.00955038202763525,0.00432662013574525,6.22434691206486e-05,-0.00966765067806563,-0.0228444999815849,-0.0340139539429041,-0.0378962824577286,-0.0358849720427662,-0.0279905923756925,-0.0142934791122808,-0.00572866546487872,-0.000863581361934055,0.00589875027865516,0.0130610038921903,0.0123834168276635,0.0102806684153161,0.00608459193515687,0.00222367656398048,-0.0015007193472204
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,0.0251165041556243,0.0252458530952444,0.0278513280604595,0.030389952879301,0.0322767831617958,0.0308218496593482,0.0308768020685559,0.0325992494248024,0.0279550078635891,0.0290343585907673,0.0338176883738697,0.0358482885685025,0.0396283123411998,0.0431713597284014,0.044812003453133,0.0401214742020708,0.0423445132646614,0.0486411165168994,0.0478598455519454
380,"ITA","Italy",-0.00164098229898238,0.00193838026750126,0.00187231707112656,0.0011754778844848,-0.00287115130240493,-0.0110782325961161,-0.0192851279475732,-0.0261444651995014,-0.0288255458919479,-0.0308232589764933,-0.023185513262263,-0.0158794052177476,-0.017214772474756,-0.0104744315565337,-0.00540948141103472,-0.00290255631888535,-0.00259779299564952,-0.00459793693353369,-0.00823222562809606,-0.0113022633635249,-0.0105890027632033,-0.00710645040813605,-0.00581710763036985,-0.0019256834410146
388,"JAM","Jamaica",0.00232861050607047,-0.00130313517542685,-0.00384727831007509,-0.00203391947787695,0.000680610126992276,0.00078184010397675,0.000916670854224977,-0.0120067586008773,-0.0317273986896083,-0.0523836901264567,-0.0631983565601729,-0.0573629052294171,-0.0463047237247936,-0.0277283096378917,-0.0112168681199292,-0.0032100713655001,-0.000937145122601321,-0.000272090147519034,0.000248211954776423,0.00126705554997053,-0.000169454655578091,-0.00339796952889489,-0.00443309815175947,-0.00438810928846964
392,"JPN","Japan",-0.0508592486565911,-0.0583959857934147,-0.0639142407567259,-0.0672872148342998,-0.067294881977245,-0.0616108287524286,-0.0540837749552833,-0.0466140884488947,-0.0383015549065035,-0.0344713371677757,-0.0288892779347193,-0.023602437329706,-0.020136551995712,-0.0184986652001595,-0.0207906062543316,-0.0235664146995474,-0.0290505263553133,-0.0336151274714502,-0.0340848097963656,-0.0363383953977803,-0.0366581542065938,-0.0306136954811354,-0.0261172079746061,-0.022270849068146
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",0.0428572822844615,0.03169958800552,0.0228997803891946,0.0199637414647436,0.0198192909361765,0.0203153857626364,0.0237090493035315,0.0277902076762309,0.0324362029194685,0.0406239349258615,0.0457011597693862,0.0486792592076051,0.0522480630395576,0.0545354746091289,0.0551125330848077,0.0545229234119327,0.0538566797985702,0.0523108613435184,0.0491825358156996,0.0480443936688222,0.0446176299683063,0.0404801039334848,0.0375614484081539,0.0342676592365423
398,"KAZ","Kazakhstan",-0.0201716098133129,-0.0345564512184065,-0.0517832928497433,-0.0466958169463561,-0.022627745104174,0.00350078877575943,0.0248931904497378,0.0438158564473974,0.054886028545009,0.0613487122335601,0.055105428878095,0.0530075584519232,0.0449801329471831,0.0423787963451736,0.0350995009437713,0.0292739930342065,0.0160031151527045,0.00761974281342148,0.00568022004589186,0.00710143922549977,0.00546563496650676,0.0065540978720251,0.0049989118549647,0.00589753978040131
404,"KEN","Kenya",0.00693667284038568,0.00742900206464658,0.00781725064881122,0.00938739195552318,0.01276719265488,0.0183524018661436,0.0218748395625925,0.0220021628301119,0.0376410282111741,0.0497286246227957,0.0586626864920563,0.0598282386001976,0.0576773008014344,0.0523981994099416,0.0446056369274013,0.0368661946857594,0.0254503913473734,0.0126761378814484,0.0134079458446803,0.0157770318930042,0.0209481463044472,0.0292837793719425,0.0315184431021751,0.0327895162707856
296,"KIR","Kiribati",0.0142175615102031,0.0178910690473852,0.0204004944943417,0.0234271392817325,0.0247769095704602,0.0244749793618684,0.023520058854076,0.0230325331814596,0.0221990724343897,0.020929153365008,0.0189798708272741,0.019043746183951,0.0185254848363747,0.0200188492905427,0.0210980136712762,0.021646988150102,0.0225004344219741,0.0234710712003223,0.0242822069456015,0.0239746304436115,0.0232305330655354,0.0218670565319137,0.0206619307611717,0.0198316522879141
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,0.025247433663534,-0.00154706296678292,0.00668477537445322,0.0170463641998746,0.0249734690406931,0.0325013535187086,0.0392450013542749,0.0348551288725445,0.0193526114717639,0.0103911965989447,0.00290808867055459,-0.00175515723628934,0.00224461551971378,0.00514357685690481,0.0128385374124433,0.0222813964913264,0.0242467592472981,0.0246989676238902,0.0186546101141933,0.00893876150595663,0.00403639311863779,0.00740685023333199
417,"KGZ","Kyrgyzstan",-0.0183235545371437,-0.0210150755027923,-0.0189570219599909,-0.0124941098066353,-0.00202884246700527,0.00778661258363433,0.0117900796655801,0.0101702459869379,0.00805381369373004,0.00801739955829084,0.0109293789420166,0.0146805572258222,0.0189790159029586,0.0230960581207322,0.0305727887245373,0.0402281411575645,0.0474936328460345,0.0491440110497725,0.0486094525467939,0.0485224381352658,0.0462198540655325,0.0421590295040501,0.0360958393712107,0.0280015014854196
418,"LAO","Laos",0.0173514866278648,0.0178385444345166,0.0169474321153129,0.0169773869988163,0.0164024754444672,0.0188549195320533,0.0200279835619395,0.0206777234859956,0.0237684168177643,0.0235927602688981,0.0224653902160488,0.0250255963622401,0.025127307641184,0.0274855586202276,0.0282107722950753,0.0294643165580726,0.0288045694706649,0.0284793253673976,0.0267107022216047,0.023103484067736,0.0210258479623666,0.0222500124302314,0.0203912638199324,0.0211846435398493
428,"LVA","Latvia",NA,NA,NA,NA,NA,-0.0480273533560577,-0.0256450998130522,-0.00396878161868178,0.00966203282618938,0.0158561541810849,0.0188031243541895,0.0128484477466329,0.00891241037569501,0.00643062411533801,0.00381955771400855,0.0010189777954841,-0.000222424180258096,0.000403832680985206,0.00368356631760758,0.00123599410665398,-0.00175928665019831,-0.0121785972608247,-0.0207031721866762,-0.0231260956207016
422,"LBN","Lebanon",0.0348752178970355,0.0273525967708477,0.0239539558577042,0.02334013268835,0.0246088927524659,0.0269320293280033,0.0293767736649482,0.0319658359852333,0.0325648867541766,0.0317106647901486,0.0298771729085587,0.02736004392714,0.0272740298354306,0.0294493779922678,0.0335135655182526,0.0388605904742065,0.043531448644528,0.0460277719306126,0.0458807344632746,0.0420440361021064,0.0378163749348985,0.0323496426199337,0.0277318913077971,NA
426,"LSO","Lesotho",0.00569823485860477,0.00961049300439187,0.0118216863377838,0.0133012506075756,0.0151736301005125,0.0138060004439757,0.0142524517690481,0.010187317260449,0.00826439359728992,-0.00271896494394256,0.00161642886115998,0.00389556607882291,0.00670613677841714,0.00523818565810963,0.00235923365880097,-0.00320381529940222,-0.00450024143143712,-0.00954114740737516,-0.00478344619954711,-0.00849066734190065,-0.0139620226066523,-0.0219184364777199,-0.0140144458040946,-0.00578131865135859
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0434479442732334,0.0453686464120082,0.0460062879518561,0.0459167171204817,0.04399021690466,0.0419659577868665,0.0404878160006414,0.0387723416301937,0.0349011386563212,0.0309940701796831,0.0330385202376344,0.0318902567363153,0.0308073304012244,0.0290087205984546
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0155372352610508,0.00901160807061663,0.0103912578248331,-0.0197849637457587,-0.0296216995096877,-0.0264656123753632,-0.0317329609470937,-0.0143059387085669,-0.00352751326746548,-0.000962012037783952,0,-0.000862500595547203,-3.17213822983302e-05,-0.000822272631106512,0.0401575500627036
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,-0.0359029569979322,-0.0293117396902115,-0.023078567021212,-0.0117680365057369,-0.00596692912736775,-0.00535720736078065,-0.00657440883962193,-0.0142611858555709,-0.0154293585046852,-0.0201148920285353,-0.0238629324211594,-0.027483559367865,-0.0311263469410011,-0.0316572451600452,-0.0375233897834779,-0.0434070858530264,-0.0471549682637576,-0.0484762982358341,-0.0550391121016312
442,"LUX","Luxembourg",-0.00953931490895039,-0.0127767207766332,-0.0156754113915746,-0.0198159510965477,-0.0269727594047084,-0.0332704301818464,-0.0366200581158799,-0.0378037519401756,-0.034498580796528,-0.0296603832742972,-0.0194254290262533,-0.00644336776178148,-0.00167089013996206,-0.000891538874542702,-0.000709686251739736,-0.00110659343268154,-0.00615231838726255,-0.0103145572840146,-0.0102822738571603,-0.0133983975561168,-0.0160757845744096,-0.0120831307114658,-0.0134586072358446,-0.0186739939057452
446,"MAC","Macao",0.0184497347446473,0.0162326958976433,0.0150987947380115,0.0150622192221423,0.015991596820172,0.0179367148485956,0.0202933949179449,0.0209696585053345,0.0226529162629656,0.0229572780773168,0.0229443945818055,0.021835268477316,0.0207861403294314,0.0200288769423147,0.0202572588521888,0.0211014467033805,0.0221437148511581,0.0226706540171406,0.0233212351887051,0.0220907401625594,0.0215916054827241,0.0200806432177532,0.0187187238170801,0.0174948024891108
450,"MDG","Madagascar",0.00884728803471924,0.00849717526166849,0.00520542419361059,-0.000152390189223745,-0.000224569288549798,-0.0033515055961198,0.00131336996443565,0.00419132862458471,0.00900727074145147,0.0136714847567827,0.0187375882776302,0.022711268305488,0.0219863985182793,0.0177651436180868,0.0130535699662715,0.00826795956280302,0.0083550823472518,0.00819151476079361,0.00879327430659371,0.0069905274711306,0.00881608801054057,0.0112574208830079,0.011191785906616,0.0111710463028667
454,"MWI","Malawi",0.00754447278885806,0.0123237927427091,0.0160471912692919,0.0202765879698972,0.0244156966576152,0.0250067718915008,0.0255063677593588,0.025858210074678,0.0257255778567906,0.0285579498831867,0.0309347377858691,0.0357270722016723,0.0383405343439656,0.0408938624629267,0.0433705228588435,0.0437248132580919,0.0440622124580152,0.043042511407499,0.041518348466036,0.0424658985505546,0.0445814421796498,0.0465320615483591,0.0469799808306057,0.04728105659525
458,"MYS","Malaysia",0.047102888612528,0.046096928561105,0.0434740441470578,0.0397867543889021,0.0388442343523496,0.0388470398038576,0.0361317136202306,0.0377394125429913,0.0418557639400967,0.0401072075418194,0.0327096815680818,0.0240715213997769,0.0130012613104975,0.00239024714751634,-0.00239486452650216,-0.0029535401610509,-0.000485093581115642,0.0025907707247359,0.0049970131203465,0.0104749611627093,0.0142089510927699,0.0108499336980363,0.00802392325102685,0.00597617316607968
462,"MDV","Maldives",NA,NA,NA,NA,NA,0.0462586905420872,0.0487378668490654,0.0519458718676624,0.0537800979227188,0.0547893785566045,0.0533765006698832,0.053041901330831,0.0511530661256367,0.0499995228460537,0.0490424326427132,0.0494805213555762,0.0478358651271473,0.0470434323518278,0.0455798087470765,0.0442010917178595,0.0419833838389108,0.0392246746355196,0.0365639636269897,0.03407068559013
466,"MLI","Mali",0.0268029961722769,0.0321498645040508,0.034048244188287,0.0342158948633164,0.0338461691511078,0.0355596407588861,0.0364949963456291,0.0361242966757664,0.0348544489803575,0.0351838781780611,0.0354391549695325,0.037186999030919,0.0358318571452534,0.0336309519851974,0.0309782781915788,0.0310096646512152,0.0320162875820704,0.0340351004357786,0.0357464928100062,0.0382005714329097,0.037812580022385,0.0388121417598157,0.03856021424096,0.0381194141194661
470,"MLT","Malta",0.010183906905493,0.00799951414692801,0.00647253485368493,0.00883183631406115,0.0124263135316172,0.0144117967531878,0.0181001472996654,0.022983272660027,0.0295441673876586,0.0325423703079066,0.0372123050726607,0.0401942046659602,0.0398177383320983,0.0141087121625605,-0.00903011453387452,-0.039099110187744,-0.0609768272265514,-0.0723080208089038,-0.0723631800937064,-0.0541418880280858,-0.0285604543839415,-0.00525667462663032,0.0150837401596629,0.0153101270795728
584,"MHL","Marshall Islands",0.0189233896228964,0.0312011105960786,0.0407763436148352,0.0473552993927531,0.0515057166450636,0.053383416416539,0.051737153976597,0.0532652101083715,0.0538598696650561,0.0537123884803614,0.0519293771854454,0.0643265693006814,0.0657901421249827,0.0644365686860162,0.0607670498299095,0.0551227928528228,0.0475080703927628,0.0394245936608639,0.0327635305093392,0.0290910194181744,0.0294873233107151,0.0346608908367663,0.0335680358567354,0.0324965012516458
478,"MRT","Mauritania",0.0287369286899419,0.0360878225578682,0.0424745564013487,0.0441274462003833,0.0448500307934989,0.0396619846300703,0.031692043970956,0.0276563345538345,0.0214679371305648,0.0117326363829595,0.00813137941482878,0.00853746090784813,0.00915133162836912,0.0107212753563752,0.0136187740285452,0.0161746185895995,0.0189793463739107,0.0241231725528701,0.0261853071309694,0.0219830413881787,0.0201147270073967,0.0185267947139733,0.0170446748438631,0.0153148807933621
480,"MUS","Mauritius",0.00719210416942606,0.00760985350707788,0.00660405766244843,0.00461298146343059,0.0028922166137042,0.00135168110167849,0.00264113643174113,0.0021314505457557,0.00184644599673645,0.00314097387809631,0.00256140382230696,0.00407507919069472,0.00494832742549955,0.00524846443890614,0.00519939345404619,0.00546797556300005,0.00492927940545829,0.00433672876623881,0.0032147089982888,0.0032866944233616,0.00292165970061942,0.00267271922648082,0.00258312538006344,0.00294600299723102
484,"MEX","Mexico",0.0159181425788293,0.0166209909379968,0.0158064023176532,0.0136385968231987,0.0127694969861496,0.0109341192323029,0.00895165204626158,0.00843934030056315,0.010169695169217,0.0130494810727506,0.0128322923750694,0.0127273070663925,0.012011468480406,0.00943913326544443,0.00802741687662234,0.0054071350660132,0.00274492229198242,0.00122765371406253,5.33588358646586e-05,0.000409435796866253,0.000277180956951728,0.00045494099741572,0.00206370116331178,0.00368002185156224
583,"FSM","Micronesia",0.458060554983924,0.430661664018172,0.365384489772853,0.266210388371491,0.141270332864768,0.00032376524719302,0.000575655130807373,0.000755615308770663,0.00150608589894463,0.0020421177624641,0.00455930316733433,0.00637725192934457,0.010792783113037,0.0137793084951383,0.0167711715201047,0.0195319281446136,0.0208991431189207,0.0212859625470954,0.0193204368878257,0.0159158514213233,0.0142045160725699,0.011438883579852,0.0122479612156963,0.0121805561263033
