"code","iso","country","GTI.raw.1999","GTI.raw.2000","GTI.raw.2001","GTI.raw.2002","GTI.raw.2003","GTI.raw.2004","GTI.raw.2005","GTI.raw.2006","GTI.raw.2007","GTI.raw.2008","GTI.raw.2009","GTI.raw.2010","GTI.raw.2011","GTI.raw.2012","GTI.raw.2013","GTI.raw.2014","GTI.raw.2015","GTI.raw.2016","GTI.raw.2017","GTI.raw.2018","GTI.raw.2019","GTI.raw.2020","GTI.raw.2021","GTI.raw.2022"
288,"GHA","Ghana",28.4171962653815,28.088189144103,30.1928683134372,33.4296474196338,35.1286162845807,37.9235649876046,38.845997028855,36.2610730205772,34.1273008075784,30.6145442467783,32.6354059979263,30.4149421015881,27.2989866622877,24.3339945327988,21.2033793252268,21.0068683814032,19.7685239834852,19.4079654398116,20.4103479110284,20.0713362506516,23.4144647465785,24.0812405138303,23.7533598107156,23.6314632705111
300,"GRC","Greece",37.0326200336876,34.9497467179262,34.0879158807678,33.8869454431789,34.1073110130765,34.7414599580593,34.9286985735192,36.8649791657708,37.6520696473189,39.0129278569316,42.7039415243266,46.7060775310167,46.9076444938901,47.1819468006365,47.7289611584881,48.2535273867635,47.7987051890746,47.8651298782606,49.1152402042526,52.603058819423,59.0907436068947,60.948499163268,68.8515722468348,66.68650315417
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",21.3480489165799,22.483800095017,24.480449194596,26.1477772312262,28.696901411702,30.9104962140853,32.4295637970819,32.7545783560744,32.2130155589739,30.5994111004682,28.1543120211501,27.2742919813901,28.6244416736157,27.5065829066043,23.6711279223642,30.5801485954219,33.5001793215875,35.2551363045365,36.325175737161,34.4824422558322,32.1450306841671,32.298755109066,31.7813363290164,30.2869339312508
320,"GTM","Guatemala",27.111496880175,26.6719549930399,27.068350206298,25.5726529163029,26.5559497829989,26.1959840335805,25.2516398661083,27.7300384626639,29.7464484253726,33.0509136780154,34.532965969617,36.2573974759268,37.7031083316427,38.1583510662418,38.2718951531408,37.3242913734204,33.5219951970036,30.0889584143357,27.1648700823426,26.28163997392,25.204057529341,27.2125118349527,28.7700941152216,31.9592675405551
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",19.8286416300195,18.9076520274484,17.2398863786592,14.4169548707217,12.5918595969936,11.800763055221,7.38175868230911,6.74943105197153,9.19158283261591,10.0771804517025,11.2618275373848,9.09170399135175,8.0657609341183,5.82931098400989,6.19308240849493,8.01577952656123,8.75354638873822,7.85652646170776,10.0456138334357,13.6927961640775,16.2201695981807,16.2914899593517,16.8848874169971,16.7602001230378
624,"GNB","Guinea-Bissau",26.9012340021278,28.0491657899046,22.9948787203662,18.9651647389669,15.3627835197832,14.6673208069608,14.7789505816663,12.6395669379051,14.2797161229067,19.9378921101263,21.05946741871,23.4130450166814,24.8512396868675,21.5827382077322,21.2645612203776,21.7907336373878,22.4055161477239,22.9968035961796,23.5463008073806,24.8363977300631,26.2748688509158,26.3852599407837,28.7564509509356,29.263578456701
328,"GUY","Guyana",9.08007898570408,16.6946863410732,22.4524042274544,31.4621557682503,35.4834546673301,38.5275676861476,43.8170425174946,48.9502685967101,47.5282995202991,46.0497289139577,41.4885005471895,39.881852443743,37.5524091206153,36.3729234067306,31.8314066673617,26.0037414305032,24.623555467022,27.4825293368515,28.4121681994326,29.2378623906926,27.7932408645917,28.1725822909545,27.9797288289979,30.2509918548403
332,"HTI","Haiti",30.9111981036829,28.8413190259593,27.9840682564629,25.5959343195406,26.6800218242098,29.915906459543,31.2671992911021,32.879154536449,33.3045447342134,34.4946769256733,36.04377077013,34.3047452951033,33.9334593183382,32.8333891106466,31.7976109330918,31.9643152685199,32.3724127276038,32.164725974813,32.5612952611522,33.2735849614189,34.6041030713958,37.4701396204882,39.8436301668556,41.9730156646534
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",31.1645695446147,30.3277675186358,28.6636372982603,27.176799649754,23.8966064526835,22.1324114729572,20.2710618581293,19.0967231693296,18.4831827008152,17.6342085265493,20.8739798275089,25.0219420240405,26.9791403504318,30.2037582673018,30.4977067597417,31.2279346314308,31.4217066402955,32.7470700083172,33.1037978048413,33.6647024577146,33.4905079918726,35.6175307667833,36.6026996411014,36.9565935314782
344,"HKG","Hong Kong",33.7080159649795,34.0151124198532,36.3836832431274,34.7412632039196,30.0623750547412,31.4168273367067,32.6853688495074,39.329229007897,45.1854212499517,46.0418430082347,45.2008657121104,46.9755234491409,48.6967094016876,50.1896052090255,48.5691338446155,47.6406899867962,47.4549104022932,47.7358087175592,47.5528905197801,47.684933575896,49.002873473775,56.9081873940717,62.3993645049403,67.9919595102238
348,"HUN","Hungary",NA,50.7360199237084,47.7174363013487,47.2505888937394,45.9184891707773,45.8200393134367,46.6047840681385,46.654846162491,47.1883768519835,48.7227690378853,52.2794850402211,56.0407818642008,59.2710917067052,61.9816570360676,64.1753794838403,64.9074826365207,63.0578239046391,60.1405403605064,55.4146067376758,50.6979835522588,48.4734068744161,46.4243369612334,44.6287424208246,46.4133447549069
352,"ISL","Iceland",NA,NA,NA,NA,NA,35.5944150611353,38.44679675625,39.4443013728346,37.7837685935147,34.9578354810311,32.9482027671502,32.0832897579928,34.3668063881316,36.5958792398666,40.1135889120466,43.4655704399343,47.2164804626176,50.7894195758426,50.6160826642843,48.3645034747672,47.6371477436603,47.946330565355,47.8861298690368,48.1752848628827
356,"IND","India",21.9502055852207,22.6243326594447,23.8548209742415,25.272523700316,27.071116360945,28.139981995903,28.6834097190476,27.5486694191796,25.7337262354034,23.5680661207771,21.0616217005799,19.7145677056976,18.7967401676835,18.2638766290806,19.6316035123871,20.4777732268787,22.2356311472428,23.5625101203129,24.9065421861353,25.2455836258872,26.2081087366826,29.1833939900845,30.7368179968962,31.1028308261495
360,"IDN","Indonesia",21.8154887631286,26.2876232866504,27.8415377345112,29.7999821747327,29.9085336542588,30.9617964388123,32.7910553931811,32.9290423813803,30.2108252394932,32.7432035522639,31.3163084216418,30.1309634017043,25.2251186616397,22.9178538524021,22.9103538851274,23.74387069719,24.5598465270444,27.3034610284608,28.3105052460447,30.1241541587602,30.5928538316718,33.0650635204063,33.0078183678779,28.9138575244048
364,"IRN","Iran",16.3719983459031,17.846408766929,17.1648978450396,18.0760078697173,17.9781577108861,15.0748669013458,13.2495127850103,11.4423868324662,14.2058271871378,16.5630053379313,16.4559546732915,18.0555654752161,20.3859691862392,22.9679071970435,25.425855211508,26.6060567740351,27.3844727896569,27.3658800991233,25.1921636879673,23.1253592222114,23.9995863076064,26.5133717588496,28.3928654926537,30.4716354748817
368,"IRQ","Iraq",12.9108494378423,0,2.81283901118415,5.9076424534346,1.33245858672088,6.3912369441852,7.81043928528812,17.9631727611472,35.474168285635,36.4619900077876,34.7155931858391,31.6117725599993,24.8132124481781,19.0027703838877,14.5865472524015,7.77133550487001,1.47763510432135,0,0,1.90001221805136,3.80448652462282,10.9138252852814,16.3623378351472,19.0469334814774
372,"IRL","Ireland",34.2011737242992,32.3924615348753,30.5260818694957,31.5841419013882,33.0770117702809,35.8203277698903,38.1944187047704,41.0163875057479,44.3007063504859,46.7485005314132,50.9561569258639,53.8080540844988,56.6929680923214,58.3856376870716,59.5674939978457,60.4586544542257,58.7245006930163,54.2857623407531,51.3987165363925,49.0998479184466,48.8553573822262,49.7993123353923,50.8337628496449,51.0094521952029
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,34.9273322602029,39.6637928770983,40.7378381048191,41.3339179933644,39.1663368776373,41.5636894161849,39.843376417062,37.0828423402953,34.3186870033711,36.1308274540468,40.4385868036589,44.2135230959402,46.7043336343246,50.1004292957304,50.0309318105388,52.5901713148125,53.2335926900894,52.9799445229996,48.8963685784572
380,"ITA","Italy",45.2737818393726,44.3611564802894,44.1873904725368,43.9784123130598,43.8877072749542,44.8626613054287,44.7214100437159,45.9386196518952,47.4041989974804,48.932227846353,52.6245671431652,54.00529132532,58.0180573928565,57.5503799187823,54.5054894417221,51.9485404145199,50.8473119162165,51.3929811029058,53.9520012489832,57.1854310760515,60.4231683982294,58.6090960648674,57.4661107062577,54.575678642314
388,"JAM","Jamaica",26.6976753617718,27.0701041286803,27.6883455304009,31.247052327305,33.3238548591041,37.1049650485321,39.3503340861011,38.2277240377324,39.9264921496462,42.0099908938539,50.9301977901532,56.6240014600153,55.5020334813961,57.1701515198265,50.5666151692675,49.6461212354629,50.2651076480623,49.3850298384787,50.4408535065316,45.6845521307355,46.6933902030381,52.7742524997345,53.4418041418006,56.8244062680758
392,"JPN","Japan",42.8574793142784,43.9912699706605,45.6487056499475,46.4142548454999,47.5416152155431,47.7350076000517,47.4098152547904,47.2313908310776,46.2181685057124,48.1310019034821,49.9917340027972,50.541985966488,50.5544178264891,48.9492643396582,47.8836621683458,47.8905049399139,48.1163205190138,48.7845783316107,48.7508524551465,51.0140161471772,55.4958983493976,59.7206686988844,61.2496614653637,61.05261745526
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",24.1691180115827,26.0711819280803,30.2512868157576,29.5800563235893,29.9215433736442,26.7737885886391,22.9828673332411,20.9804535504616,19.2944771105591,20.4008464133928,22.738718931198,26.6712154141847,30.210315880132,30.8750449176847,32.9826753890958,31.868472277535,30.31803847352,30.5869528786732,29.3742632438175,30.6186660388665,32.4233816373166,39.4295656359674,43.5237684099176,45.2752021375448
398,"KAZ","Kazakhstan",39.2949967229541,45.9496462844616,57.9963298669065,50.1976747144335,36.5051646442525,26.0053646999029,15.4865054983828,5.62184778194882,0.419627584105903,0,3.79756105023343,4.62127669645504,12.9990295335236,17.2353791570124,21.1207421479099,22.4010812555748,24.4620220567114,25.0635674894796,23.4031938101739,22.5649535768279,28.1113298136419,31.6471779538329,36.7809510582158,38.9466536926081
404,"KEN","Kenya",34.4777855502472,34.0154518098856,35.8394123769653,37.517734626058,38.7635051966648,38.1555983647446,37.9607376460558,37.6995322557653,28.3563478602097,21.3426287330126,15.3007481907979,13.1418179626247,12.2613239835941,15.0223041561052,19.5237528653243,23.7939796657172,28.8179829254673,34.0048223785164,34.4657019026493,33.8825461691236,30.9132846698626,25.834112375545,24.9313213387271,24.6057112902191
296,"KIR","Kiribati",34.9310587141013,32.8054029885879,33.2554266596549,32.5914701083438,28.9632382493116,27.0888635158555,23.1517268231503,21.5413650328056,22.1381411294822,24.4277343309986,29.2293539832996,25.5327368812104,27.0301142094088,31.0406812103487,33.9860119014349,34.4331493529265,35.7274351617761,36.2827646928908,33.1255613301962,32.9314300606901,33.5283460034529,31.0239316157807,30.165425491555,31.6683820102726
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.7635489478086,44.7087995260724,43.5690666127366,40.8007238254836,41.4632675048711,43.0991426590017
414,"KWT","Kuwait",NA,NA,17.5677025090464,31.2810727678445,31.0341299662452,26.8453327432846,20.7492495420818,18.4550669716942,15.753032895878,14.8937863241228,14.870902255544,16.1988789899649,20.5584644084033,20.9130716208475,27.586157410014,35.0767539785388,32.5839763161979,27.8739583504382,27.5708288562577,26.155702419161,24.1125481961603,25.1324880096437,25.5807802849986,22.1498533523306
417,"KGZ","Kyrgyzstan",52.5898479667749,60.2223741724832,69.0005923591015,56.9916957873598,45.5164421743318,38.2059233537361,37.9182708718113,36.4322109256821,31.8174014937074,24.2264294810988,23.2319963701568,23.7500990948414,24.2951442488415,17.4451883414188,14.8796467233688,10.318281493613,10.0437758271867,14.6494104135672,18.5218668537524,16.3915344567377,24.0327711806052,32.2395676254321,37.4918446510427,38.9857005786893
418,"LAO","Laos",30.53602285512,30.4242228125309,30.9327555182703,30.696605706555,31.0204948041416,29.6603749663576,29.4375637642524,28.3793150214123,26.0681554443646,25.667141314156,25.044586539671,22.8103434863812,22.9439009211931,21.2748828602866,19.904786216152,19.2970599942748,11.1987053613779,0,0,0,0,0,0,0
428,"LVA","Latvia",NA,NA,NA,NA,NA,57.0058420311052,54.0538965015488,48.606888088423,43.2868298754814,40.2039530172186,40.3726358999077,40.5662914791942,42.891401402506,45.8427464603535,48.2328705556751,50.2315548244979,51.7525821777111,52.3792129460646,51.5539220062358,49.7455081043291,50.3075835662753,49.7099367576757,49.6555766132045,51.3441497782474
422,"LBN","Lebanon",4.12105449018524,9.69548460213614,15.457594370103,20.2442982544156,21.6241744273219,27.3385489411614,32.5637878221177,41.2546453211467,47.7477689746506,45.4994638437241,39.5270206967352,38.5888407111327,36.0084482361161,32.1201707341014,26.6222371836717,21.5531595323659,17.2853979976843,18.2740509214777,22.9822207575692,26.8701070828028,27.4125453708576,32.8508112235238,37.3003039127251,37.3003039127251
426,"LSO","Lesotho",19.518161964062,19.8459310042107,20.4442209858708,21.7076915848724,22.1619952910313,23.1883700166384,22.9810027407441,25.0862507136923,25.8426950266856,29.8746048795445,27.4477691879288,26.9771134688079,19.301617789889,17.6696506264238,24.2158694530077,27.0502766423257,31.8994354028927,36.7867131753922,35.4609790261717,39.4702948261284,42.8129307944595,49.4204721152945,43.636482743188,32.4741459209992
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4234669311238,17.0651910823035,16.7391889826549,16.1064851691296,18.5305105903752,19.8476810063478,23.4627952706945,26.0880366218172,26.0994852656409,33.4333567561422,29.7643971550039,30.3656421329732,29.7781991833904,28.3896572577106
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3109931249747,40.215850399092,38.1247437626845,40.120436240526,48.6874727925885,50.6796753483265,43.8056515862247,42.0034994047469,41.7501920179219,44.2953222573745,43.8374998461092,37.1609097529044,36.8735613398468,32.1307731756603,22.4546783358907
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,53.1620071340441,51.4258147327163,48.0531464316006,42.6658890252916,37.5512153267417,38.4784230816491,40.8242484156495,42.4774326684271,43.8814705378744,47.6876390511579,49.8557534596542,50.7251291423267,51.7696330348933,49.349379316369,48.2554836187533,49.7101849567886,50.2970391563652,49.7544411767348,50.923175803922
442,"LUX","Luxembourg",74.5012030091788,73.9762327648537,68.833390509574,60.3137097644626,49.1912477352308,35.4942662787196,28.7724455395697,24.0847576808296,24.6647197692863,30.1167445892552,37.0690922165138,42.1106332065486,47.2322083331906,51.3795285101227,55.9276365076647,57.8207581076585,59.3139484995745,60.4703538403553,61.108416151361,60.2814700588273,59.6464239560798,61.7588362488354,61.1345513512269,62.4893770357548
446,"MAC","Macao",27.5609886946348,27.7645572322776,28.0392019590978,36.5343629473039,43.0105592540408,46.263656120288,48.5251775566213,56.575218598337,69.2392414515451,82.4641159730969,68.146648428082,85.8470009333825,89.7411676777531,99.2067152610347,100,100,76.3526110372872,63.1912226750237,54.3514880511608,72.6184433737388,67.3830405383453,65.5341015744777,74.9504355876178,77.1193475591922
450,"MDG","Madagascar",22.8928100248588,24.1954125741661,27.9762560216037,30.2970361719758,30.2890595662579,33.6181414647277,29.560918392191,29.8582140764423,27.1733409380045,26.5482505990073,22.7299047468849,20.5830117746882,20.5208705967422,22.6379452500741,24.5723788378879,26.8271239228495,26.6334132477879,26.5394983456618,26.1084929675725,28.7393591135939,28.397846035291,26.9885024778213,28.7614310120363,29.9065547852403
454,"MWI","Malawi",37.530743400275,36.0421774129081,35.3830703609724,32.5573473169785,29.5353381455119,29.9678263463086,29.7501648609546,28.745733131796,27.7468300534067,25.1055371259579,24.3335474051011,21.6598888433926,21.767507666771,20.8905451115322,20.04025222669,19.9206387805174,20.4113098746201,21.7759382721105,22.3339899429443,18.5301877226129,15.8781330924769,10.4574744718631,7.79998845509472,5.86780555201747
458,"MYS","Malaysia",9.12334952329151,14.364327235664,17.8099577637793,22.4582909110827,20.9768629100818,20.0125143714548,17.3331225333984,16.456328207879,14.3631301213872,14.1656906127179,19.2525844305443,22.6081673779608,26.3960329606221,30.6907597974606,29.3350415017994,27.7365280315056,28.6433221903425,30.4603024803814,32.716113543189,31.7662738184023,32.57501864987,33.6026420836698,35.0252899702633,36.1960471546982
462,"MDV","Maldives",NA,NA,NA,NA,NA,0,4.83801807965996,4.83170945215516,5.11558583166187,10.9697420363253,11.1791315178157,11.8891007031674,14.8079138721542,10.7403364297336,16.1803662137569,11.9952208836418,16.575415731418,15.5294694878867,15.6030255504739,13.2295829559759,10.5013022675081,14.0222350883311,20.349467097067,25.2299553917524
466,"MLI","Mali",13.0100835494553,9.34005162456544,11.9479944086424,12.0137130164164,13.6711807160441,11.1999186470028,11.6797244130912,12.7187391260669,13.3922123646493,12.7994231510894,13.6192019066582,12.5036360159156,13.4585298953693,13.920785050226,15.0794588060818,15.2380380042093,14.9284723844247,11.9271247913441,10.9300016648486,9.47662792807662,8.79999494090602,6.35118346618459,6.02781526577597,6.43247347379601
470,"MLT","Malta",42.7827202109085,45.5884373488894,46.0684313434923,47.7782938141957,41.1156424225394,38.4403732579286,40.4978429533619,41.2222758688302,41.3693967516105,42.8872016437042,45.7222533397748,49.0831407550248,49.7795414000564,49.7402532663148,51.0401634174927,52.246801752885,62.3058940822709,73.2023447625885,77.6125008179888,79.7032409814434,79.4768663827481,76.6296386787702,72.2038066261754,63.6220688766164
584,"MHL","Marshall Islands",NA,NA,27.7599751496149,26.1664202531396,25.2469433741949,21.8833035478148,21.722018170374,19.8755312388802,19.9628869948322,18.3025967441785,20.9384925528804,21.2079656912935,21.2734187732773,22.131308891292,24.6785116232213,24.3283140092765,27.055062267404,29.1250812755445,30.3766590622549,31.9888551978783,34.176030024358,34.1506348029151,32.8234358637884,33.8668753920774
478,"MRT","Mauritania",21.091105464845,16.1901051035924,12.7596431963618,12.0916213884632,12.7145009100338,15.6713360399388,19.9998406122827,22.9588217252415,24.573738911772,29.1115354986855,29.1087471372936,28.1265491072897,27.9462147326911,27.0807351371222,27.4648529251405,26.7389408906918,25.1910674671549,24.3280462624597,22.399044910801,23.5394037860757,23.7560626716364,22.7899473914469,22.2902878401785,22.8507912571833
480,"MUS","Mauritius",28.0096303328314,24.9930134355299,22.5295245790357,20.7004337190434,19.5455695254865,22.9272943264156,24.6203341389565,22.1448835145667,22.7333764905853,23.8114037230651,25.3065942200685,24.964954604409,25.0961039322575,27.0047191922487,29.3848095811796,32.6836740440768,37.1725874424506,36.9916650519819,36.0113732964924,36.1462251859598,37.0459725345116,40.4611232751429,42.3752034470031,43.7922622304407
484,"MEX","Mexico",32.8829581149281,32.8683191076049,32.1206800468484,32.5122619603121,31.9734958837678,32.0465795676305,32.4525243159069,33.2933302518886,33.5170161909472,33.4627701669685,34.3317236207111,36.7303446533965,37.489907419177,38.7539183645112,39.6165631875139,41.7161496652875,43.2152209293178,43.9899778344462,45.3003050161502,46.0514595374005,47.1824871954216,48.9001415042729,48.4709906809348,45.44776985286
583,"FSM","Micronesia",NA,NA,8.98057633273039,24.1847804522401,36.9496236327417,52.7872577473487,61.1640616417098,66.2352688147296,63.6366463921367,64.0811664799094,53.5620488736476,53.445695881322,51.2321060247322,47.8415925128691,39.5874052568322,33.758725752934,31.9318368911492,31.7657121077031,29.8319525048916,32.2268724657825,28.1745352203039,32.219663290938,32.7746715120747,34.2739782492044
498,"MDA","Moldova",NA,NA,NA,NA,NA,86.2947847862198,72.6956340177613,55.3583809195061,47.4604974963366,39.7194353275609,39.9296401096085,42.8593577108949,45.0878962541847,47.4407466658437,48.0079514222877,48.2751049547629,47.7080159527657,46.1184332009054,43.3418632654823,39.977065639627,41.4205182055459,41.9417358078898,41.16665934972,42.2469738042874
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",8.55999867938997,8.08284737206183,9.93761461635231,14.638680441339,19.1877316643209,25.6096985939618,23.8406011302283,20.3137214712654,10.6746694381284,5.33319711835053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,41.8458562267688,38.1907493985454,29.8778427361334,41.4232642844586,39.8326747371736,39.9580654616134,41.5632665147064,43.7432200073146,44.6037207994637,47.2942498245922,49.7826723863662,49.7612324126366,42.9155042942355,45.9643860854294,42.0166568930796,41.241695145402,41.8254438541849
504,"MAR","Morocco",30.8408358037149,30.5058037068933,29.1374866253004,28.839266168616,30.0834637781605,27.4351128690857,25.79989053215,24.7345098127775,24.0399605876525,24.0949934353022,25.7219727504946,26.533514343594,27.2825755902539,28.6020845367304,31.9228634569841,33.4500828801058,34.4243610973896,35.9586611133146,36.2303011180958,36.2403034431906,35.321352996481,35.2731525510134,33.5319623727286,33.8671991656357
508,"MOZ","Mozambique",12.3839169295529,15.032888868572,15.3041190798274,12.0344540925844,9.50675357658523,9.10532844524342,4.95180541672251,6.89205903242439,8.82437449583858,8.20192499896716,14.5534904726595,17.9069064736099,17.4780876056394,14.4667947977519,10.7512517422781,4.16827681603051,3.48789165437698,3.31027261758368,4.05889952227012,0.952379441854688,8.58804314114111,16.8955521537838,20.4970049229154,22.9038428429582
104,"MMR","Myanmar",2.70868765828009,3.64919853570933,8.11217262378327,11.1323479009047,12.9222071628896,12.691632411175,13.1276306591348,12.6863073897399,14.5262742152611,18.8162464745091,21.0605419933156,21.6704984304697,24.1342246569259,28.8726309802165,32.3948515039404,32.9278947440097,31.1187693596492,30.2427979544068,26.7931446831048,30.4160292547452,33.3024807009024,34.5869904525157,34.424093852524,38.0954956037962
516,"NAM","Namibia",NA,30.0480369305292,28.983377308724,33.7574253340706,34.1482926829212,33.7941249871077,29.6616406568221,24.2948636633637,25.8664049978508,30.1924999224235,22.8300021551784,21.5278790946382,6.78966881003202,0,20.7640936475289,31.6768420839297,39.7149383397402,41.3375346293578,44.9887940224921,55.7547041483186,60.8899710134143,56.0362561821323,44.0627539237109,26.5980936332348
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9442470515377,44.9368211151374,30.2124781980728,29.5786150192585,24.9495335076023,23.9486415413558,26.8729824968648,30.7952781027347,36.1206566840796,41.038586755694
524,"NPL","Nepal",26.6604182896746,27.4159885235734,28.3822393270627,30.9664375208641,33.1621608338211,35.6033987908995,35.961553533342,36.9816064573298,37.6038478214697,37.2990761508278,35.143140061025,33.2186932472994,30.954932254805,30.3070722931422,29.0314436035349,27.8516346316868,28.7519906414655,27.2645127999501,26.7989673049334,25.1470213873636,25.527257818198,24.7562558659393,25.2565251789672,27.5823830323612
528,"NLD","Netherlands",49.2602730686958,49.0186185878663,47.6054864428648,47.6896152025203,48.6378883624056,48.9624908673515,50.0476092913198,50.7243654617304,51.795541204209,52.2846067200464,54.3573295815029,53.3989953195732,54.9218960272932,55.5318166656086,55.4771113635997,55.1242547541677,54.117339801789,53.2432484537982,51.5288351689809,49.7918735844396,51.6052996511598,52.9604568688122,55.0766936382096,58.3147713907612
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",34.3755575010425,35.0333981196897,34.8700402066006,34.7403095196837,34.5085695924222,34.7029556212623,34.3036527648094,34.4030831587767,34.847667537705,36.4231659738401,38.9077880176124,41.3109029515821,43.3368626202847,43.8131574701111,44.5107237841581,44.826641373703,44.7553099175677,45.0112067234246,44.5423384530791,44.2305044208849,44.4688512531188,45.7827822019941,47.2852450101029,48.5071563916139
558,"NIC","Nicaragua",28.7624708947741,23.9953563739518,24.9584416976904,23.5861133239828,19.9625815588091,19.393127715826,20.6334036715555,23.9121876023427,26.7681451588432,31.3636281462991,32.2583416468173,33.7527701772768,32.9153050808769,33.0429055053158,31.3164814628005,29.9631552752391,27.1818451359351,25.8276311049995,25.8423166855201,26.67044565773,27.6837701971995,30.25762836097,31.7685143864548,33.2999616515844
562,"NER","Niger",0.931778968505924,0.154812936334523,0.976874705023619,1.60580950708771,0.979373811538707,0.174037318064663,1.35393791349121,2.03730070974361,1.49382210548579,1.57120982272178,0.0583005373025998,3.24106230732886,3.82157904791957,4.49732085346727,3.5721568897106,2.9036306775898,2.48127383567824,2.23186971912619,1.67129448729088,1.96361563783508,0.831342588494294,0.553582613099223,0.68226753131789,2.75286227080245
566,"NGA","Nigeria",1.25018264433572,4.76222592857117,11.4889208977316,25.9396633228925,33.2631007625482,38.5164134722489,40.8162023486495,41.6151514530938,44.5033387320392,47.8039642527553,53.8314944508966,50.2478825257012,44.400863216485,44.2637807980798,41.4913860783552,38.1399440293436,35.951118541666,35.1752326655604,36.6424717780088,39.1684761869674,41.5450395217669,43.2600243392471,42.8965446761848,43.6665632346287
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",42.9714550233394,38.7919378858302,40.8826031575393,44.2954467045503,46.3547433408531,47.9640254380531,48.6799237603243,46.415912604009,44.7372818664112,40.9689251633255,41.4850836375233,41.9063478079013,40.8606033888848,43.6879369858064,48.107882888093,51.8983216432766,55.3868074446774,58.3658863094396,56.861481226705,56.8762427958806,54.8399532856053,54.220792856842,49.1026202922823,44.952390957996
578,"NOR","Norway",36.1483631924685,35.4853304805108,35.9840099692149,38.8954435501495,40.4942735935236,41.5488352144852,44.2193507503815,44.9646109130271,45.0299311277315,45.9611848437048,48.0255979748753,48.6556069670114,49.9176817847023,51.3463957754206,51.5175905353057,50.9382668495833,50.5467021188163,50.4243959162304,49.5293132586647,49.1024495301802,50.8178368607623,51.4522584049088,52.4186688530527,53.207581734278
512,"OMN","Oman",17.0830832648558,16.330393330659,14.0811668441394,11.6712179971983,5.84365223477319,7.84434981481937,6.97877924884537,4.78927264896096,3.62689956932057,8.15401376004473,14.4823759639252,15.4840528363053,16.4740737693266,16.0822076315517,11.3920576278094,12.5002876695646,14.8179735285676,16.8773600620795,17.518268471978,20.580234700016,29.0259200984809,32.2475339759854,33.0173288302335,32.3830452864457
586,"PAK","Pakistan",24.5222159758675,24.3157117906774,26.0538873087698,26.4647788930807,26.8040533641888,26.0524973866448,25.8501532702868,23.8530639001064,22.3758535146577,21.8997377905129,22.0745378482837,23.8123800640001,26.476151849398,29.6048261746431,32.6888958578585,34.6117077746473,35.6819301367637,33.5263729576266,29.8415770996594,28.4010552783844,26.6597947988141,26.414314625437,25.6381486360549,28.5870220700297
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6445632234928,29.290802020658,27.0341427623453,25.4930121865026,32.5391666397605,37.6761221686889,44.2976834699819,44.2130230223361,41.2236546142635,43.9893339646845,42.9018018055903,41.5164487610039,35.1844063208825,35.1844063208825
