"code","iso","country","PMD.raw.1990","PMD.raw.1991","PMD.raw.1992","PMD.raw.1993","PMD.raw.1994","PMD.raw.1995","PMD.raw.1996","PMD.raw.1997","PMD.raw.1998","PMD.raw.1999","PMD.raw.2000","PMD.raw.2001","PMD.raw.2002","PMD.raw.2003","PMD.raw.2004","PMD.raw.2005","PMD.raw.2006","PMD.raw.2007","PMD.raw.2008","PMD.raw.2009","PMD.raw.2010","PMD.raw.2011","PMD.raw.2012","PMD.raw.2013","PMD.raw.2014","PMD.raw.2015","PMD.raw.2016","PMD.raw.2017","PMD.raw.2018","PMD.raw.2019","PMD.raw.2020","PMD.raw.2021"
212,"DMA","Dominica",1094.04082421135,1136.57685492727,1167.79447332393,1198.02434587892,1226.07717400541,1245.5196924428,1275.16433867851,1282.94925547692,1294.85446344929,1308.33737900105,1289.94462347924,1270.52566567794,1245.39138789294,1236.57138429219,1211.91207675851,1200.37618044831,1200.32332208254,1212.57710724544,1219.23222948277,1257.5973468817,1303.76414754961,1369.64755485844,1439.48525808132,1523.44617622254,1575.89301748367,1597.26794591385,1577.16690204102,1556.25798460301,1534.71645112899,1526.22965868964,1562.85620025598,1496.10428603856
214,"DOM","Dominican Republic",926.72120965321,912.37047533628,899.99580838223,909.61344150143,910.8089433481,935.98214714395,989.11293846524,1068.32254857875,1142.09148311814,1202.90587483394,1230.41232393693,1242.73019854733,1253.99726762136,1305.57212834801,1369.98416344208,1394.84299729693,1424.92904936955,1433.51994591636,1398.85565905361,1380.34983444905,1372.76683440832,1394.38587562194,1486.2835009791,1585.04345277573,1633.42208792322,1619.38178990439,1611.39348910477,1614.8105379727,1597.92126171347,1562.72519172772,1615.5209356806,1510.94620734117
218,"ECU","Ecuador",2017.75706867756,2078.41074748126,2032.04921517509,1986.83733900624,1976.39613505711,1932.73602001678,1958.76140210799,1853.42615892839,1857.22778814648,1869.12790455743,1838.96021304608,1884.01090450969,1961.95366067731,1951.59591849004,1981.93349679202,1995.04227040318,1885.31668289046,1676.57743046247,1446.66864437651,1216.89387919166,1119.14614016801,1052.91303321613,1035.77302448826,1018.22716825799,1010.1006890895,983.45739724556,989.99542779605,974.37834598281,949.7179905238,897.86743510805,772.93516435061,804.04562200193
818,"EGY","Egypt",5837.72288288223,5909.3895714135,5903.47738539565,6069.98244233798,6173.86842685696,6086.08710939147,5979.04166989881,5979.72265792146,5953.39445466814,5909.82106519437,5711.84394984194,5969.45212268387,6146.04623784143,6325.30690109999,6299.07676489869,6261.0359543025,6382.21470582601,6430.47458520024,6586.93309657951,6759.00209188545,6763.65113536835,6616.35553732681,6581.50696006039,6353.59642571761,6280.66027451369,6290.73049805503,5944.50418982256,5649.18921088432,5611.14623125865,5512.31196476644,4987.69606970071,5279.17899936727
222,"SLV","El Salvador",856.84294907511,854.42779177598,883.71520712483,918.27679885539,945.38540793936,928.22702639455,937.14023881729,983.57307416712,1053.40665874202,1013.27618974568,1004.65135252125,971.23485171997,921.19710317236,922.2919918243,935.64499901949,930.56378844823,929.94113914188,903.94715961715,872.35896411788,906.86151688687,860.07910872196,882.08242222533,873.19979812052,937.065729174,1005.87242113043,1082.4885515132,1006.27454267373,946.147902604,867.69643786327,852.11408951896,910.48072052643,809.31478951062
226,"GNQ","Equatorial Guinea",1281.55872996603,1228.88300216103,1181.69821721925,1154.44664447779,1136.3425153482,1128.87627933579,1252.95793031812,1491.39996432846,1836.12076976085,2169.44450305421,2399.84405140563,2520.72120556804,2690.21296806926,2909.11507317262,3051.25246433306,3063.8570102842,3001.16771859691,2909.96981923601,2857.48744340329,2819.28531672899,2797.31951670978,2854.68633922691,2898.6971038673,2924.07374607457,2966.14194543796,3075.71652509396,3085.44300820288,2967.4793060509,2871.79921623743,2848.37242751649,3014.58149257017,2802.59372692465
232,"ERI","Eritrea",1237.51204650215,1236.72681753721,1228.66649564045,1206.38591754443,1192.56635109113,1212.56998626392,1234.18889522506,1295.27043558808,1365.5969654159,1416.91870379264,1427.67625206121,1390.6121175512,1356.61496900595,1317.27861247447,1291.53310864424,1261.54501608871,1231.1486646173,1195.6720312859,1171.13560756306,1142.49258041442,1124.90328649524,1107.27849652828,1096.50600226191,1096.83235327541,1081.18402074705,1074.73950681545,1056.16517465568,1031.89738424431,996.49020671582,954.53771582541,833.20381949,911.77168984638
233,"EST","Estonia",1462.66441462805,1484.30199386599,1467.0165228471,1542.21064797384,1612.47687288221,1500.93998159362,1282.42861689347,1218.44422577834,1218.37704034472,1106.05005322431,1041.01427682573,1006.47032098825,904.02968087023,806.94013789686,718.55435470581,649.47137010939,608.72972300606,576.36920306394,509.18821146768,461.40662508875,412.96690567478,379.08904527024,334.23244813581,276.81179330221,241.56156017271,210.11849088725,204.1438901832,185.89476864085,179.75722127251,161.55188780285,122.65966248633,154.57492483464
748,"SWZ","Eswatini",1426.67370492724,1498.85186488251,1555.30003912147,1603.90439206294,1672.31489331491,1748.88849174368,1832.8010564205,1897.15270104792,1989.33454715455,2093.2870163118,2232.40100849396,2334.00631567259,2401.5422403958,2430.3750389656,2453.52581171776,2455.8356740005,2450.01453798182,2504.23384343798,2554.06252902694,2601.41832900654,2582.9967807697,2525.70032687264,2508.40958122979,2487.52148584501,2444.42276768382,2397.08968932883,2381.44138500698,2374.93718347134,2346.57816286248,2302.14501622322,1964.96910977187,2064.69741111248
231,"ETH","Ethiopia",713.18215308945,660.30914849776,619.71421235345,588.06511945492,565.66726381648,551.66895800521,546.92620427503,558.05923782611,572.82920547289,583.06005580444,579.82821616546,563.04798858143,541.82200532634,521.70143115897,503.84261689939,491.33807835756,481.5495134281,477.38894686796,475.8072516326,472.76118166939,468.76983304079,468.6980959864,469.49440614695,470.38004765268,473.53064882498,470.13090749419,464.89087344659,462.75638257432,457.57784276287,451.45100929267,424.65464833373,432.63968847774
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",962.12846539006,975.91104916867,994.75396018646,1033.15901452792,1070.96268451282,1115.49420678317,1200.76186538663,1313.38721807608,1398.91564110369,1570.10787560286,1654.97436520663,1617.58515346194,1577.41036753432,1593.2356780227,1527.75856200185,1527.56700269888,1532.54615524662,1535.9088546973,1550.53333768841,1540.98424542837,1555.32261122999,1562.86115277149,1568.48106885321,1583.76227622894,1602.54922596397,1624.97735209574,1672.08386447557,1748.50630383903,1814.67344768269,1841.06263178604,1772.83461769931,1788.19115522066
246,"FIN","Finland",545.41481337919,518.05432275483,497.55202354142,473.20086401721,439.19427673702,420.52225032775,394.81266839779,373.48184628255,352.44530644705,334.18690331462,316.30738671711,294.99385080628,281.91843920944,266.78502611213,250.48029435264,232.3332285133,217.58273859205,208.30170751208,195.95294647241,184.48540051974,171.95751495887,154.7247127645,134.54893308628,113.26146484824,96.92753959778,86.82955084213,83.37353715136,80.33501649762,77.12886407371,72.0316266004,52.58326186757,69.27781987982
250,"FRA","France",714.74863979786,694.65502915489,671.25612015213,655.49752009596,630.68835376783,620.55559764226,610.54087222755,590.84396777626,581.25765930679,564.93084863089,543.74402765968,526.368048094,509.90032369193,493.1863983982,459.1922346826,442.39551912578,422.90849143826,407.50398243001,394.89544488358,381.59541618967,361.98531225392,342.86148623992,324.09750237736,300.11595720825,275.78652091373,263.52128639985,243.80474710409,229.6287709296,214.83128681145,201.39987202886,188.00862960675,186.90272838603
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",3206.99390419774,3133.45627075555,3086.219747421,3042.88159203781,3059.69495038193,3090.39295221984,3106.9545986196,3106.10598166036,3131.38156120894,3153.98716551421,3193.16982888329,3179.82194037175,3118.17533900449,3108.47423261378,3076.76215870859,3016.87623407939,2978.83302318049,2934.4568138922,2907.45802649372,2851.60819773639,2777.51677830681,2777.40771466346,2807.24192697196,2871.49043174485,2917.56238816532,2945.31257332395,2875.48521499893,2782.75815801221,2702.18274593026,2640.71574906893,2734.08499260217,2512.52962144625
270,"GMB","Gambia",1711.36134334609,1692.81736783677,1683.4222707013,1640.08869398836,1606.62987230851,1644.79190603639,1591.58764462969,1570.49203264508,1579.88286749348,1592.4841030556,1529.25250571197,1465.28399894612,1418.56812142041,1386.87185522225,1400.88542176596,1383.14638425758,1351.26880135225,1333.82500231332,1290.34627890963,1274.75991318868,1240.58382016151,1188.25093267454,1231.48014168384,1294.40453760078,1389.75220565671,1377.56707505119,1379.8791702441,1366.88894822434,1295.39559522631,1276.50521454013,1296.44666540994,1203.54746385331
268,"GEO","Georgia",2167.10553666972,2058.17058713219,1959.52387951748,1763.61353258983,1606.98341472386,1469.42461754496,1371.69798912232,1226.7175645614,1097.45395531808,995.68326402211,942.21593137234,914.76870968448,888.92085189725,837.28943815751,835.8765838031,821.56365425238,854.2978208922,956.43274178978,1212.17951325389,1268.10398606963,1312.88262141599,1270.51119377034,1327.45593976021,1384.84975255324,1419.6675167925,1426.78850424105,1402.90952903975,1316.28472955842,1282.73217796007,1234.87105059278,1201.07623201923,1169.75915342387
276,"DEU","Germany",1432.87207643505,1381.18727730309,1315.06104179211,1280.60854309908,1222.05283685475,1161.10704677757,1105.8620982756,1047.58604494591,989.32562222982,932.66085272569,871.63344719333,829.55677470955,802.28182323195,771.75101915912,716.13494287723,681.76328919493,657.53319146975,643.61226529559,624.818565758,608.43844482784,583.29788019731,557.93826023807,523.89250904856,492.37393258536,444.13671049457,419.82228891625,395.26381950274,363.89831540905,339.9562451296,310.86262165392,288.15287818635,295.50945381081
288,"GHA","Ghana",1704.21003712028,1602.68611418395,1533.42531143185,1475.90540726364,1446.91387559139,1433.34505185835,1467.95611326396,1571.06273851465,1664.48831509292,1755.20333217234,1796.19743888289,1772.24429568867,1711.88720302888,1641.73139638729,1573.16796940486,1546.36563354381,1551.12532034486,1555.89573795161,1551.30533404847,1561.00734599858,1576.22814138883,1683.1712485727,1883.05748245993,2103.72054694392,2279.62079250666,2362.33935534419,2298.51799888855,2196.86986391099,2071.80488569687,1985.97958530908,2077.25438350217,1861.84042171404
300,"GRC","Greece",1483.19986241172,1465.76313810365,1451.17668229992,1431.86194034465,1423.6999069915,1421.86754441564,1406.73533247732,1391.08096395811,1400.1926514617,1392.18472355117,1355.71681259435,1308.84378538107,1274.29054113954,1243.79706625485,1198.75015942932,1141.80821634632,1100.66963780824,1107.31194854818,1023.64261505044,1009.93160445905,969.8883868037,931.66183030238,885.87512803011,819.67541203867,755.79262882772,718.00098374675,683.68376689369,645.44360380842,611.46283307133,590.01473176944,564.23556195346,578.05866569122
304,"GRL","Greenland",708.93214483531,693.72343337035,676.71507517392,661.10304501683,643.31304998071,624.38923690419,590.00115504368,549.87288606535,504.38246135248,474.48042174252,444.92751778496,423.19643369995,405.44589045532,383.63369743837,370.14557127858,352.58882420948,329.90349104737,306.86837804098,283.63972721736,262.58713010028,247.40179223448,240.75289924493,237.56638282866,234.92495816534,230.06828891256,228.47035818219,228.30523670523,234.10039439777,239.69104122625,243.94354390586,254.57586697316,224.98417651572
308,"GRD","Grenada",1674.73537979081,1707.18400755035,1809.47783861944,1872.0358454581,1890.68065294363,1894.94118293564,1863.88628359581,1911.45176610813,1949.57218224564,1933.00934592728,1925.33545758712,1913.48970003643,1930.7823347879,1946.21650599159,1960.48421332167,1944.38413111935,1877.02353978549,1831.45592088634,1862.54014029994,1865.02351312107,1855.342894765,1770.87944416569,1762.18850718949,1827.80263884193,1865.82482552121,1855.57751713613,1870.08743182759,1827.037975266,1780.4452263998,1776.6463850065,1778.02228280757,1686.47175630474
320,"GTM","Guatemala",1905.09484789555,2017.87392457036,2108.59628372571,2139.78833723254,2118.95558607959,1916.898254205,1827.7525280587,1911.08479194849,1943.94772144397,1857.59303285401,1836.43558191025,1730.80732053328,1588.67729757115,1515.36359834354,1440.2850675825,1369.83024670259,1323.48402061019,1239.22209372904,1197.49360972819,1184.98862786667,1181.99660362625,1183.99553602513,1181.29709495297,1238.52609527278,1250.41811523118,1287.7033112821,1261.5010745909,1174.61923009988,1112.00620535158,1083.27759593969,1024.81743583428,919.51500898597
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",1768.55372336441,1672.42119263702,1595.4373656715,1543.32397346482,1511.44645521848,1483.6851208076,1466.8711708625,1471.55531536281,1482.93232513064,1474.21374620398,1448.52888741323,1419.4103260457,1384.9444601859,1340.9432524502,1315.03188828525,1286.7101497279,1277.60771311744,1258.96368373067,1235.58125857434,1207.99119682843,1202.75366638613,1217.68497506702,1272.04639318351,1345.80713789778,1410.88535727704,1436.1197255399,1386.90314776904,1289.91712507154,1200.28730709764,1137.61411486599,1120.99685423981,1053.94678475403
624,"GNB","Guinea-Bissau",2186.45511211139,2135.24616758311,2093.3998996455,2058.11384124805,2031.98489179459,2004.71372494695,1998.68274948049,1984.55195042237,1978.35418274518,1979.58488067635,1972.41015085336,1927.63206093308,1854.8497561819,1767.422819961,1702.15361387389,1642.31091637568,1611.91321823805,1613.29958504373,1588.11036269179,1563.46363093842,1539.88786853207,1535.11216241921,1557.06205912618,1600.58615437409,1639.80735471295,1638.23912251079,1589.68614993328,1513.30441274014,1435.04132819108,1384.9716690028,1379.22172119007,1300.77081475753
328,"GUY","Guyana",2087.38237841985,1992.28559402883,1945.01590637252,2033.22868846428,2030.17585178684,2094.57722412905,2177.55295143287,2327.45681970521,2419.31014965886,2370.75920204641,2347.91004401612,2423.99671239713,2456.715162308,2441.04237454202,2424.80726273584,2379.43358286216,2325.15953126745,2344.56508898549,2350.27817755713,2340.49674743807,2349.07260394557,2366.51608010961,2437.30853926122,2475.25095102018,2560.41227106062,2577.70993999924,2584.97920321132,2597.84795462697,2628.51206886693,2564.90849230027,2436.60147168313,2373.93170458508
332,"HTI","Haiti",849.31896036444,792.45765567074,758.39996105755,731.33293797568,705.77667755471,692.45730138094,680.03355580296,687.07871757601,681.2697458339,694.62256008161,690.76053058628,683.06921428048,667.22007870321,656.25624651409,646.59172990823,638.372840138,627.03959148719,616.27892730972,606.06952509035,597.04749778315,594.22319760819,609.44763671391,621.44805728382,643.76285452639,664.00096163658,672.9189079383,667.06869814994,654.47959823842,645.63273159275,639.29928508864,637.26982657902,610.16280395838
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",820.67870375359,807.91019844291,828.2333842479,820.10516389219,816.49250567276,862.49357703594,898.61844278968,912.73446370443,929.30241612484,943.69546645207,943.96283106528,939.50994937512,927.01011869133,916.55903353225,907.55814852473,893.73649741248,875.80345911147,851.50175604612,842.41056090097,844.00592835949,861.62056677104,912.22857511875,984.40967799194,1011.96841510905,1030.17127244114,1031.84535864542,994.07554222068,928.95226067529,857.1895288472,818.10580091831,897.97198757896,783.83595234205
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",2626.18927935214,2615.6083825202,2655.00762367312,2618.46505291395,2507.96593355111,2437.39225797604,2283.93418748095,2160.41147879241,2092.97430047734,2009.67609795072,1859.83153427717,1780.09630897383,1792.82319484135,1825.93570951473,1824.84515621928,1865.51855051666,1773.72699211362,1742.30792138912,1637.80324568143,1592.57598531108,1522.33234832861,1450.8179912534,1395.49716314419,1310.35566215653,1260.13878615219,1229.08704612461,1130.62312824926,1074.24501963231,997.64994445591,920.58147976435,858.91399183467,868.11412086406
352,"ISL","Iceland",317.99505403572,307.85203252233,298.08559909405,286.23384444532,280.07104179252,274.37358622588,266.15558625968,256.79273224929,248.52899564143,239.00413178725,225.17396377764,215.55813952207,207.66500917696,200.12473320945,190.96105215146,180.61089971282,170.98248190638,162.34719162587,153.37630766677,142.63065467272,133.58247588363,122.72445856223,112.01993471172,101.09778442494,91.5898386384,85.66629704251,81.08776389143,78.4978446273,74.2287625522,68.44438418412,53.4907947821,65.47842396344
356,"IND","India",1486.42379199265,1483.03967569927,1494.32985581509,1490.06581766425,1503.83948626234,1527.51695052574,1534.06525837641,1550.96509493783,1577.56927198952,1557.17705882877,1558.99709405831,1577.69188229739,1593.24048820636,1624.26710621538,1638.3105030071,1636.93315620408,1643.41815699093,1663.04261987083,1657.16547139974,1622.06241320156,1626.66029773749,1750.47028816934,1988.57465236971,2286.56700155883,2530.05155668135,2611.21571459733,2588.90659748856,2570.64401008972,2569.87168571662,2523.45327701393,2168.09898952074,2382.37841329852
360,"IDN","Indonesia",1203.59933529648,1252.98161931799,1299.1500146606,1337.91288292986,1361.98716223796,1372.86253859517,1381.52758164218,1399.28301734837,1419.25323009041,1435.03297360522,1439.48305472793,1436.94985496122,1430.94425943743,1420.17742020802,1406.49652402145,1399.23901135534,1392.54631812899,1392.93453459483,1393.70337310897,1398.83297542963,1401.70502963528,1404.93504096744,1434.50811818625,1469.58172118187,1502.27327470982,1542.00518673175,1577.52660188435,1629.09563739871,1672.19204917619,1683.00066309754,1571.05966157423,1644.73383221308
364,"IRN","Iran",3194.28453290977,3151.67002886582,3123.87976304802,3096.67582451716,3069.41506640316,3029.29913915945,2983.52458718043,2951.23522743461,2922.91667209683,2892.8276034361,2848.77577834799,2795.29496549708,2728.25585405231,2652.80595664209,2569.24830001191,2498.41014465824,2461.01778376054,2431.10712214331,2407.56635316756,2381.90027963916,2327.31277325671,2263.89676864225,2222.86775392655,2207.2234956076,2175.92810882551,2141.58362675221,2039.60600737045,1953.29143509517,1865.85332223329,1807.51724607639,1607.56115871409,1609.39730943574
368,"IRQ","Iraq",4622.02969861673,4419.21025842029,4239.18344136775,4084.25398095515,3947.0746381251,3924.53871315066,3940.67678008602,3960.91030255248,3957.79976271386,3938.02497596235,3910.39840772502,3869.94825151081,3843.72665428766,3873.15356620887,3845.79501284917,3834.98628286469,3875.57612536427,4012.85699166374,4136.6566169511,4180.94742621436,4132.979079925,4017.3547503614,3903.98907554522,3794.20756473838,3713.60647602474,3658.25611506308,3546.63588541204,3418.89789556823,3359.87411742537,3405.13048497414,3551.27168801059,3489.70945229374
372,"IRL","Ireland",1125.97216603035,1076.33957128532,1036.26200141731,1025.34065469934,990.42445832109,977.73238265518,926.8850844926,880.71240539703,843.89149303818,812.80619347572,754.10553838748,690.00530790571,647.54005549054,605.04955816199,567.46790967897,521.1723896287,485.73239797538,445.53945867816,412.88356665543,383.41818083227,342.14770587362,324.53548272328,300.25692150018,277.21712060394,253.94622760812,238.77314289488,222.9322944444,200.09868271274,187.4149716221,179.48666737686,176.16462167453,154.77677324585
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",1445.34293832094,1502.2496655592,1552.66815243833,1503.91975554335,1460.10377129011,1391.00674064762,1301.52054725887,1267.84657325299,1234.38864773619,1163.9749011417,1105.90378273499,1051.28018592119,1013.37361625281,977.83641329215,926.05966341418,885.07381098208,855.98729323245,834.82310817419,789.80253950792,748.38117033257,716.82364082975,697.9728551004,665.31572911769,634.17697054895,608.04671116204,590.86692449549,561.31805272722,532.14422228324,505.3340942173,483.17706736499,438.29569386613,438.78147484731
380,"ITA","Italy",1322.77781567131,1286.83533242774,1236.66443097712,1194.70081941431,1157.17541049107,1117.89783206977,1078.0961223747,1053.34696404742,1039.50233828394,1006.0858047833,949.07869503407,901.92886202417,870.95072443201,843.42016975459,783.3304853,749.04271961757,704.62893960431,668.72030945641,640.63657497828,612.18526023534,575.86942931696,551.82535421186,528.44372053719,501.1284157518,477.38373134149,468.60412192001,430.32031708627,402.39260037224,373.02504107042,346.3602058621,332.23555109721,334.05959525078
388,"JAM","Jamaica",703.65887051774,669.64427420715,724.6143330128,769.79431105473,797.95737371097,807.3839815885,797.36435897935,824.01917672546,856.63883458171,916.39173077945,911.24052868854,932.99373943286,906.38989293694,891.49277588995,874.51374302067,856.01625657076,818.04401288324,826.29424171106,761.94870016813,986.53427340041,843.86346373399,944.98171129458,854.03313194337,884.0051347997,962.68742393956,971.09864544202,966.98662935625,960.1149415738,955.25505004784,959.25419783101,957.86391184857,934.88386450104
392,"JPN","Japan",508.96098557804,495.25765020509,485.91382402908,476.31099765843,459.08476643296,448.27253541896,425.91703949139,414.06040129804,412.12836652338,409.07982695518,390.0402142847,374.24782601299,361.58028451571,353.09370735257,340.66962071651,335.51198827063,318.93786866779,300.19738251644,282.64128218115,267.02962590886,260.29704847575,265.81566484994,274.58963276709,285.61182575108,294.03166211173,293.7877619232,290.76524281994,282.63027654283,279.40180447926,276.81357743734,265.77298447352,267.87719434414
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",2531.10505319851,2595.09742269811,2620.63313792107,2724.03109293712,2744.80343899056,2767.63865569143,2752.30723923102,2657.82563823407,2558.30805343766,2464.98702086474,2433.74335765227,2462.04689789607,2482.98452919278,2449.36669384806,2515.45996782773,2590.13512475084,2565.52955389529,2383.14672551299,2271.99214914761,2213.51121084595,2145.17782654979,2088.30667715608,2027.61508451839,1953.54301161898,1885.52435687637,1804.16534980966,1753.71037222158,1698.29384099915,1619.6030456121,1600.29825636172,1517.23265408821,1585.35492382874
398,"KAZ","Kazakhstan",2380.2302451232,2480.86175789947,2643.36493723739,2897.61330890372,3035.72697691472,3195.64164742348,3083.57186172087,2872.26632062367,2639.98137134196,2447.94833771224,2465.26758992836,2434.25948951005,2436.11773723433,2485.82636049825,2396.26402824096,2409.45429460992,2438.24598684609,2532.21959016655,2525.18205123751,2454.09914903426,2483.33159310265,2427.28582266855,2423.20877659442,2350.33142302477,2283.82842054197,2241.93056840627,2179.2420090872,2066.89140680633,2002.03753498004,1936.20016803344,1814.82563798259,1821.15486522926
404,"KEN","Kenya",369.29935513684,366.95298347995,367.67799434444,368.59012098122,369.61939208537,371.42154727467,381.3179295551,403.39578544831,429.36761258971,448.06598857384,463.33673023493,457.36409819574,450.48487208604,440.69809689114,431.74165786777,426.9463822566,436.27200546772,460.23602174873,490.61744546799,522.54235361859,547.26557553924,566.72828082356,583.10608687315,593.95231285759,600.08285935695,595.65975728466,571.03772805495,535.13571694661,499.83358978539,479.33918903492,578.62040005396,449.82921855445
296,"KIR","Kiribati",384.39902334184,382.39475660936,383.79697542053,387.79894358694,386.56928747595,387.69125783683,392.06084326171,400.82211165671,410.11306865973,419.60562331605,424.47555808257,422.68886206027,421.67734440553,419.34939091195,416.53415588292,412.76049832051,408.92022745929,405.31257469576,402.34304297878,399.33198716584,397.53901828146,398.17242073087,396.33279394671,395.32735558379,394.86262712966,395.44593361078,407.62720584382,434.83879192229,459.39565403757,471.4808949231,468.46858846528,466.29879927485
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",2900.46871983376,2338.43969761512,2094.51006501301,2131.26973776976,2290.52658237745,2524.9952683655,2371.32557422845,2795.89374511386,2547.41465337663,2782.96420401336,2765.86253477594,2459.59260081693,2713.10476770095,2618.66504261947,2670.34678921452,2759.92380718739,2789.64351747872,2662.62989659268,2890.653032901,2636.45723590056,2350.87410342162,2140.89359559958,2175.3582859476,2103.82787346819,2065.25544102039,2177.26517645924,1992.23016495356,1949.8692348602,1845.93296491105,1881.92046179091,1967.02941422611,1851.37014741288
417,"KGZ","Kyrgyzstan",1892.30636125027,1849.59225835516,1853.06451590054,1900.4396509262,1914.53019473184,1833.77649565,1700.31910236391,1553.81215921675,1417.38714626251,1290.49581137833,1219.58360621877,1155.6824824287,1131.87102338353,1103.10166845486,1049.34265515464,1039.42020473876,1049.43666829939,1059.41090428276,1067.52651756986,1090.34323376011,1116.31468717972,1167.5455554418,1246.37929635669,1310.7008062595,1371.22149157219,1405.05987002807,1391.47992466341,1384.35270187005,1341.0644531327,1316.09337427032,1211.90503408135,1242.71063227285
418,"LAO","Laos",1371.9667389578,1343.90531746714,1322.46272704614,1304.64120362069,1287.35896201876,1270.8278903966,1259.35796349955,1252.41384116223,1247.62313052549,1240.54223426102,1227.26763655408,1228.72959138355,1224.04501592777,1225.69287356495,1223.35365604053,1218.04756603911,1205.68932752731,1188.64220793645,1184.49063514479,1172.86956191345,1160.19407120983,1147.6822326001,1151.04164369179,1168.2015528863,1188.3122137478,1222.14188628338,1290.92838797881,1389.57952978068,1490.53732604558,1556.80589096278,1590.09915795657,1484.44597668012
428,"LVA","Latvia",2678.94721562925,2665.11955533712,2720.43779847785,3030.95096111011,3220.51895671163,2924.75987011367,2409.39000745549,2191.47962516141,2153.74744796933,1938.08452385811,1830.37848817701,1866.32733865603,1793.88954775005,1702.10172085914,1634.5937645031,1656.59280250255,1698.60727551208,1644.61600063842,1501.47386768009,1427.72832907435,1394.45504324426,1308.54828065815,1192.80644671255,1093.14595819472,969.34067678126,884.17231341332,843.9788116425,813.14795927825,783.12377338652,714.04450206873,636.51465659174,697.68690441771
422,"LBN","Lebanon",1833.04664953983,1808.34366393091,1828.03948198943,1842.99863568676,1789.35692731291,1726.71274129293,1670.06288959951,1624.88075032168,1565.42819373445,1494.02711784321,1440.24910849213,1391.02718937143,1335.10779090367,1302.90776709218,1285.01244625427,1290.12224370325,1307.14186156323,1344.9538837906,1386.4577619956,1412.96224013345,1404.97033202625,1398.22749351312,1360.40434859269,1320.52841051499,1279.71295921574,1244.04709930087,1203.21131391509,1163.52525127403,1137.00442642814,1128.72338614663,1049.70605397926,1097.29447686617
426,"LSO","Lesotho",691.34105563415,701.66800757855,710.76618908123,717.43078035376,725.25410398129,722.19763709027,721.28826704253,728.49524482098,751.10532122155,785.30609979598,830.49586857257,833.12052268692,842.47457786014,868.51318329458,893.5819539968,912.3434499392,948.1154250925,1003.0384429034,1074.42710297462,1119.17712238353,1156.22735827806,1190.1141213177,1228.99926634089,1238.7018229587,1260.29781188392,1270.50629938277,1241.28482010109,1194.37295094231,1165.56095334562,1152.92436681302,1240.59801677931,1064.73086986557
430,"LBR","Liberia",1315.97640812546,1295.12259197883,1106.90637127322,928.69281288468,868.9081298216,837.5836006528,839.68992860865,833.71714796345,848.5640870968,865.65384076007,881.18282616792,872.78774504283,867.68556092641,860.06496961384,848.90394756858,825.9998740872,783.41938336119,724.57406710644,681.12880451232,665.81332754208,662.83648406688,702.77427815333,792.91582555514,887.70758134042,945.62106920875,966.7656499817,915.20860833056,811.31708346977,727.31762491087,686.32457603394,751.49865950663,664.40726822794
