"code","iso","country","NOE.raw.2003","NOE.raw.2004","NOE.raw.2005","NOE.raw.2006","NOE.raw.2007","NOE.raw.2008","NOE.raw.2009","NOE.raw.2010","NOE.raw.2011","NOE.raw.2012","NOE.raw.2013","NOE.raw.2014","NOE.raw.2015","NOE.raw.2016","NOE.raw.2017","NOE.raw.2018","NOE.raw.2019","NOE.raw.2020","NOE.raw.2021","NOE.raw.2022"
36,"AUS","Australia",0.0225722495638879,0.0218866280772497,0.023592203187119,0.022455559240918,0.0211513718001992,0.0200360049592022,0.0209759664831807,0.0201657864220283,0.0191552655836227,0.018156719578989,0.0188966967350733,0.0181943427766666,0.0184542327439166,0.0168813245411727,0.0143638384700565,0.013597230146742,0.0154531909512288,0.0130111328942071,0.0126381822456368,0.012161839506087
40,"AUT","Austria",0.0250560034683271,0.0221192614166277,0.022159538767548,0.0229860951193299,0.0205048408204622,0.0203438103338307,0.0203569866805601,0.020336855860684,0.0205933147985237,0.0183310148678521,0.0188631938662645,0.0187504370335635,0.0191579634780397,0.0183192931488733,0.0171262075992816,0.0166036100851993,0.0163404623486234,0.0168129785999122,0.0166861786651705,0.0163310885939138
31,"AZE","Azerbaijan",0.00652290367197498,0.00626759900388863,0.00599758876207243,0.00591853321213635,0.00555638362709455,0.00532864873283119,0.00543689089945476,0.00559720448836993,0.00507490103055592,0.00547433553052989,0.00544487592836618,0.00554195798495357,0.00565147562373729,0.0059237173291234,0.00557954896838494,0.00540084612019569,0.00588581267153335,0.00592999010609961,0.00583373856722453,0.00572243687674948
44,"BHS","Bahamas",0.00161299691003354,0.00131792352638662,0.00142952126811458,0.00146470310392447,0.00148459834977085,0.00141930575743193,0.00140278734508688,0.00132752421375472,0.00151528102343356,0.00144798757534719,0.00143807905019983,0.00170501949855524,0.00188436776186631,0.00173366737335901,0.000883186528762326,0.00076586058932351,0.000790728428993735,0.000815871675345719,0.000799734315430307,0.0007411544916182
48,"BHR","Bahrain",0.0355563644556973,0.0371810588535995,0.03624563361381,0.0416369720697558,0.0374178846200151,0.0310674727298867,0.0302266616420634,0.0384871484896628,0.0326203611327713,0.0366558713234301,0.0332999811623782,0.0383788773822731,0.0343620665883048,0.0375778606486382,0.0367725881447179,0.0368059346191937,0.0402142200952934,0.041490065972872,0.0404365497455594,0.0379083756832316
50,"BGD","Bangladesh",0.0165900032736092,0.0171883565987573,0.0182363379388,0.0207994697747906,0.0199604254255728,0.0200155954109147,0.0209754666970665,0.0186535043412598,0.021659005947142,0.0219523925936272,0.02226183070933,0.0235175019070427,0.0251813647584094,0.0257448353851405,0.025839417265983,0.0278984907544474,0.028697810222242,0.0309847900515908,0.0313988952288556,0.02839287471749
52,"BRB","Barbados",0.000428005846690508,0.00042061112858737,0.000604540987545342,0.000469696866198054,0.00044786302604268,0.000428770967636995,0.000404147794697917,0.000612348741907168,0.000511315171745099,0.000462555321012273,0.000445858904139537,0.000402479247372786,0.000447995288885485,0.000611685179496159,0.000337281125704347,0.000311301156196532,0.000347058684681867,0.000328097733189125,0.000311079837730959,0.000322258334430405
112,"BLR","Belarus",0.0088884241125604,0.00808333603530482,0.00899955930454979,0.00803428804728114,0.00740776901097618,0.00645156845204366,0.00779975494705231,0.0083225619471653,0.00744253524285624,0.00792017906003916,0.00801682576700586,0.00856040085768165,0.00770960893186729,0.00859757409680968,0.00830723508912185,0.00866740451371163,0.00817905876197553,0.00833175682484956,0.00886035557200564,0.00866108055142337
56,"BEL","Belgium",0.0437497047879356,0.0385203297167488,0.037685823842901,0.0349289893026858,0.0354929659502508,0.0326854015427537,0.032851741792513,0.0327715849701656,0.0314643003987398,0.0291149528060088,0.0286244776628822,0.0270692146072888,0.0247816158399567,0.0260969235002616,0.0249576188476608,0.0234260215385622,0.021551642511135,0.0188185838629366,0.0205381894155404,0.0209151459996942
84,"BLZ","Belize",0.00148548355157186,0.000904102471578327,0.00175619379604112,0.00106023759523443,0.00126469154590336,0.00117189291382426,0.00107538697894304,0.00113491834802426,0.00155462207882717,0.00111640574417175,0.00141979938905484,0.00114372151078608,0.00117701629084682,0.00118950253620576,0.0013277367602128,0.00102763527329622,0.00130214875081766,0.0013083309073516,0.00105880922741271,0.00105180012810484
204,"BEN","Benin",0.00407908717426015,0.00459841139716519,0.00454238920954827,0.00425147844776232,0.00522035176875115,0.00530733005856717,0.00464640343026542,0.00440984960009174,0.004489843661547,0.00463231227400987,0.00473085041428926,0.00468537232814688,0.00512151282258185,0.0049984305176826,0.00494203670302189,0.00500225511072408,0.00496628138607299,0.00506532510818719,0.00489364385851579,0.0050955736326362
60,"BMU","Bermuda",0.000904317098614335,0.00081122842958263,0.000811356083717972,0.00077881245686604,0.000726959587792523,0.000781232294093319,0.000810917332828271,0.000736499708431555,0.000788664935293625,0.000811484825716108,0.000784494637818763,0.000830386205802489,0.000929527259915354,0.000951730936383157,0.000485630341957149,0.000476665563942496,0.000498013023317374,0.000476241484579369,0.000474501665938782,0.000508825877827398
64,"BTN","Bhutan",0.00742012129917943,0.00747384111496666,0.00872826671694552,0.00976058543706954,0.00835219050688175,0.00781905161629872,0.00813247680806716,0.008387546033592,0.00889295871413303,0.0094151087752704,0.00935971655341638,0.00993921350626046,0.0100166453811784,0.0106101135315535,0.0110830107277595,0.0110861852045718,0.011534112232111,0.0120175935295276,0.0117548229585766,0.0111806877801065
68,"BOL","Bolivia",0.00214580270166449,0.00226085892191868,0.00237540039044663,0.00217270604220464,0.00237032341155497,0.00231515548548929,0.0019371780778347,0.00248527052038975,0.00220679002580434,0.00179235144143438,0.00177553470325641,0.00175530616795681,0.00173780276064377,0.00221667790570742,0.00187602295153791,0.00183421385523765,0.00201720211328481,0.00229071420423274,0.00200730404296795,0.00225812914883105
70,"BIH","Bosnia and Herzegovina",0.0115442377771976,0.0104280604561092,0.0107772492244776,0.0102390244519652,0.00978302538499027,0.00895006624668711,0.00844658621948877,0.00778836293672452,0.00879282785141141,0.00816097598670808,0.00799274945609227,0.00791992424250823,0.00844850804053657,0.00825560281839692,0.00796578360278222,0.00758950860112908,0.00772158176645627,0.00793432066658448,0.0070312236667652,0.00727228498132169
72,"BWA","Botswana",0.00332198505146241,0.00306149999517615,0.00325840151357196,0.00358065025562259,0.00334739310249533,0.00442744307323167,0.00359552931905332,0.00519949496146616,0.00478775599589977,0.00359420701615983,0.00354651955647482,0.00354879432771453,0.00342674472261444,0.00338034584659387,0.00387812531968162,0.00379466776648939,0.00391873163903807,0.00380342581173941,0.00419714250994397,0.00444953456405701
76,"BRA","Brazil",0.00778442633461497,0.00761058036240011,0.00814326811359573,0.00822774672406539,0.00822312665199668,0.0079424829932115,0.00779106731045314,0.00782540386339521,0.00767794778736286,0.00769281029345205,0.00755935257293382,0.00785312225755023,0.0081001830067123,0.00774749460156085,0.00779861575275771,0.00792979690097355,0.00841502801750285,0.00821061071528333,0.00768599816817052,0.00767856145239309
92,"VGB","British Virgin Islands",0.000359386846136319,0.000311645311316773,0.000405881977433752,0.000384452651083955,0.000382061701485511,0.00029375173604892,0.000315660976366613,0.000457538458623868,0.000340951567821643,0.000347468008082875,0.00032609503614059,0.000348153494380773,0.000390889322509778,0.000444882266634257,0.000254069009466491,0.000246144566986771,0.000256484732502905,0.000313193248009692,0.00023611787566443,0.000243397514517899
96,"BRN","Brunei Darussalam",0.00657974936251673,0.00599428258039562,0.00697215699962769,0.00628399606971989,0.00591831069102502,0.00611778150151979,0.00766210247444841,0.00628330263305615,0.00673208296896365,0.00689142542928483,0.00631911465662463,0.00633640792986493,0.00630000292263203,0.00684227749729607,0.0060236400728293,0.00617996582644149,0.00634158959964909,0.00586991125107465,0.00607896133341154,0.00575240793668051
100,"BGR","Bulgaria",0.018416705440105,0.0167611340852993,0.0161362074828764,0.0163878935156034,0.0151338352749124,0.0147271790583735,0.014425806838566,0.0134658151755322,0.0141013048121913,0.0132661019330786,0.0129072027529429,0.0128906480413683,0.0132022356710665,0.0129043128426242,0.0131922663523105,0.0124456844528847,0.012897195025555,0.0123687427035346,0.0117272980002992,0.0122485811497586
854,"BFA","Burkina Faso",0.00413003779919074,0.0041870147517342,0.00411805759233726,0.00388291197278574,0.00402749309858679,0.00392861540185854,0.00405316954908859,0.00435099520403527,0.00400585640734401,0.00368361860013443,0.00400827928174559,0.00397926641047068,0.00378344682375496,0.00394892556239799,0.0041330278705576,0.00416607466964768,0.00401130577088295,0.0040137400532852,0.00408912500228039,0.004114671511446
108,"BDI","Burundi",0.00976158594734318,0.00926988484652985,0.00900376553892849,0.00848581287196047,0.00908646221861841,0.00895395671356723,0.00919936994481489,0.00946440844164751,0.00911954127857757,0.00956442805491042,0.00982277158994279,0.00992967592213711,0.00991833340332702,0.0100463097786778,0.009348951771606,0.0100910098369657,0.00963283580167778,0.0100582654749486,0.0102200519278581,0.0100878055549949
132,"CPV","Cabo Verde",0.000524557100280936,0.000498800790004228,0.000540021654195311,0.000549371800035405,0.000501972459002436,0.000539627887816792,0.000526977892247197,0.000622435656589309,0.00052975331548311,0.000570940663674199,0.000559819840057853,0.000506525844275907,0.000557231245714857,0.000581313574590904,0.000378308781284387,0.000355266486604018,0.00036029983363782,0.000402506645638086,0.000394048950062966,0.000361495813801095
116,"KHM","Cambodia",0.00373719532630508,0.00443182203885893,0.00469307160061014,0.00468125330015132,0.00505781187753001,0.00519716240346153,0.00608313897020849,0.00616552126097678,0.00616332398502664,0.00623818574391014,0.00694769193194838,0.00683799835596826,0.00694480119240449,0.00707111267694471,0.00653026412564222,0.0071062961288058,0.00732072316922707,0.00800578303543703,0.00721525103753043,0.00714023175967475
120,"CMR","Cameroon",0.00373859360372768,0.00376369032924649,0.00373385471561006,0.00338512575763594,0.00393310981903335,0.00388215171113695,0.00363403507637454,0.0035946330011849,0.00364091754836464,0.00363433833927672,0.00361221045652527,0.00368568787941395,0.0037280634723978,0.00444852152886425,0.00410754209709702,0.00395355786940895,0.00403963724266724,0.00426502423388609,0.00442252823620287,0.00408949782673759
124,"CAN","Canada",0.0280406108157554,0.023734247084241,0.0246538407929303,0.0220018311394957,0.0202384273303862,0.0193750374503235,0.0182071126668801,0.0168533314019694,0.0162659020657844,0.0158966480521393,0.0155245886398567,0.0148585306112013,0.0154630623136368,0.0141041324264577,0.0138763837150382,0.0131609537616435,0.0130805272850329,0.0118420737352517,0.0122020655995209,0.0124890676680864
136,"CYM","Cayman Islands",0.000794768796771534,0.000654685217224014,0.000712668564782396,0.000694580324384666,0.000724599664797747,0.000685151225135316,0.000688323079242566,0.000711952774129136,0.0006986456930473,0.0007039428402528,0.000753999049934931,0.000836726601237984,0.000841374515876878,0.000825465655914563,0.000508572117960343,0.000487160044631969,0.00046451889647557,0.000463350439440968,0.000445528058675727,0.000436350447503194
140,"CAF","Central African Republic",0.00500333420766551,0.00452981123291012,0.00472475231618733,0.00458648839726623,0.00513534910948819,0.00535144236192787,0.00399996695448128,0.00387577903118574,0.00459150565711898,0.00335564347159955,0.00312216312099202,0.00416381480674672,0.00434867857177418,0.00482678741673725,0.00397676757264375,0.00419223935187542,0.00325270932812022,0.003765159155452,0.00342685714836335,0.00353419322969253
148,"TCD","Chad",0.00412393915692789,0.00419181983840366,0.00408686531180839,0.00387323338570001,0.00419791129469799,0.00400888394092649,0.00372372983552784,0.00375329653430121,0.00361058454654927,0.00375646894960708,0.0036196200068814,0.00331785693673415,0.00307152306139361,0.0038427140522566,0.00323541862609903,0.00339449951571666,0.00311582411619149,0.00331105050963684,0.00341581932853713,0.00292325320443458
152,"CHL","Chile",0.0273724343340836,0.0264331901210384,0.0258757872972828,0.0261160239613305,0.0266008375677289,0.0272659655339655,0.0256814088343882,0.026014837570791,0.0262717891764813,0.0257690470454924,0.027539236383777,0.0275432935499829,0.027262167014863,0.0285178131112617,0.0274687387023208,0.0269472169630542,0.0283613819273774,0.0270553322739987,0.0272938502189046,0.0274570762167149
156,"CHN","China",0.0437251714759996,0.0459007096220538,0.0489655717304407,0.0528555403595687,0.0574704156723975,0.0586494564539657,0.0614053073228188,0.0625631662920642,0.0655808970833241,0.0649301200061223,0.0683058982444148,0.069509975077309,0.0697067134324699,0.069901120430975,0.071578316111393,0.0712817471867551,0.0756658752310814,0.0761639644117348,0.0745621047004772,0.0732964836031372
170,"COL","Colombia",0.00767281359403649,0.00750950259225567,0.00733395184729954,0.00742231862988121,0.00764175933902012,0.00749814105983017,0.00755451015244674,0.00741377401061818,0.00741430599641991,0.00782006529404893,0.00786198452577173,0.00815569433474623,0.00825380737975988,0.00827339052962024,0.00844201517244341,0.00846834517260463,0.00856051865184643,0.00865620221416459,0.00855190282067262,0.00857477633899031
174,"COM","Comoros",0.00029371233305734,0.000319203766258439,0.000417973921487514,0.000469818307021496,0.000391824721540221,0.000399513616754233,0.000435819040233014,0.000413037268064597,0.000450061204205362,0.00045660787814975,0.000505430078314686,0.000504507450386016,0.00059259943940252,0.000574052963500403,0.000415728416568332,0.000430988239193959,0.000430373334058416,0.000440430498615648,0.000412699180614145,0.000416820166605346
184,"COK","Cook Islands",4.94992751158114e-05,5.19187400567846e-05,5.33143791856893e-05,5.17647230219987e-05,5.48736327529716e-05,5.56190917071809e-05,5.08272881127725e-05,6.12585792517934e-05,6.00199721219019e-05,5.55584733992679e-05,5.31050349078016e-05,5.15567210512408e-05,5.084000667715e-05,5.70109112261354e-05,3.80428877443187e-05,3.76039456174898e-05,3.64267457191429e-05,3.71449636634329e-05,3.42028129193156e-05,3.52078484821936e-05
188,"CRI","Costa Rica",0.00789474721686165,0.007247967269951,0.00771624547001171,0.00750237816233331,0.00796521688990229,0.00776947025623973,0.00750151667563518,0.00782842179474339,0.00819797612887904,0.00819888757069052,0.00822725728254617,0.0078491572346834,0.00764883618093478,0.00850802065893462,0.00882455750292133,0.00827467578499043,0.00800425501965506,0.0085099664005437,0.00865594291046397,0.00880613634660819
384,"CIV","Cote d'Ivoire",0.00268365438502154,0.00238076069284087,0.00255375269724544,0.00242320172126314,0.00287536100450877,0.00313723757604062,0.00267189099894722,0.00248300708938695,0.00274266716067455,0.00260735315558622,0.00269010143637002,0.00223589596662133,0.00258298150374947,0.0028789649841089,0.00233540697516552,0.00245441546635717,0.00242913517096057,0.00261285293587215,0.00220891809570368,0.00244533135514005
191,"HRV","Croatia",0.0179494884554941,0.0164568427074657,0.0168048981283148,0.0159908495447294,0.0153563728380028,0.0145125264537132,0.0131382999820352,0.0127091097575638,0.0141654335990382,0.0126672666870297,0.012615719766549,0.0120694959833561,0.0135480317994748,0.0128921064614546,0.012015616254363,0.0117103929904134,0.0115710986550983,0.0118178162416396,0.0113147774944798,0.011568636848427
192,"CUB","Cuba",0.00397888989156667,0.00342993629419033,0.00375704944796358,0.00369770697736654,0.00364192925953158,0.0034903520883805,0.00347012289143047,0.00319707785076175,0.00340205301650401,0.00342573420312808,0.00338267011507962,0.00354796819730436,0.0035516968064214,0.00328528737679202,0.00310860304185836,0.00313907904765895,0.00334186461464063,0.00317574293851037,0.00331708606810083,0.00324573893422785
531,"CUW","Curacao",0.00170835296419881,0.00168207193825145,0.00218656624621578,0.00173435953450983,0.00174769934922755,0.00159883759683615,0.00157061406853097,0.00217006489316617,0.00186284564802446,0.00180738808144394,0.00166778927708552,0.00154578293293505,0.00163193968352888,0.00202568504376061,0.00186159246067491,0.00164281143436974,0.00174933594305609,0.00158455420670927,0.00147491760907186,0.00154667196521475
196,"CYP","Cyprus",0.00711091310377413,0.00659941174704685,0.00631308438740997,0.00569342877595275,0.00624071644065985,0.0060549642560732,0.00615947602827116,0.00690820888998866,0.00563589977661319,0.00527177522414658,0.0054246889093815,0.00564057180481882,0.00521583365622252,0.00540237902940041,0.00313210441427551,0.00287424669453297,0.00271955712156212,0.00265171581975152,0.00294185022251361,0.0025423828599767
203,"CZE","Czech Republic",0.0300194075034152,0.0263815761601473,0.0277388127986811,0.0278839283004018,0.0230852463639977,0.023087243178887,0.0235429342794686,0.0237679133167509,0.0228190753408438,0.0207336912084133,0.0211549828725285,0.0214894826198917,0.0204203293504195,0.021178258442565,0.0198831848394802,0.018731386927856,0.0190721572492756,0.0184891658860289,0.019967063186457,0.0192862393043189
180,"COD","Dem. Rep. Congo",0.00531673865944955,0.00565958642387172,0.00582858113032436,0.00583995355555801,0.00527460268872868,0.00561081483641685,0.00585347796722021,0.00578744394041082,0.0056335929300683,0.00560790005692183,0.00608019072650135,0.00570280185921704,0.006037423122898,0.00669831753271272,0.00554302391710513,0.00574792236474069,0.00573217122427876,0.0058685250957853,0.00608982573076097,0.00598174509574398
208,"DNK","Denmark",0.0173307657613713,0.013826572567992,0.0141370416922316,0.0145471961928285,0.0130025755660482,0.0129169373377836,0.0129339130344989,0.012397411706586,0.0132984625003359,0.0117569443766358,0.0116297574158706,0.0122068976660127,0.0109665547640414,0.0123982769053598,0.00941772618822898,0.0100387188546761,0.00978572372527266,0.00871008159332435,0.00945581529425585,0.00952258580037574
262,"DJI","Djibouti",0.00253116804102608,0.00247512960483498,0.00239362550719614,0.00240343157144724,0.00243869139306723,0.00248780181109599,0.00244952276645584,0.00262656073066041,0.00262774216060568,0.00250165052770688,0.00263369933496971,0.00250686844247988,0.0026229522216256,0.00266164230422587,0.00359499708282978,0.00326039878084197,0.00337614249448739,0.00427210831174451,0.00413529605657863,0.0038365622986657
212,"DMA","Dominica",0.000623932502327485,0.000570422305262146,0.000786491332915204,0.000662740263888213,0.000621617875260261,0.000563194039751994,0.000551214486100371,0.000863628210136127,0.000696698407850427,0.000618483160969986,0.000602986386218143,0.000559340120695022,0.00061869417644519,0.000863160087005544,0.0004753391621163,0.000440625396167369,0.000482612189365388,0.00046689208726338,0.000443627590418789,0.000445865574393352
214,"DOM","Dominican Republic",0.012596895715716,0.0123450458717955,0.0136255921642624,0.0135208539900848,0.0132500034538511,0.0118107139661901,0.0115932222749404,0.012294437341586,0.0118246559385752,0.0117180341353026,0.0112035712244281,0.0116357537536676,0.0108971342105193,0.0119174040182347,0.0120491879261115,0.0112679894999904,0.0120755290201064,0.0110496241558687,0.0115526962488277,0.0117780932718601
218,"ECU","Ecuador",0.00811089271021274,0.0079363326123622,0.00799455379950273,0.00809419015567704,0.0080637973632994,0.00816875074855854,0.00798504840205135,0.00785815434696503,0.00798889058567056,0.00790727051380682,0.00802993344645869,0.00789592472476745,0.00806144389956161,0.00795458821627824,0.00820415060865226,0.00793019691044774,0.00803049615851886,0.00817290205885636,0.0079728953417364,0.00819561561187741
818,"EGY","Egypt",0.0280179537019557,0.027260149703508,0.0285861650928815,0.0298337723630523,0.0288962706502282,0.0290915325047955,0.0299733563829774,0.0304451796263309,0.0293520499873694,0.0298971539652444,0.0327168578640519,0.0349829151248718,0.0333229171084273,0.0348111389528852,0.0375280577873513,0.0375368461771216,0.0390897744831386,0.0398472676374917,0.0410682740431646,0.0404071018436031
222,"SLV","El Salvador",0.0128671001038568,0.013391493561534,0.0140592863492216,0.0136079666432527,0.0142148515670997,0.0130995081701787,0.0146672224622695,0.013482607814906,0.0144159111970305,0.0149162409704052,0.0144816020911332,0.0151059846574065,0.0152832184593405,0.0154190452398616,0.0150009059975072,0.0152528157813665,0.0165088358145971,0.0152130298504356,0.0150073856047428,0.0151311386315008
226,"GNQ","Equatorial Guinea",0.000744613979981377,0.000757760718547817,0.000797978772509047,0.000814865584527683,0.000845736332641656,0.000870200100573851,0.00090244386188262,0.00088215503161209,0.000935794245185525,0.00100208188632518,0.000995519067917801,0.00102092012382361,0.00104497323087204,0.00118737380673536,0.00111347065311983,0.00115448816985493,0.00120117371082213,0.00112491408224435,0.001160104371899,0.00113785282445679
232,"ERI","Eritrea",0.0036102723864017,0.00331348773184165,0.00338333368641937,0.00337411323619374,0.00332230379307102,0.00342424125239676,0.00330632375432878,0.00348036951482834,0.00330168762975213,0.00340175176989656,0.0034173625950565,0.00353021282554626,0.00330142747933701,0.00359434863341132,0.00452819625480184,0.00445045925650091,0.00497266244112052,0.00458404442339517,0.00475166723833455,0.00446549858773968
233,"EST","Estonia",0.0141327116310268,0.0133641141781827,0.0141723191666535,0.013407792891071,0.012583926244535,0.0109388053305241,0.0118021678041151,0.0119690157972606,0.0121726415126973,0.0102045484990969,0.0117671202711166,0.0106346204700078,0.00908930337323165,0.0110855070461269,0.00817030651794081,0.00953505061500542,0.00876749462633909,0.00683060915333666,0.00910283237690976,0.00887552239231761
748,"SWZ","Eswatini",0.00859664574075533,0.00918954482478728,0.00989349669563449,0.00969988603016425,0.0124194278119245,0.0110799352432898,0.0102942233492642,0.0113428549154082,0.0107188018840312,0.0105632801560954,0.0111765056065797,0.0119290466884327,0.0112372111146995,0.0108449049681605,0.0104097993657378,0.0108095365645422,0.0119488189588853,0.0112934937905492,0.0118769011755718,0.0115634499019519
231,"ETH","Ethiopia",0.00707012455271674,0.006215751017007,0.00659035705595918,0.00613717889161653,0.00637121653384035,0.0062811992148207,0.006114805705643,0.00636101055028449,0.00622991513943806,0.00634922170386687,0.00646607752732252,0.00649099500892973,0.0065809233552303,0.00664477584507244,0.0064905041959246,0.00653091730433619,0.00671237027944983,0.00666402985614195,0.00667859762357515,0.0064886284219935
234,"FRO","Faeroe Islands",0.00153902855269489,0.000725483498439756,0.000676788515578242,0.000838683629229113,0.000620549388082803,0.000743590651803423,0.000837116894168377,0.000782805534924711,0.000790196230157714,0.000515269812764977,0.0006786696980141,0.00103525905490969,0.000646233575647324,0.000772893365854539,0.000601804327028052,0.000699177663264468,0.000635838586053054,0.000608804707439487,0.000626066776510045,0.000667155222240062
238,"FLK","Falkland Islands",0.000113823565096398,0.000263369787450353,0.000123453489748953,0.000167081009303549,0.000120419809177147,0.000139450190168235,0.000161368374863333,0.000155451751885591,0.000137716394498588,0.000260242295318392,0.000106723470373754,9.61149501411141e-05,0.000103263893251032,0.000128058879473873,9.66523311378907e-05,9.05581038161383e-05,7.89738569224206e-05,8.82300697702316e-05,9.92770028198155e-05,0.000333829698116614
242,"FJI","Fiji",0.000539048073581362,0.000435943829942838,0.000560930273161572,0.000480305693683961,0.000565135485359048,0.000543287721280148,0.000439591386195562,0.000566950817727924,0.000483533606234675,0.000455819218402326,0.000451560043771851,0.000561533304392372,0.000408290001706567,0.000479438825126276,0.000479653987466395,0.000466140970362836,0.000383836303136949,0.00041309091683346,0.000545369783106171,0.000466541820593896
246,"FIN","Finland",0.0271036582044939,0.0278852350966404,0.0268504025872218,0.027135489876994,0.0251842306453011,0.0231235044633046,0.0240773968447143,0.0248778156692776,0.0247745486359058,0.0212551852341033,0.0228090647337725,0.022044010235189,0.0196757803179208,0.0214720359233398,0.0176193199914436,0.0206307656470478,0.0185506950312852,0.014397360254117,0.0178130122003372,0.0191345222367286
250,"FRA","France",0.0236856677548263,0.0210005489530682,0.020611009413632,0.0208741814558006,0.0205170449830745,0.0192659188036192,0.018896433425677,0.0183975714371569,0.0189365671923294,0.0174787947691167,0.0170649509318597,0.0172090427219307,0.0165209434632682,0.0169224939688161,0.0154558547477941,0.014494218632534,0.0139323957084011,0.0129425060406655,0.0135275761296,0.013822225929353
258,"PYF","French Polynesia",0.000322613365274826,0.000296415864627351,0.000324056224427093,0.000318818301136583,0.000319922686664894,0.000257588431973722,0.000297846827541082,0.000275742740727899,0.000238522737646501,0.0003089636200632,0.000264085168725734,0.00029232760634506,0.00029659244535518,0.000348500338041545,0.000213684688206296,0.000242052989433615,0.000240570415201099,0.000240065088231948,0.000232803108998762,0.000227987146746991
