"iso","country","code","PUE.raw.1962","PUE.raw.1963","PUE.raw.1964","PUE.raw.1965","PUE.raw.1966","PUE.raw.1967","PUE.raw.1968","PUE.raw.1969","PUE.raw.1970","PUE.raw.1971","PUE.raw.1972","PUE.raw.1973","PUE.raw.1974","PUE.raw.1975","PUE.raw.1976","PUE.raw.1977","PUE.raw.1978","PUE.raw.1979","PUE.raw.1980","PUE.raw.1981","PUE.raw.1982","PUE.raw.1983","PUE.raw.1984","PUE.raw.1985","PUE.raw.1986","PUE.raw.1987","PUE.raw.1988","PUE.raw.1989","PUE.raw.1990","PUE.raw.1991","PUE.raw.1992","PUE.raw.1993","PUE.raw.1994","PUE.raw.1995","PUE.raw.1996","PUE.raw.1997","PUE.raw.1998","PUE.raw.1999","PUE.raw.2000","PUE.raw.2001","PUE.raw.2002","PUE.raw.2003","PUE.raw.2004","PUE.raw.2005","PUE.raw.2006","PUE.raw.2007","PUE.raw.2008","PUE.raw.2009","PUE.raw.2010","PUE.raw.2011","PUE.raw.2012","PUE.raw.2013","PUE.raw.2014","PUE.raw.2015","PUE.raw.2016","PUE.raw.2017","PUE.raw.2018","PUE.raw.2019"
"DJI","Djibouti",262,0.0805671360237152,0.0851952245249642,0.089908518380167,0.0957385346038147,0.102271481251013,0.107006624846549,0.108097402856388,0.108158280429745,0.112529403534586,0.114815090317104,0.118970049174757,0.121151018404997,0.112279605311795,0.0989165786650954,0.0886844722888256,0.0810032132777892,0.142623404723397,0.270844525204461,0.419017334084551,0.548575718775801,0.684465329958425,0.772779290491185,0.81814629534518,0.825354417219654,0.847700354641036,0.902909488273501,4.13311096261976,7.40251961408456,10.7307368878842,13.9702225055637,17.0907918728291,16.8447549011341,16.466300857379,15.9942846845842,15.6533843015597,15.3819541412311,15.4681336699464,15.7194796913977,16.1582754690336,15.2543170499862,15.0224438865947,14.583691262782,13.4635504462661,12.6677189722127,13.1927219196584,13.0496317813878,12.6204675348424,13.0066653092668,13.8579514213158,14.6990429445285,15.1332835370321,15.8304819389381,16.5230651772874,16.167075786539,15.8616426708692,15.9849413541817,16.1392104704286,16.0407816588429
"DMA","Dominica",212,53.6197842285871,56.3305808427441,59.735901037171,63.0564250369761,67.1950667557702,69.4650363408261,68.8481568017125,67.6281250885333,66.7150873259887,63.5642997237357,61.4417860998412,60.6829522336513,49.225119597443,37.7020946622902,27.6568585603754,17.8208327253122,7.27497526255644,8.09908430191767,10.8870997401237,11.1534298523825,9.83064960798872,10.1559541131262,10.4797465993267,8.82025497546616,9.54460028148887,10.2235954730398,11.7094959354256,11.2413076280461,10.7165606904221,10.0132484085135,9.48436995366897,7.80198450524491,8.33147713442823,8.69016071500605,8.83827627257455,9.12053794682038,9.2248559999398,8.76804604760173,13.438105705975,15.8374897613549,17.8661782057608,19.1438844340902,22.4395838049777,18.1379526220028,25.3646226415042,28.6232684026979,33.6885857466726,32.5682839177759,35.7455832173208,29.5769554783517,27.7269544515516,24.3364500091324,26.6956117601949,29.7982082706438,35.6300602039831,36.1716272100018,39.3409848951039,42.1712895684981
"DOM","Dominican Republic",214,57.0944846576521,55.9382771287129,57.2246656479513,56.4050314541362,55.4956073414383,53.1885428329157,50.3786209289318,44.7881022654831,39.2660894433383,35.1344734739287,30.8212644093156,27.7724309083033,26.1950512583278,29.5706554489521,29.7979503439704,31.3433037029056,36.0147340201469,40.6831728106103,40.0396684069434,45.932160439506,48.242745366504,47.1737395756738,44.1753089510342,42.4954058469134,36.8511102406118,34.9953454634944,32.4798272403106,30.9364244873459,28.6740131576892,27.1363896791792,24.9102563598093,24.2864519503936,24.0781633130472,24.1440249810542,23.4368348183258,24.4039758884257,25.510900444842,31.8029963533509,34.4134966381611,37.2044772212612,38.713851429689,38.6065454765863,32.611195950404,29.743409161779,26.2188156706077,23.729607205464,21.8665150363914,21.1553716631982,21.3070224570012,21.8171658104665,21.9525747194596,23.132834305654,23.4953798880438,24.4945026335985,24.9606210638907,25.3022154749996,25.1479919539469,25.1519829079256
"ECU","Ecuador",218,47.2857974340394,47.438812310858,46.3878719892302,43.79929740547,41.3126118754679,38.3136011281263,36.070116704251,34.6375246014714,34.2812844531342,33.8693409336427,33.9203165695543,33.1262220797513,31.4665893089128,31.1326316070702,29.2334011871148,26.6018093932406,24.8621953394694,23.7923533956629,22.9023348489636,22.7612730160408,22.8074765179812,23.483908175123,25.6652105804499,29.5979043388116,34.0801400062093,38.8314934006832,43.3433618059808,43.4193537969076,42.1234703388782,41.0290825274294,40.0798665377947,38.2653426412143,38.7143551621078,37.8816136418531,35.7046398382573,33.9498188018134,31.8506103849373,28.2679472860055,28.0799884773395,29.9048007012457,30.2763623117892,31.1691145939163,33.8848633409679,35.7746497475063,37.7482854282617,39.0617033014089,39.8978555556223,41.5646845742191,42.3345437044717,41.048853785278,39.921798431804,40.6090353277019,40.3995717418426,38.9072780432187,38.4611275596034,38.6064064391484,37.6033948271875,36.2863479500793
"EGY","Egypt",818,193.967682880117,189.102627068175,194.58541880493,199.995309161497,208.600005273506,217.314594134824,229.323023525847,229.76032730292,218.280036908421,215.116033539105,194.285570309471,171.634978375561,159.492226847016,147.92029461053,129.358437054633,121.137989614372,119.179235897487,109.543282653336,100.709997892095,90.8318612938431,81.0271383779082,71.0535142500804,63.6061951018987,61.3251877341638,60.6893972674946,63.8935992797842,67.6293844831134,74.6131284132754,90.9857020666621,105.416920459741,117.915077428502,126.374419210532,134.773035562394,132.148144795101,132.524402083749,129.978440404337,131.157363409251,127.812138712014,129.178161836205,123.58708374919,116.849483543133,113.654326495999,112.06082763696,110.593812985641,108.860407752364,111.218886953742,105.07682501692,97.0166448067664,84.7848456689023,78.0722770878461,70.9264253841926,69.8515813440026,75.0442563300025,78.6771594408755,82.8120859731686,91.6615789978143,96.6820645690072,95.848755313613
"SLV","El Salvador",222,62.7316707069244,63.3098586959184,59.8916750633747,52.9449926407927,47.1670217270781,45.0149435266494,41.2157708294122,42.724367696369,41.964244892469,41.3762558311913,38.8688306016437,38.7826574946854,36.8526680081228,37.6317375500043,40.3696862709231,43.5013441777271,46.504510377782,45.1712641882038,47.3581784638545,45.8484588567915,47.1504433336611,41.6066089444751,41.769598119843,36.7099361984696,35.1869601834394,31.2184183750922,31.221613376005,30.0953231487162,33.3041549999775,35.6946120919155,37.3582670566639,37.3887876623441,37.2896188977432,39.3543221982608,39.2248364009569,40.3417518988858,41.8089690616023,47.0020980935576,44.5767636491723,46.057654740703,44.779729611269,42.3819580104437,39.5027921877662,38.9254854279036,41.6171167068274,43.827947756465,43.5236541307538,39.9333357565569,40.6747047670753,37.2141289273154,36.8696132229626,40.0699090311856,47.7056424877888,49.4926149462316,49.7358521078827,53.0811500769226,55.4793482360931,52.7801336431509
"GNQ","Equatorial Guinea",226,195.357353933542,187.446412854736,167.132195668391,147.03416785365,138.803428141629,122.668513424631,109.115146148997,358.168746468124,545.434632445962,687.552815138265,843.154607729056,967.53038933945,804.770417855511,705.67629156992,642.076617988032,572.360534575508,555.905712870894,585.119713497908,593.728587936436,600.0196107563,607.858822591418,597.580544457551,575.396011031428,590.359550078395,604.987413974436,602.56169153661,599.712107333182,597.596204232546,565.385856047911,523.952081710819,496.459870403247,473.856079174695,450.856288408409,444.17084316891,443.009455660805,447.355695341897,446.059763567241,439.206425164157,421.003943947353,414.170054076867,404.994320462567,398.93736569337,394.861391925458,403.863424441211,407.315856345808,404.825632022763,401.845473696334,400.649167783603,396.452393934757,391.737597632893,389.719520760429,391.042884191033,391.688214437888,391.966501289512,394.484113709541,396.171943974353,394.231445802288,394.095112311695
"ERI","Eritrea",232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.333131926241,148.690393659518,141.870316894197,119.342659360285,107.047305250509,101.116307307684,73.4745959441249,52.1080507464574,55.2204835752738,51.2058948612443,47.0925959924726,51.2934753091706,77.316116427055,105.055239823624,108.602628488102,101.388406498604,99.8087063602377,84.8007624164697,57.6017711748377,64.385556313404,75.2103177156097,80.6948391667148,89.2597627371743,98.8626882540903,104.695930783858,111.636985475074,119.114971744916,119.069829406621,119.414059454863
"EST","Estonia",233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3763679403814,26.3146827052978,31.248649013848,35.4344644968555,42.6461216162265,52.4343577711948,57.5511130902259,60.0869721052603,63.5391299283767,63.2867461258751,63.2070143288684,61.6741555131602,61.9199477079985,63.9416007490476,60.7075657819337,63.1496741839327,65.7611917888497,74.4252317877362,75.1268585668476,83.280288383198,89.8395869546327,97.8127232875648,100.620144773518,106.983007275423,107.773203092832,109.21507758578,109.145216610787,113.212159996155,113.844347077246,118.866201298184
"SWZ","Eswatini",748,43.5323797712669,43.2798227941103,42.4759341742407,44.1652548497811,54.3654386629136,66.9228350809995,68.8604034478311,71.0285281962783,71.2146906223519,57.6471290009367,57.7280444467072,63.8218041853772,61.3591702009933,59.1989218352167,59.2450786416942,44.2187143619015,33.2224309204413,31.6420023325105,31.5552629420662,30.0415209204964,41.5466868474326,52.6811096237805,60.7106742332394,63.6663260942318,70.7968669484647,65.0220975379802,63.2067226840204,64.2338721230248,65.0063457414628,64.9569036957987,65.0495126566165,61.6127432583668,66.1262335101159,75.1614390588899,81.6259274311862,88.7727647747095,92.3938026866869,84.0276185335324,108.38863955995,128.905136683292,150.511537295533,179.95125276707,208.8537384342,197.283689905738,200.066984314308,203.637397674272,205.301216542423,209.855027588818,222.35049823237,231.149852119428,233.27926106093,233.785657028341,227.959059041859,229.423746722265,229.580499900401,231.671950716766,231.337175415518,244.088166890652
"ETH","Ethiopia",231,237.496952200933,239.136872451539,241.311953064253,242.446312340883,240.551963861582,239.677129516737,239.615424301781,239.889781749452,234.260042493027,219.855833041492,202.341244372686,174.94103680577,150.579609373782,131.596000910243,122.38650789022,117.982612587146,123.881428386721,122.540588751609,127.357270891369,130.821481591891,132.755856480212,138.056247984747,132.1544120094,121.952713080077,116.104190457827,104.989875225572,93.3819410483107,92.8854105510561,87.561525743593,79.3668335371261,67.8313572192936,65.4410170131313,67.404402772152,71.1868427048099,67.7156182660952,70.4486553345915,73.5362254828153,78.3646602351107,79.1358431821658,103.25302803079,118.585942680442,133.470879416281,140.132915539974,138.718174189423,119.58170269532,108.791194646058,95.2687942672606,87.0152192967228,85.1268803679204,95.2368257788475,99.0825684599895,102.707317448284,106.563625985647,116.340654476464,112.504768491698,114.301203177824,117.617850455129,120.570273185745
"FRO","Faeroe Islands",234,4.1122515978375,4.0836922074,4.13202451130333,4.14834768679333,4.22055939249333,4.30089260258333,4.35130430761067,4.33662352189733,4.23623013429733,4.06967454426733,4.18076710431733,4.14213373899,4.19459976735,4.26697180647,4.32476583771,4.21681211269,4.2550023,4.2192972807,4.2192972807,4.22096844827,4.21802078001,4.22056761472,4.21489427832,4.20922094192,4.19381660026,4.17512542349,4.17227025528,4.18373409481,4.19625243491,4.2178789466,4.24845946313,4.25875163536,4.26398097152,4.26917947433,4.27434714379,4.27946547989,4.28453448263,4.289535652,4.29447515467,4.29933449063,4.30411365988,4.30879416241,4.31338216489,4.31587349957,4.32165783603,4.32882967324,4.33756167796,4.348119017,4.36573719319,4.39514604242,4.4105257174,4.42251372388,4.48266342306,4.5006207661,4.50908143734,4.53104094921,4.5584101723375,4.51925438728333
"FLK","Falkland Islands",238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FJI","Fiji",242,87.6872492723678,80.282555543582,55.9877450295153,55.5804097203663,57.2981587531848,58.3353677148517,61.2950534568702,63.2909712567716,55.7392698237618,49.7853113754718,41.7723129544559,32.6840954549838,28.1551114725101,28.4860275541992,25.030542396136,25.7825064951642,25.7372309956562,24.255630064957,25.1564242448937,25.9157801383308,26.9601259503588,29.785942549721,28.992200333156,25.0189384544458,21.3992573584624,23.0521236255964,23.7040020244031,27.9452712633989,32.711374031617,36.6727829984292,35.2011908239026,33.9925897528164,30.9580246063863,28.3988330186879,26.4862197855818,27.2833193046924,27.9514150515331,29.2234190955046,29.9174398426913,38.6079988736484,45.0810029775178,52.0501475812688,60.1198934096644,67.2201905712692,65.4323892614774,60.6225230218215,55.9712392154398,52.61785252455,48.2048525728826,44.1224669426775,40.288423546429,36.3792532070654,27.9618266888632,22.4153761389192,19.1268046218573,19.5811355424624,17.8453831772588,19.3776190775928
"FIN","Finland",246,12.3394494443606,12.632063155202,12.1870526890732,12.4818371128603,12.3464010200981,12.7466164374726,12.7159084813087,13.2316406232237,13.4942629233477,13.4992406144301,13.4632064934011,14.2471710919784,16.1277797139891,16.7096984592945,17.667330759145,18.8551972976434,19.2412605392871,18.0461023057535,18.544129992509,19.5652298548718,20.2381498899626,20.769944140624,21.6111349101292,22.0070999272093,22.0484190609415,22.9331189926277,25.5187890410574,28.4828481620425,30.5852080674368,34.0853638207083,36.911271614999,38.9817629983229,43.5983631906605,49.8538094661157,55.2816070857636,60.087279008041,66.135824577294,67.9759912374268,70.1078005327914,71.9568503393744,73.4710198306362,74.6029978597472,76.4305841848332,79.2311059950589,86.6173460190771,94.1668665914627,94.8067465384189,96.0861897166675,95.0064550090757,89.8868311242013,85.0523860371511,84.4602234737564,84.3917127387555,82.3188132936737,79.7106645314276,81.5164287827618,81.5005107933133,80.5036574219389
"FRA","France",250,20.1996437907007,20.2595421529399,19.8928095060237,19.2057178592935,19.04958354825,18.6204669963908,17.7013682846166,17.8544357321272,17.7949722182572,17.8133705876449,18.7061588867157,19.4439314223086,19.3311046031208,19.4238530801061,19.8870496623096,19.4888618598497,20.4655618956437,21.933706806633,23.5805676127544,24.596559581622,26.6949105578913,29.4929026045748,31.8118440562653,34.4408193169994,37.4875015668689,39.6986813036136,41.3389845893256,44.2442864806066,47.664613211481,50.2841918290776,52.6178864972095,53.9977010118357,55.6438304488684,56.2997928213586,58.637404069597,61.0911143824175,65.101886128986,67.0747484949612,71.2641471820866,71.914572222681,76.3412208569858,79.5795543634256,83.7442589357566,83.5303797314387,97.6322845106949,116.315939541852,126.236369694835,136.626026913179,142.407905345145,134.522595143274,120.923102023129,115.821079180087,110.142445363088,109.849867967507,110.545147887571,111.369848161414,110.736280964315,109.796477826763
"PYF","French Polynesia",258,693.814260880543,670.028882025679,645.001478345159,583.840209582974,524.49226973717,498.529846497936,463.139236323395,434.166827208403,414.696284600686,384.255890575517,320.304307086685,284.758755723356,240.663826336532,196.13958680924,158.247457044416,126.620796176388,103.579623259944,89.5518463143865,81.9224587217751,77.85092230161,70.2845498213435,58.4260050185174,48.7902974772476,41.2328576518321,40.6600015579931,44.3852757878006,44.9137910049866,42.5862790256225,40.4783031248617,37.8806233911954,35.6582881482831,32.487790949453,31.029948776066,31.1910308064745,29.8984142288094,29.6264373758582,29.9148565430144,30.43667910618,31.9333035368519,35.9236046493178,37.41799627088,39.9636572272622,42.9916217091145,44.0403908491151,44.6268990491937,45.579351330332,44.8398324629232,44.5117934491048,45.5086529521779,45.7577356930727,48.446428059152,48.918552797785,50.4887870685794,49.7703321413706,48.8966401915351,48.5827189676204,49.3955261129985,47.467634610234
"GAB","Gabon",266,55.7661083893485,54.874211444258,53.7391977684652,52.5321022901241,53.0140927386905,53.2510116572814,54.0677114718108,53.9768718178912,53.4057563466608,52.5003397500355,52.3288288125762,50.5350388313003,48.2992915186744,47.1820071621695,47.2460679307282,48.8507424044278,52.0145928400586,55.1653146928787,59.3715673835222,61.0962831416419,57.8692548619892,53.4700823554648,53.2262684169182,52.1068850000405,54.6368014526893,58.6541202693257,60.73034866897,61.2324551091586,60.5469861192349,56.7321971154402,55.6589888026344,59.668472488966,60.2247750745357,59.047011231996,58.7874232395047,58.1573119437657,55.3697744481518,53.8307058198947,54.5146451405794,55.4851003298173,55.1647291122545,54.6831485038113,54.4531696588289,54.1900472802016,54.0120434253341,54.7357621242531,57.1532877721953,59.0672602175295,58.2196712072054,57.434992822617,55.2182482345218,47.4484563450658,40.6865765493249,35.1790169674159,30.4441811704179,27.5553308346807,27.5526132489209,27.0714362484976
"GMB","Gambia",270,1323.71496422499,1130.07741119061,897.296696406757,671.32798691077,473.652596638011,379.901026071729,415.374261933103,484.403418629593,474.044385647348,438.397059502379,366.320482912019,301.091103682276,195.720611710572,166.408080062322,134.24267147526,106.557275018125,83.1229117770097,91.9614192184975,91.8775502545007,101.422550242528,115.474404979502,124.374540643649,147.680601538595,151.050765174751,180.791163234813,189.559316915707,218.480851538511,217.398231608772,229.561022984164,214.792620840615,220.575077086065,203.33462231382,190.722554791314,192.571698258489,218.683650591085,281.399026785318,359.397175169958,445.426171827136,463.631929495381,441.754498247785,386.413973120079,312.428369169412,232.396967477611,214.425251666332,232.726165329105,240.578231252662,255.919555842915,242.082391087109,287.205380374518,344.024360816384,377.553362354305,424.635080408021,482.212094541883,488.588481355594,402.729717391218,363.000891933968,322.586445175227,283.122347369263
"GEO","Georgia",268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.678709720475,38.84861003262,44.5966425402472,47.7419357006016,49.5821219100429,62.3487473648661,68.7583135145497,78.176238667927,77.9178361326555,82.0150322320134,80.8462103216788,93.1026674793798,97.9962652232307,110.274526142596,108.096989568166,109.707228926216,117.791380625762,123.588719905444,115.558160706862,123.676846254329,118.469444626711,93.7546889482254,71.1515249398825,66.9992444306376,56.4182197867926,51.0843168933514,52.3287481144035,53.614617209415,52.9275443710201,52.4935695311738
"DEU","Germany",276,18.9070012852324,18.4549297653186,18.3756960116737,18.3704154573671,18.6241908403088,18.601328588262,18.6861649547423,19.1655816986581,19.0677897688089,19.0274415325682,19.8797951414095,20.8469074605484,21.0139064753029,21.3662131382785,21.9888863072137,21.973131764429,22.437106486337,23.4847933758685,24.9833472897352,26.0490377719924,28.046570215311,29.8174756921687,31.4309906627707,32.3579978511575,33.8762771731746,34.9629917252584,38.4851938838674,43.6798945873902,48.7284712214212,54.6586778898277,60.0904710345352,64.8129496933978,68.2630734657681,72.8292808599059,76.1964260206231,79.6181802749748,82.9710054596036,88.1184837283798,89.7444662433309,93.558717033326,98.5631639785277,101.765239470769,102.25078684538,102.485644874017,108.361311046623,111.759051448106,110.76881033309,110.02461183389,110.771263680483,104.681062850647,98.9167505846393,98.807943414639,99.7120955246984,102.764924109224,105.136455785618,105.950949426126,107.042823244103,107.437170892883
"GHA","Ghana",288,760.057887587352,742.098186786797,689.526592988121,660.301611111152,621.296419315503,579.512861641608,539.653558842918,526.845321156751,497.258797467998,466.93729162289,433.801406988532,372.133043956513,304.727577913469,229.211651434972,196.773620134512,167.683010542756,190.090968828382,177.843263622899,189.861991328525,179.731714786137,217.625660255552,207.924117106306,238.262854700777,263.989415430557,290.638336877362,283.140557126061,284.649211692739,332.0954862761,353.044724013219,399.160166321841,420.969487210504,476.802391627989,464.877518689,450.934150807884,443.09186634423,443.572937096861,448.626491848934,415.320627315148,544.701670691458,582.525693684157,619.11855192603,610.181290097048,601.43548256051,458.856570599785,397.692003606427,303.562156107043,245.271597759018,244.614049937023,210.580190490266,170.71416464973,196.46697668237,189.264441158836,179.581231838921,191.995306010218,203.799094968493,172.932012947027,174.670786110932,163.400273236746
"GRC","Greece",300,33.0128826157021,32.7283265606386,31.8310212702511,31.8391618763096,30.9074120052532,30.5379778558706,30.7633948185811,30.5315997380489,30.1444787096477,30.4241864378998,30.2963606632443,29.2298497070946,28.1748195034881,27.3037813191194,27.2668633617309,26.7102991089171,28.3457812924091,29.6026713084526,31.1039357969025,32.4240660958553,33.9506603707207,33.3943035404792,33.7655451590532,34.6747555005637,35.8132928381309,37.2302977699346,37.4860569849496,37.8923699002767,37.6314028784764,40.3243161549591,44.0288925697939,48.3224174974956,51.0941008503804,55.0825316461662,57.0978149829913,57.3266802922017,59.3108099844198,62.2542285312596,62.8431820850237,62.259981788409,59.6514941829279,58.0932035741921,58.9068650075695,65.6442461179721,71.2499808668811,94.7020526722371,95.4645354830977,95.0353823286884,97.7057423218909,102.044441029367,90.2774683588124,99.7369634456324,106.008253942857,104.609016620406,100.052432654431,96.2033615838629,93.0627607901189,91.0232053086389
"GRL","Greenland",304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRD","Grenada",308,170.672511460581,168.590541850496,166.666432309013,166.208506897031,160.397337767087,156.122398001788,150.618829073292,145.305440613763,133.423287028971,123.28960181534,112.188472187428,105.557387761811,103.412625129171,103.415977578321,108.748283043659,114.211188040992,117.231665492775,119.085732068628,117.152430111021,116.774950828608,119.801045329449,125.875724585517,126.779921710254,134.15803785578,133.74713672347,130.088601710924,126.086620000224,123.312608467779,117.843683678205,116.829450198612,114.359002484146,108.822546447472,106.588841905337,106.528633941461,103.977117371329,100.137072514946,107.888732594702,108.320461368395,108.547578438834,106.199545504726,109.428747562189,93.2850907506971,82.3435392923958,72.4294282361266,66.352878642771,58.3698632943791,60.7201130736295,64.994630287298,68.5912229886667,72.2499170810997,79.0990847674523,83.4567348567651,86.673600713836,87.3863714954539,87.8400513183041,82.4395974707109,80.8113700568587,77.6412354201808
"GTM","Guatemala",320,70.4208119477907,73.920601218704,72.9784081561131,70.6026320772101,68.0575376732685,65.7735225116615,59.9458768123673,61.2975284712735,60.5046063540583,64.1432863520939,66.2903100163051,68.837066555103,66.2288049609692,66.3933296254174,63.6013869523041,60.9498274497551,60.3642376522767,60.6991259005229,66.8634782463299,66.5197400372786,64.1243657718715,61.5495324520112,61.4713050103403,53.1856050556412,49.3867127216027,48.0760227609146,46.4172351314568,45.2138178201023,44.5068088512872,43.0783064225933,40.6727757483242,37.2296755119445,34.1647934772939,31.1222064824187,29.4129586504063,29.3175058680369,28.8112051837958,28.0050034416783,28.5558247588878,28.3126793939668,27.1816658662562,26.4075703601252,26.4479771469523,26.7748788944584,30.6179794252681,34.0178947247967,34.7989117054762,36.1554345454302,36.1758895912821,33.5753505270915,30.7769498216364,32.7252773323703,35.083996314227,36.9915564267594,38.2762701398842,40.6833612605368,41.4920768033706,40.1703220023763
"GGY","Guernsey",831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIN","Guinea",324,384.811440826532,382.590993606926,376.973846623293,374.55614271204,376.919215683653,378.190534319825,380.67939729095,417.06421148535,449.822472878109,480.083139841456,482.864879581376,485.944463697229,462.145896069098,428.637177411527,395.228756118325,377.051395311271,402.516186043125,414.690936155204,438.545688975869,468.627717915005,521.16198113866,547.431358334324,586.357196334327,604.908165516874,634.157711003321,653.701748928496,659.008560024136,662.878468524943,687.975899234923,683.028344095721,638.95984389356,579.061816492373,527.607785190407,489.425647062739,447.788807059379,446.147392545941,459.722688166178,453.8674603401,463.24014977327,500.284020007523,528.154161621875,565.072295289035,612.25934932935,627.346830790996,623.123603779355,618.493386749175,628.384600057961,578.128862701628,541.126342123824,500.570446813823,504.818868896473,489.03263249654,531.143642075753,493.527871218287,469.223704017934,411.024811495949,361.216457056311,275.324263908845
"GNB","Guinea-Bissau",624,88.0784001455001,84.9716058996842,80.9280766600102,75.753965038341,70.4836218026045,66.1565180519313,63.6762732286843,59.3981885517019,56.4623483868549,55.1067874938635,53.0974399967154,52.8986190950609,55.6727583563022,55.6279429111036,54.5149786891826,54.2571138540117,52.7509999384988,51.1525228124081,52.5589399691957,57.0132460394213,60.1601965142801,62.2419644267617,63.0663342232022,62.0241886711122,59.588045371296,58.3491578806072,58.9021052582356,59.3972417565427,61.6040045382285,63.4678655129889,64.8434682813104,65.4961868187257,66.0628786600032,66.399428124119,66.696225221534,67.7122010151286,67.5540230537107,68.1554763148091,71.1643564210368,73.414065919891,76.1019074925163,90.8434847776252,103.266293087972,110.763127170481,119.359195331549,123.514894006056,116.304647411884,107.465459682604,101.764309531624,97.0831338853932,93.8759068831433,92.9250568101946,96.2886393057124,98.9663653665641,100.946477978322,104.786424821184,105.941227742773,106.774283962937
"GUY","Guyana",328,78.6632142718988,77.2826571170448,78.3247942452354,74.6684847440488,78.0775296959662,71.9687845102037,70.4547970554309,62.8374916452724,54.9182857942517,45.231118007904,44.2351134918322,40.0369509486442,40.5840922070794,49.0174859916286,61.7428665336861,58.7648851697961,65.4683746568015,65.2722478587324,70.9242383838849,77.7233861347275,79.5923515707933,73.4446779655272,70.2384540024898,59.6986373873695,50.3469161594501,55.6729242690031,57.8917465769799,72.5247373583874,92.6481543822896,105.53103069968,121.911489160331,148.628769671301,157.897628105099,166.489395054651,171.872807035241,159.819928412145,147.746553569846,147.116966598336,130.73180693425,123.080140003045,129.278219861496,119.869565197795,110.736496034623,96.2852991403497,79.56641076224,71.7589646898542,72.9265701676748,64.5469566597694,66.3906194967976,68.5598169179456,62.4137920158913,55.9730064154812,52.6053724573678,56.2324920964928,56.5289782048264,61.2734024494434,62.3709470947273,69.7371525512462
"HTI","Haiti",332,51.2516583106295,50.9849682203516,50.3306699878601,49.7624797915809,48.4807661253858,47.5759550784574,46.6346239256396,45.0734445532414,43.6154049345876,42.038766354298,40.8675804570496,39.4921026356363,38.2582013246081,36.573487241734,36.4786980574347,35.3403819087381,36.6692323149356,39.7708497395141,48.5265998088134,59.4593509458589,70.2964135989934,80.0078142314564,88.6948102793682,93.223403045962,96.296966858636,99.3138009367296,101.258811720711,102.974214926034,102.720717271423,100.531840105724,98.073897617914,93.2239882603401,85.8887672361772,79.0875787601916,69.2666110898595,61.5493851697914,53.9040639092836,48.3964566543945,45.0147928663815,45.3634404705551,44.7487579827995,47.1714648643502,50.2054071267616,54.0994917899278,56.3729112013419,60.4750196376312,65.9888798020807,71.122897263339,72.2387222885086,77.0987226836223,80.2657076560289,79.5921539527681,77.9143130605291,77.2003879966357,76.4950161061901,70.4512250671435,68.7891849027834,68.0544411774992
"VAT","Holy See",336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
