source_type,source_file,doc_id,contains_ubiquity_claim,claim_strength,claim_scope,confidence,evidence_sentences,rationale,citation,text_chars,snippets_used,keyword_hits,model_name,error
abstract,Abstracts_for_Monsoon.csv:row_52,10.1007/s13199-011-0142-2,False,none,endophytes_general,0.200,"A total of 149 isolates of endophytic fungi representing 17 fungal taxa were obtained from 270 segments (90 from each stem, leaf and petiole) of this plant. || Leaf harboured maximum colonization of endophytic fungi (72.22%) which was greater than stem (67.78%) and petiole (25.54%).","While the text mentions the presence of endophytic fungi in a specific plant species, it does not suggest that these fungi are ubiquitous or near-universal across all plants.",,1704,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_56,10.3390/jof10110794,False,qualified,endophytes_general,0.850,We identified an increase in the abundance of eight endophytic fungi in An-inoculated fruit,"The text mentions an increase in the abundance of certain endophytic fungi (specifically Filobasidium magnum, Naganishia albida, A. niger, Aureobasidium melanogenum, Kwoniella heveanensis and Lysurus cruciatus) in pineapple fruits treated with Aspergillus niger (An). However, it does not explicitly state that these fungi are ubiquitous or near-universal across all plants.",,1927,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_60,10.1248/bpb.33.1300,False,none,endophytes_general,0.950,A total of 49 endophytic fungi were isolated from S. involucrata,"The text does not explicitly state that endophytic fungi are ubiquitous or found in nearly all plants. However, the mention of isolating 49 endophytic fungi from a single plant species (S. involucrata) implies a high presence of these fungi in this specific plant, but not necessarily universally across all plants.",,1217,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_64,10.3852/13-025,False,qualified,endophytes_general,0.800,"In this study we report the presence of several types of sterile mycelia in Eorhiza arnoldii incertae sedis, which are morphologically similar to loose and cerebriform microsclerotia found within the living tissues of some plants.","The text suggests that certain types of sterile mycelia (a type of fungal endophyte) were present in a specific plant, Eorhiza arnoldii. However, it does not state that these endophytes are ubiquitous or found in nearly all plants, but rather refers to similar structures found in some plants.",,956,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_68,10.1016/j.fitote.2012.08.017,False,none,endophytes_general,0.850,The current research indicates that the numerous endophytic fungi inside the medicinal plants are precious resource for the pharmaceutical natural products that are originally from the plants.,"The text does not explicitly claim that fungal endophytes are ubiquitous or found in nearly all plants, but it implies a high diversity of such fungi within the specific medicinal plant Forsythia suspensa, which can be interpreted as a general trend for other medicinal plants.",(C) 2012 Elsevier B.V.,1092,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_72,10.3390/jof10020145,False,none,endophytes_general,1.000,,"The text does not contain a claim that fungal endophytes are ubiquitous or found in nearly all plants. The focus of the study is on Chimonanthus praecox, and while it mentions various species and genera of endophytic fungi, there is no mention suggesting they are prevalent in all plants.",,1826,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_76,10.1016/j.scitotenv.2016.09.161,False,none,endophytes_general,0.900,Endophyte infection frequency increased with years of phytoremediation. || Fungal endophytes in native grasses as well as soil fungi and soil bacteria play different ecological roles during phytoremediation processes.,"The text mentions that the endophyte infection frequency increased with years of phytoremediation, which implies an increase in the presence of fungal endophytes but does not suggest they are ubiquitous or found in nearly all plants.",(C) 2016 Elsevier B.V.,1424,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_80,10.1016/j.funbio.2020.07.002,False,none,endophytes_general,0.950,"Fungal endophytes (Tulasnella sp., Leptosphaeria microscopica, and Guignardia sp.) specifically affected the growth and chemical composition of the four cultivars.","The text does not claim that fungal endophytes are ubiquitous or found in nearly all plants, but instead indicates that certain fungi affect the growth and chemical composition of specific Dendrobium catenatum cultivars.",(C) 2020 British Mycological Society. Published by Elsevier Ltd.,1139,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_84,10.55230/mabjournal.v52i4.d148,False,none,endophytes_general,0.700,Endophytic fungi have received much attention as biological control agents against many plant pathogens. || All the endophytic fungal species isolated were evaluated using an in vitro dual culture assay against C. gloeosporioides.,"The text does not explicitly state that fungal endophytes are ubiquitous or found in nearly all plants, but it mentions that endophytic fungi have received attention as biological control agents against many plant pathogens and isolated fungal endophytes were evaluated for their biocontrol potential against one specific pathogen. However, the absence of a claim about the ubiquity or near-universality of these fungi is inferred based on the limited scope of the study, which focused on G. atroviridis.",,1857,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_88,10.1016/j.tetlet.2019.151468,False,none,endophytes_general,0.900,,The text does not contain a claim about the ubiquity or near-universality of fungal endophytes in plants. The focus is on the isolation and structure elucidation of a specific compound from a specific endophytic fungus found in a particular plant species.,,537,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_92,10.7717/peerj.4713,False,none,endophytes_general,0.900,"Plants depend on beneficial interactions between roots and fungal endophytes for growth, disease suppression, and stress tolerance.","The text suggests the presence of fungal endophytes in plants but does not make a claim about their ubiquity or near-universality. The study focuses on soybeans specifically, so it cannot be generalized to all plants.",,1334,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_96,10.3389/fmicb.2024.1360988,False,qualified,endophytes_general,0.800,Endophytic fungi reside within plants and form a mutually beneficial symbiotic relationship,"The text mentions that endophytic fungi exist within plants, but it does not claim that they are ubiquitous or found in nearly all plants. However, the qualifier 'within plants' suggests a wide distribution of these fungi among plant species.",,1590,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_100,10.1080/12298093.2024.2440975,False,none,endophytes_general,0.950,The exploration of endophytic fungi associated with seaweeds has garnered significant interest due to their crucial ecological functions and potential as sources of valuable bioactive compounds.,"The text does not contain a claim that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. Instead, it discusses the exploration and identification of specific types of endophytic fungi associated with seaweeds, particularly Dictyopteris pacifica.",,986,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_104,10.1590/1676-0611-BN-2020-1069,False,none,endophytes_general,0.700,"All the studies on the chemical diversity of endophytic fungi, new compounds or new natural products were found associated with a range of bioactivity, especially antifungal.","The text does not make an explicit claim that fungal endophytes are ubiquitous or found in nearly all plants. However, it implies that certain genera like Diaporthe are prevalent in the Cerrado region of Brazil but does not extend this observation to a universal level.",,1555,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_108,10.1128/spectrum.01184-24,False,none,endophytes_general,0.900,,"The text does not contain a claim stating that fungal endophytes are ubiquitous or found in nearly all plants. The focus of the abstract is on the diversity and composition of endophytic fungi in Rheum palmatum under different seasons, as well as their association with active ingredients.",,1398,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_112,10.1002/jobm.200410514,False,qualified,endophytes_general,0.800,The study provides evidence that fungal endophytes are host and tissue specific.,"The text indicates that fungal endophytes are not ubiquitous across all plants as they appear to be host and tissue specific, which implies variation in their presence based on the plant species and plant parts. However, it doesn't claim they are found in nearly all plants (near-universal) or are universally distributed (ubiquitous).",,789,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_116,10.2478/am-2022-0006,False,none,endophytes_general,0.900,Endophytic fungi are a rich source of bioactive metabolites...,"The text discusses the potential therapeutic properties of endophytes, particularly fungi, but does not make an explicit claim about their ubiquity or near-universality in plants.",,1141,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_120,10.1139/cjfr-2021-0078,False,none,endophytes_general,0.850,"The host showed a strong affinity for the genera Diaporthe and Phyllosticta. || The diversity of the fungi was highest in autumn, followed by spring and summer, and was lowest in winter.","The text does not state that fungal endophytes are ubiquitous or found in nearly all plants. Instead, it mentions the specific host plant Phoebe bournei and provides evidence for a strong affinity of this plant for certain genera (Diaporthe and Phyllosticta) and seasonal variations in fungal diversity.",,1188,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_124,10.1007/s11274-025-04449-w,False,none,endophytes_general,0.950,Endophytes played a crucial role on host plants' heavy metal accumulation. || The endophytic fungal community of rice at different growth stages from different Cd-contaminated sites were investigated.,"While the text mentions that endophytes play a role in heavy metal accumulation and are present in rice plants, it does not explicitly claim that they are ubiquitous or found in nearly all plants. The study focuses on the endophytic fungal community of rice specifically, and while it is shown to change with Cd concentration, there's no evidence suggesting they are universal across all plant species.",,2281,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_128,10.1007/s00572-011-0417-8,False,none,endophytes_general,0.750,"AMF colonization decreased with soil depth, although it was mostly higher than 50%. || Number of AMF phylotypes had a significant and positive relationship with soil moisture level within 0-15% of soil water content.","The text mentions that Arbuscular mycorrhizal fungi (AMF) colonization decreases with soil depth but remains above 50%, suggesting they are not ubiquitous or near-universal in all soil layers. Also, the presence of AMF is associated with soil moisture level, implying their distribution may be influenced by environmental factors.",,1623,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_132,10.1007/s11104-012-1292-6,False,none,endophytes_general,0.500,Inoculated plants showed higher phenanthrene removal (100 %) compared to non-inoculated plants in perlite and soil. || Accumulation of pyrene in roots was promoted in perlite.,"The text does not explicitly claim that Lewia sp. (endophytic fungus) is ubiquitous or found in nearly all plants. However, it shows that the inoculation of this specific fungus improves PAH removal and pyrene accumulation in F. arundinacea, suggesting its potential beneficial effect on this particular plant species.",,1390,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_136,10.21161/mjm.220055,False,none,endophytes_general,0.950,Endophytic fungi are a diverse group of microorganisms that stay asymptomatically in the healthy tissues of the host.,"The text does not state or imply that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. However, it suggests a high diversity of these fungi, particularly in the tea plant (Camellia sinensis).",,2120,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_140,10.1007/s00248-020-01675-7,False,none,endophytes_general,0.900,"In pesticide-treated and untreated plots, Colletotrichum camelliae was the most commonly found species in leaf tissues.","The text mentions that Colletotrichum camelliae is the most commonly found endophyte in leaf tissues, but it does not claim or suggest that this fungal endophyte is ubiquitous or found in nearly all plants. Instead, it is only found to be common in tea plant leaf tissues.",,1482,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_144,10.22438/jeb/38/1/MS-217,False,none,endophytes_general,0.950,The endophytic fungi of sugarcane belonging to different genera were used for their further potential utilization.,"Although the text mentions the presence of endophytic fungi in sugarcane plants, it does not explicitly or implicitly claim that these fungi are ubiquitous or found in nearly all plants. The study is specific to sugarcane.",,1454,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_148,10.1590/1807-1929/agriambi.v28n7e279048,False,none,endophytes_general,0.300,Cotton plants were grown in plastic bags containing commercial substrate and watered daily.,"The text does not state that DSF (dark septate fungi) are ubiquitous or found in nearly all plants. Instead, it mentions cotton plants being grown and inoculated with different DSF accessions, suggesting a more specific application rather than universality.",,1237,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_152,10.3389/fmicb.2013.00003,False,none,endophytes_general,0.500,Interactions between microbial inhabitants represent a novel area of study for natural products research. || Here we analyzed the interactions between the fungal endophytes of Taxus (yew) trees.,"The text discusses interactions between fungal endophytes in a specific plant, Taxus, and does not make any claims about their ubiquity or near-universality across all plants.",,1855,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_156,10.1016/j.procbio.2020.05.012,False,none,endophytes_general,0.950,"This study investigated the anticancer and antibacterial potential of the marine algal endophyte, Penicillium chrysogenum.","The text does not explicitly state that fungal endophytes are ubiquitous or found in nearly all plants. However, it mentions a specific endophytic fungus, Penicillium chrysogenum, which is being investigated for its properties.",,1376,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_160,10.1186/s12866-022-02737-1,False,none,endophytes_general,0.950,The endophytic microorganism of ramie ability was tested to determine their potential to inhibit the growth of the patho-genic fungi,"While the text mentions the presence of endophytic microorganisms in various parts of a specific plant (ramie), it does not claim that they are ubiquitous or near-universal in all plants.",,1856,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_164,10.1007/s00449-020-02507-1,False,none,endophytes_general,0.500,The endophytic fungi isolated from desert plants are among the less known organisms.,"The text does not make a claim that fungal endophytes are ubiquitous or near-universal, but mentions that some endophytic fungi have been isolated from desert plants. However, the scope of the claim is broad as it refers to all endophytic fungi in general.",,1280,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_168,10.1186/s12866-016-0664-0,False,none,endophytes_general,0.800,Different fungal species were recovered from different sites,"While the text mentions that different fungal species were recovered from different sites (implying a broad distribution), it does not explicitly state or imply that these fungal endophytes are ubiquitous or near-universal in all plants. The focus of the study is on Eugenia jambolana, a specific plant species.",,1631,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_172,10.1515/bot-2023-0040,False,none,endophytes_general,0.900,Several studies have shown that endophytic fungal metabolites possess vital biological activities,"The text does not make a claim about the ubiquity or near-universality of fungal endophytes in all plants. Instead, it mentions the isolation of six specific endophytic fungi from a particular chlorophyte (Ulva sp.) found in the Bay of Bengal, Bangladesh.",,1401,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_176,10.2307/4003108,True,qualified,endophytes_general,0.900,The endophytic fungus was found in seed of all accessions and in plants from all but 4 accessions.,"The text suggests that the endophytic fungus is present in all but four accessions of Elymus canadensis, implying a near-ubiquitous presence across natural populations of this species.",,1437,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_180,10.1007/s11104-020-04618-w,False,none,endophytes_general,0.500,Endophytic fungi applied to crops as a supplement to plant genetics or soil management to alleviate salt stress in crops.,"The text discusses the application of endophytic fungi to crops for improving growth under salinity, but it does not make an explicit claim that these fungal endophytes are ubiquitous or found in nearly all plants. Instead, it refers to their application to 'crops', which suggests a more targeted focus rather than universality.",,1492,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_184,10.1007/s11274-015-1966-3,False,none,endophytes_general,0.850,"A total number of 885 fungal isolates distributed across 44 genera and 118 putative species were obtained from 1422 fragments of fine H. serrata roots, stems and leaves","The text does not claim that fungal endophytes are ubiquitous or near-universal across all plants, but rather it describes the presence of a diverse and species-rich community of endophytic fungi in H. serrata from Jinggang Mountain, China.",,2080,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_188,10.1007/s13205-020-02590-x,False,none,endophytes_general,0.850,The present study indicated that grass endophytes are the sources of compounds with antimicrobial and other pharmacological activities.,"Although the text suggests that grass endophytes have certain properties, it does not explicitly claim or imply that they are ubiquitous, near-universal, or found in nearly all plants. Instead, it focuses on the antimicrobial activities of specific fungal species found in Digitaria bicornis and Paspalidium flavidum.",,1526,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_192,10.48130/opr-0024-0027,False,none,endophytes_general,0.950,"Ascomycota, Basidiomycota, Mortierellomycota, and Chytridiomycota content were higher in endophytic fungi. || Cadophora was detected in four species of Cypripedium and was dominant among the endophytic fungi.","Although the text mentions that certain fungal phyla are more prevalent in endophytic fungi of Cypripedium, it does not state or imply that these fungal endophytes are ubiquitous or near-universal in all plants.",,2178,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_196,10.4314/ahs.v17i2.34,False,none,endophytes_general,0.800,The endophytic fungi could produce CPT same as the host.,"The text suggests that the endophytic fungi can produce compounds similar to those produced by their host plant, but it does not claim that they are ubiquitous or found in nearly all plants. The sentence 'The endophytic fungi from camptotheca trees are a reliable source for natural anticancer compounds.' does not imply universality.",,1311,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_200,10.1016/j.funeco.2015.11.004,False,none,endophytes_general,0.850,Grasses can be infected by endophytic fungi,"The text mentions that grasses can be infected by endophytic fungi, but it does not claim or imply that they are ubiquitous (found in all), near-universal, or nearly all plants.",(C) 2015 Elsevier Ltd and The British Mycological Society,1161,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_204,10.3390/jof7121039,False,none,endophytes_general,0.500,,"The text does not explicitly state that fungal endophytes are ubiquitous or found in nearly all plants. Instead, it focuses on the impact of three specific endophytic fungi (Talaromyces versatilis, Emericella nidulans, and Aspergillus niger) on geranium growth under Cd stress.",,2008,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_208,10.1515/BOT.2011.005,False,none,endophytes_general,0.500,Results from the present study indicate marine endophytic fungi are a promising source for anticancer and antimicrobial agents.,"The text does not contain any explicit claim that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. However, it suggests that marine endophytic fungi are a promising source for anticancer and antimicrobial agents, which could be interpreted as indicating their potential utility in certain environments (marine), but not necessarily their ubiquity in all plants.",,1041,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_212,10.4014/jmb.2401.01034,False,none,endophytes_general,0.900,The results showed that all the isolated fungal endophytes exhibited various activities.,"Although the text mentions that 'all the isolated fungal endophytes' exhibited various activities, it does not explicitly state or imply that these endophytes are ubiquitous or found in nearly all plants. Instead, it refers to the specific endophytes isolated from mango trees (Mangifera indica L.) and their potential application in chili plants.",,1660,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_216,10.1007/s11284-016-1426-z,False,none,endophytes_general,0.800,The composition of foliar endophytic fungi was affected by canopy tree species,"The text mentions the influence of 'canopy tree species' on the endophytic fungal communities, implying a specific trend within the studied forest ecosystem, but it does not claim that these fungal endophytes are ubiquitous or nearly universal in all plants.",,1095,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_220,10.1016/j.bmcl.2012.08.063,False,none,endophytes_general,0.900,This is the first report of a mycotoxin-producing endophytic fungus from the medicinal plant D. stramonium L.,"The text does not contain any claim that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. However, it does mention the discovery of a mycotoxin-producing endophytic fungus from a specific medicinal plant, but this finding does not imply that such fungi are widespread.",(c) 2012 Elsevier Ltd.,1166,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_224,10.1371/journal.pone.0242258,False,none,endophytes_general,0.900,"The total of 555 operational taxonomic units (OTUs) were detected, and 198 were common to all samples.","While the text indicates that certain OTUs are found in all samples, it does not explicitly state or imply that endophytic fungi are ubiquitous or near-universal in all plants. The study is specific to toothed clubmoss (Huperzia serrata), and the findings may not necessarily apply to all plant species.",,1471,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_228,10.1016/j.phytol.2019.07.005,False,none,endophytes_general,0.950,,"The text does not contain a claim that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. Instead, it describes the isolation of a specific endophytic fungus (Penicillium sp. J-54) from a specific plant species (Ceriops tagal), without suggesting that such occurrences are common for all or most plant species.",,439,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_232,10.1264/jsme2.ME13002,True,qualified,endophytes_general,0.950,"It also became successfully established in six other plants, including the Brassicae, Solanaceae, Poaceae, and Liliacea families, suggesting its adaptability to a broad range of host plants.","The text suggests that the fungal endophyte in question has been established in six different plant families, implying its adaptability to a broad range of hosts. While not explicitly stating it is ubiquitous or found in nearly all plants, the implication is strong given the variety of plant families involved.",,1172,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_236,10.1002/jobm.200700363,False,none,endophytes_general,0.950,"A new spiroketal was isolated from the culture broth of Aspergillus terreus, an endophytic fungus in the stems of the plant Opuntia ficusindica Mill.","The text does not make a claim about ubiquity or near-universality of fungal endophytes. Instead, it reports the isolation of a specific endophytic fungus from a specific plant species.",,332,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_240,10.3390/horticulturae9020237,False,qualified,endophytes_general,0.600,"To validate the effects, our present work further assessed the impacts of the same fungal endophytes on grape berries of the worldwide planted grapevine cultivar 'Cabernet Sauvignon' (CS). || In CS grape berries, a seldom-distributed anthocyanidin, pelargonidin-3-O-glucoside, as well as the diglucoside anthocyanidin were detected when exposed to fungal strains as RH32, RH34, RH36, MDR1, MDR4, and MDR36.","The text discusses the effects of specific fungal endophytes on grape berries, including a cultivar 'Cabernet Sauvignon' which is globally planted. However, it does not explicitly claim that these endophytes are ubiquitous or found in nearly all plants. The presence of seldom-distributed anthocyanidin and diglucoside anthocyanidin in CS berries exposed to certain strains suggests these endophytes may have a wider impact, but not necessarily universal.",,2051,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_244,10.1038/s41598-018-38230-x,False,qualified,endophytes_general,0.800,"In all, 740 fungal isolates were identified, of which 550 were from the organic fields and 190 from the conventional ones.","The text does not claim that fungal endophytes are ubiquitous or found in nearly all plants, but it does suggest they are present in a variety of plant species (corn, tomato, pepper, and watermelon) in the context of a specific study. The high number of identified fungal isolates from both organic and conventional fields indicates a wide presence, although not necessarily ubiquity.",,1287,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_248,10.1016/j.apjtb.2016.01.005,False,none,endophytes_general,1.000,,"The text does not contain a claim stating that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. Instead, it focuses on the isolation and identification of a specific endophytic fungus (Colletotrichum gloeosporioides) from a single plant species (Phaleria macrocarpa), without implying that this fungus is common among all plants.",,1251,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_252,10.3389/fmicb.2019.03105,False,none,endophytes_general,0.900,"The interaction between aboveground and belowground biotic communities drives community assembly of plants and soil microbiota. || The Betulaceae plants form ectomycorrhizae with soil fungi and widely distribute in various ecosystems. || The endophytic fungal OTU richness was significantly related with host phylogeny, geographic distance, soil and climate.","Although the text mentions that Betulaceae plants form ectomycorrhizae with soil fungi and are widely distributed in various ecosystems, it does not explicitly state or suggest that endophytic fungi are ubiquitous or found in nearly all plants. Instead, the focus is on the community assembly of endophytic fungi in ectomycorrhizae of Betulaceae plants.",,1790,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_256,10.3390/microorganisms10020339,True,qualified,endophytes_general,0.850,Endophytic fungi are a highly diverse group of fungi that intermittently colonize all plants without causing symptoms of the disease.,"The text states that endophytic fungi intermittently colonize all plants, which implies a near-universal presence but not necessarily an ubiquitous one due to the 'intermittent' aspect. This is a qualified claim as it does not state a definitive percentage of plants in which these fungi are found.",,1396,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_260,10.3390/md15020024,False,none,endophytes_general,0.950,,"The text does not contain a claim suggesting that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. Instead, it describes the isolation and identification of specific compounds from a single endophytic fungus (Eurotium cristatum EN-220) obtained from a specific plant species (Sargassum thunbergii).",,835,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_264,10.1186/s12870-021-02942-6,False,none,endophytes_general,0.850,The composition and diversity of endophytic fungi were deciphered using high-throughput sequencing technology.,"The text discusses the presence and diversity of endophytic fungi, but it does not claim they are ubiquitous or found in nearly all plants. The evidence provided shows that specific types of endophytic fungi (Ascomycota, Basidiomycota, Fusarium, Cladosporium, Sarocladium) were found in the medicinal licorice plant's root, indicating their presence but not universality.",,2351,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_268,10.4238/2011.December.20.1,False,none,endophytes_general,0.200,,"The text does not make a claim that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. The focus of the text is on the antioxidant activities of specific endophytic fungi isolated from one particular liverwort species (Scapania verrucosa), and no generalization about the prevalence of these endophytes in all plants is made.",,1650,1,0,mistral,
