source_type,source_file,doc_id,contains_ubiquity_claim,claim_strength,claim_scope,confidence,evidence_sentences,rationale,citation,text_chars,snippets_used,keyword_hits,model_name,error
abstract,Abstracts_for_Monsoon.csv:row_1242,10.1080/00275514.2018.1426941,True,explicit,endophytes_general,0.950,"Epichloe strains can be broadly distributed geographically and in many tribes of the Pooideae. || The genome sequence of E. bromicola isolate E7626 from El. dahuricus in Xinjiang Province revealed gene sets for peramine, ergot alkaloids, and indole-diterpenes. In multiplex polymerase chain reaction (PCR) screens of El. dahuricus-endophyte isolates from Beijing and two locations in Shanxi Province, most were also positive for these genes.","The text states that Epichloe strains are broadly distributed geographically and in many tribes of the Pooideae, indicating a claim of ubiquity. Additionally, it is shown that most endophyte isolates from specific locations also carry genes for certain alkaloids, suggesting that fungal endophytes with these gene sets may be found in a significant number of plants.",,1449,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1406,10.1371/journal.pone.0016793,True,explicit,endophytes_general,0.950,"They occurred in field specimens of bryophytes, pteridophytes and all families of herbaceous angiosperms we investigated, including liverworts, wheat, maize, and the non-mycorrhizal model plant Arabidopsis thaliana.","The text explicitly states that Sebacinales are 'almost universally present as symptomless endophytes' in a wide variety of plants from multiple continents, suggesting a ubiquitous presence.",,1498,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1490,10.1007/s00248-010-9798-z,True,explicit,endophytes_general,0.900,Fungi of the Phialocephala fortinii sensu lato-Acephala applanata species complex (PAC) are ubiquitous endophytic colonizers of tree roots.,"The text explicitly states that PAC fungi, a specific type of fungal endophytes, are ubiquitous endophytic colonizers of tree roots.",,2051,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1502,10.1016/j.foreco.2018.08.009,True,qualified,endophytes_general,0.900,Endophytes were isolated from every tree,"The text explicitly states that endophytes were isolated from every tree (52% of all isolations), indicating a qualified claim that fungal endophytes are found in nearly all plants within the studied population of Santalum album.",,2143,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1526,10.2307/3807534,True,qualified,endophytes_general,0.900,The endophyte has been found to be widespread in distribution.,"The text states that the fungal endophyte is found widely across different geographical regions (distribution), which implies a broad presence but not necessarily in every single plant or all plant species, hence the 'qualified' claim strength.",,876,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1678,10.1016/j.funbio.2015.07.003,True,explicit,endophytes_general,0.950,Fungal endophytes represent one of the most ubiquitous plant symbionts on Earth,"The text directly states that fungal endophytes are 'one of the most ubiquitous plant symbionts on Earth', indicating a claim about their widespread presence.",(C) 2015 The British Mycological Society. Published by Elsevier Ltd.,1477,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1702,10.24425/aep.2019.125916,True,qualified,amf_general,0.800,Arbuscular mycorrhizal association was observed in all plant species,"The text states that arbuscular mycorrhizal association (AMF) was observed in all plant species, which suggests a qualified claim of ubiquity for AMF.",,1554,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1726,10.1016/j.aquabot.2009.10.013,True,explicit,endophytes_general,1.000,AM and/or DSE were found in all species. || AM colonization was found in 31 out of the 37 species assessed including both monocotyleclonous families (Poaceae and Cyperaceae) and 17 out of 21 dicotyledonous families. || DSE were found in 31 out of 37 species assessed including both monocotyledonous families and 15 out of 21 dicotyledonous families.,"The text directly states that AM and/or DSE were found in all species assessed, implying that fungal endophytes (both arbuscular mycorrhizal and dark septate endophyte) are ubiquitous or near-universal in the plants under study.",(C) 2009 Elsevier B.V.,1693,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1758,10.1016/j.apsoil.2021.104042,True,explicit,endophytes_general,1.000,Dark septate endophytes (DSE) are diverse facultative biotrophic ascomycetes that ubiquitously colonise plant roots,The text explicitly states that DSE (a type of fungal endophyte) are 'ubiquitous' in their ability to colonize plant roots,,1701,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2250,10.1371/journal.pone.0257173,True,qualified,fungal endophytes_general,0.850,The glucanase-like gene was revealed to be ubiquitously expressed in young seedlings of creeping bent grass.,"The text suggests that the glucanase-like gene is found universally (or 'ubiquitously') within the young seedlings of creeping bent grass, which implies a broader claim about fungal endophytes in plants, given their association with this gene.",,1163,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2490,10.1002/ecy.3679,True,explicit,endophytes_general,1.000,"Foliar endophytes, microorganisms that reside within leaves, are found in essentially all plants","The text states that foliar endophytes, which are microorganisms residing within leaves, are found in essentially all plants. This is a direct claim about the ubiquity of fungal endophytes across different plant species.",,2544,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2650,10.1021/jf103551t,True,explicit,endophytes_specific_taxon,0.950,"Undifilum oxytropis, a fungal endophyte responsible for the synthesis of swainsonine, was detected in all plant parts of A. lentiginosus and A. mollissimus.","The text explicitly states that the fungal endophyte Undifilum oxytropis is present in all parts of Astragalus lentiginosus and Astragalus mollissimus, which implies a claim of ubiquity for this specific taxon of fungal endophytes.",,1386,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2678,10.1186/s40793-022-00434-0,True,qualified,endophytes_general,0.800,"According to ITS2, mycorrhizal fungi of Ericaceae and Orchidaceae, namely Helotiales, Sebacinales, and Cantharellales, also colonize the roots of most plant lineages.","The text suggests that mycorrhizal fungi from specific taxa (Ericaceae, Orchidaceae, Helotiales, Sebacinales, and Cantharellales) are found in the roots of most plant lineages, including lycophytes and angiosperms, indicating a level of ubiquity among these groups.",,2601,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2722,10.1016/j.ympev.2016.02.010,True,qualified,endophytes_general,0.900,"In addition to their frequent occurrence as saprotrophs, members of the family often are found as endophytes in living tissues of phylogenetically diverse plants and lichens.","The text suggests that Xylariaceae members, which include fungal endophytes, are often found in various living tissues of phylogenetically diverse plants and lichens. This implies a broader distribution than a simple 'ubiquitous' claim but still indicates a high prevalence.",(C) 2016 Elsevier Inc.,2351,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2774,10.1111/nph.14204,True,qualified,endophytes_general,0.850,"The induction of necrotic leaf lesions coincided with escalation of H.fraxineus DNA levels and changes in proportion of biotrophs, followed by an increase of ubiquitous endophytes with pathogenic potential.","The text states that there is an increase in 'ubiquitous endophytes' during the infection process, implying that these endophytes are present or found in many plant tissues. However, the claim is qualified as it only pertains to endophytes with pathogenic potential.",,1365,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2818,10.1093/plcell/koac174,True,qualified,endophytes_general,0.850,The molecular determinants of endophytic multihost compatibility are largely unknown. || Some ERCs contribute to Fo infection on the nonvascular land plant Marchantia polymorpha.,"The text mentions that certain fungal effectors contribute to multihost root compatibility, implying a broad distribution of these endophytes across different plants. The mention of their interaction with a nonvascular land plant further supports the claim of near-ubiquity.",,1652,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2830,10.1111/1574-6968.12083,True,explicit,endophytes_general,0.950,Epichloe species and their anamorphic relatives in genus Neotyphodium are fungal symbionts of grasses ubiquitously existing in temperate regions all over the world.,"The text directly states that Epichloe species and their anamorphic relatives in genus Neotyphodium exist ubiquitously in temperate regions all over the world, suggesting a broad distribution of these fungal symbionts.",,1015,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2858,10.1111/j.1469-8137.1993.tb03800.x,True,qualified,endophytes_general,0.850,Similar colonization has been observed on conifers and many other plants,"The text implies that the fungus (Phialocephala fortinii) has been observed to form similar colonization patterns on various other plants, suggesting a widespread presence of this type of endophyte.",,774,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2870,10.1016/j.funeco.2016.08.003,True,qualified,fungal_endophytes_general,0.900,Fungi are ubiquitous occupiers of plant roots,"The text suggests that fungi (which can be interpreted as fungal endophytes in this context) are present across various plants, as they occupy plant roots. However, the qualification 'ubiquitous' is used with a caveat, as the impact of host identity on fungal community composition is not well understood.",(C) 2016 Elsevier Ltd and British Mycological Society,1043,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2974,10.1657/1938-4246-43.1.73,True,explicit,endophytes_general,0.900,Endorhizal fungi are typically present in roots of plants living on Devon Island tundra.,"The text directly states that endorhizal fungi (a type of fungal endophytes) are typically present in the roots of plants living on Devon Island tundra, implying a ubiquity or near-universality claim.",,1348,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_3126,10.1007/s004250050100,True,qualified,endophytes_general,0.850,The roots of all species investigated were colonized by the AM fungus,"The text states that all species (61 members of Poaceae) investigated were colonized by the AM fungus, which are known to be endophytic. While it does not claim they are in all plants, the implication is a wide prevalence or near-ubiquity among the studied species.",,1067,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_3294,10.1016/j.sajb.2018.09.033,True,qualified,endophytes_general,0.900,This study represents the first disease report for a new malformation disease affecting the ubiquitous South African tree species Searsia lancea.,"The text states that Searsia lancea, a South African tree species, is affected by the malformation disease, suggesting that endophytes (as it implies in context of the disease) are found in this ubiquitous tree species.",(C) 2018 SAAB. Published by Elsevier B.V.,1659,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_3322,10.1086/669606,True,qualified,endophytes_general,0.850,Given the ubiquity of endophytes in plants,"The text suggests that endophytes are present in a large number or proportion of plant species (ubiquitous), although it does not provide specific quantitative data.",,999,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_3394,10.3390/jof9111051,True,qualified,endophytes_general,0.850,This study indicates that the fungal family Botryosphaeriaceae seems to be common and widespread on a broad range of hosts in China and Thailand.,"The text states that Botryosphaeriaceae, a fungal family including endophytes, is common and widespread on a broad range of hosts in China and Thailand. However, the claim is qualified as it specifically refers to this particular fungal family, not all fungal endophytes.",,1155,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_3410,10.1139/b91-191,True,qualified,endophytes_general,0.800,The total number of isolates was dominated by a few species of ubiquitous epiphytes.,"The text mentions that a few species of ubiquitous epiphytes dominate the total number of isolates. Although not explicitly stated for endophytes, the qualifier 'epiphytes' implies a relationship with the plant (host), making it a qualified claim about the ubiquity of certain endophytic species.",,1765,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_3874,10.1093/oxfordjournals.aob.a090161,True,qualified,endophytes_general,0.900,"Mycelium of the endo-phytic fungi of Vaccinium oxycoccus and V. macrocar-pum is present throughout the shoot tissues extending to the ovaries and other organs of the flower. || Infestation of the seed is more extensive in Vaccinium than in Calluna. Mycelium is present throughout the tissue of the seed coat and penetrates deeply within the endosperm of the resting seed. || Ovarial infection by mycelium has been observed also in V. vitis-idaea, V. myrtillus, V. penn-sylvanicum, V. ovatum, V. vacillans, and V. corym-bosum.","The text indicates that endophytic fungi are present throughout the tissues of several species of Vaccinium and related plants (V. vitis-idaea, V. myrtillus, V. penn-sylvanicum, V. ovatum, V. vacillans, and V. corym-bosum). This implies a near-universal presence of these fungi in the mentioned plant species.",,1765,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4078,10.1016/0167-8809(93)90038-Q,True,explicit,endophytes_general,0.950,"Field and herbarium surveys have shown that many grasses are endophyte infected, often at 100% frequency.","The text explicitly mentions that many grasses are endophyte infected often at 100% frequency, which implies a claim of ubiquity for the presence of endophytes in grasses.",,2921,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4158,10.1139/cjb-2013-0263,True,explicit,endophytes_general,1.000,The arbuscular mycorrhizal (AM) fungi are ubiquitous biotrophic root endophytes,"The text explicitly states that arbuscular mycorrhizal fungi, a type of fungal endophyte, are ubiquitous.",,1101,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4566,10.19263/REDIA-106.23.10,True,qualified,endophytes_general,0.850,"Among the isolated fungal species, Gnomoniopsis castaneae (Tamietti), an endophyte fungus harmful to fruits, colonized both healthy and necrotic galls together with ubiquitous components of fungal communities such as Alternaria sp., Aspergillus sp., Fusarium sp. and Colletotrichum fioriniae.","The text mentions that Gnomoniopsis castaneae, an endophyte fungus, colonizes galls together with 'ubiquitous components of fungal communities'. While the context is specifically about chestnut trees in Italy, the qualifier 'ubiquitous' suggests a broader claim about these species being found in many or most environments.",,1695,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4594,10.1007/s13225-018-0399-3,True,qualified,endophytes_general,0.850,Grapevines (Vitis vinifera) are colonized by ubiquitous microorganisms known as endophytes.,"The text states that endophytes in grapevines are referred to as 'ubiquitous' microorganisms, implying they are widespread or present almost everywhere in the host plant.",,2518,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4634,10.2307/3761152,True,qualified,endophytes_specific_taxon,0.850,Phomopsolide B was almost universally produced by the isolates from willows,"The text states that Phomopsolide B, a secondary metabolite produced by Phomopsis endophytes, is almost universally produced by the isolates from willows. While the claim does not apply to all plants, it suggests a high prevalence of this metabolite in Phomopsis endophytes found in willow plants.",,1305,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4834,10.1128/AEM.34.5.576-581.1977,True,qualified,endophytes_general,0.800,"In grasses from pastures in which cattle showed no signs of the syndrome, frequencies were 0-50%.","The text mentions that E. typhina (a type of endophyte) was found in frequencies of 100% in some grasses, implying a ubiquitous presence, but only within the context of specific conditions (grasses from pastures where cattle showed no signs of fescue toxicity syndrome).",,1266,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_5006,10.1016/j.apsoil.2012.07.013,True,qualified,endophytes_general,0.850,Mycorrhizal plants of this species were found in all of the analyzed forest communities,"The text states that mycorrhizal plants (endophytes) of the species Impatiens parviflora were found in all analyzed forest communities, suggesting a widespread or ubiquitous presence.",(C) 2012 Elsevier B.V.,1992,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_5058,10.3852/14-147,True,explicit,endophytes_general,0.950,"Trichoderma harzianum is known as a cosmopolitan, ubiquitous species","The text explicitly states that Trichoderma harzianum, a type of fungal endophyte, is known to be cosmopolitan and ubiquitous.",,1409,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_5070,10.5943/mycosphere/15/1/12,True,qualified,endophytes_general,0.900,"The polypores in Physisporinus are important wood decayers, in which they grow on both angiosperms and gymnosperms from living trees to rotten wood in almost all the forest ecosystems worldwide.","The text mentions that Physisporinus, a genus of polypores, grows on both angiosperms and gymnosperms in nearly all forest ecosystems worldwide. While it's not explicitly stated that these polypores are endophytes (as they decay wood), the context suggests a wide distribution across different plant types, which can be interpreted as a claim of near-universality for Physisporinus in plant hosts.",,1200,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_5502,10.3767/persoonia.2019.42.09,True,explicit,endophytes_general,0.900,ITS rDNA sequence data retrieved from GenBank demonstrate that the Leptosilliaceae were frequently isolated or sequenced as endophytes from temperate to tropical regions...,"The text states that the genus Leptosillia, which is a type of fungal endophyte, has been frequently isolated or sequenced from both temperate and tropical regions, suggesting a wide distribution.",Data retrieved from GenBank,2022,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_5586,10.1016/j.micres.2009.11.009,True,explicit,endophytes_general,1.000,"Endophytes, found ubiquitous in all plant species in the world",The text explicitly states that endophytes are found ubiquitous in all plant species,(C) 2009 Elsevier GmbH,1250,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6194,10.1139/b00-136,True,qualified,endophytes_general,0.800,"Previously known as a pathogen of orchids, the fungus was revealed to exist widely as an endophyte within ericaceous plants.","The text states that a fungus previously known as a pathogen of orchids is revealed to exist widely as an endophyte within ericaceous plants, suggesting it is found in a significant portion of these plants. The claim is qualified as the study only focuses on ericaceous plants.",IFO 32914 (= CBS 226.77),1072,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6302,10.11646/phytotaxa.514.3.5,True,explicit,endophytes_general,0.950,"Endophytic fungi are reported from all kinds of plant tissues such as leaves, stems, roots, flowers, and fruits.","The text directly states that endophytic fungi have been reported in all kinds of plant tissues, implying a claim of ubiquity or near-universality.",,1122,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6326,10.1007/s42770-024-01250-z,True,qualified,endophytes_general,0.800,Endophytic fungal secondary metabolites are abundant in biologically active compounds.,"The text explicitly states that endophytic fungal secondary metabolites are 'abundant' in biologically active compounds, which can be interpreted as a qualified claim suggesting that endophytes (particularly their secondary metabolites) are found in significant quantities, although not necessarily in all plants.",,1571,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6386,10.1094/PDIS-09-19-1817-RE,True,explicit,endophytes_general,0.900,"Fusarium species, which are the primary causes of root rot, were detected in all seed samples.","The text explicitly states that Fusarium species (a type of fungal endophyte) were detected in all seed samples, implying a ubiquitous presence of these fungi in the samples.",,1534,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6406,10.1111/j.1744-7348.2008.00286.x,True,qualified,endophytes_general,0.900,Arbuscular mycorrhizal (AM) fungi are ubiquitous root symbionts that form intimate associations with the majority of plants,"The text explicitly states that arbuscular mycorrhizal fungi, a type of fungal endophyte, are ubiquitous in roots of most plants. However, the claim is qualified as the study focused on rice varieties and not all plant species.",,1030,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_7154,10.1002/ece3.5568,True,explicit,endophytes_general,1.000,Foliar endophytic fungi (FEF) are diverse and ubiquitously associated with photosynthetic land plants.,"The text directly states that foliar endophytic fungi are 'ubiquitously associated' with photosynthetic land plants, indicating a claim of their near-universal presence across these plant types.",,1454,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_7162,10.1017/S0953756200002859,True,explicit,specific_taxon,0.950,"Some genera such as Colletotrichum, Phomopsis, Phyllosticta and Sporormiella were ubiquitous.","The text explicitly states that specific fungal genera (Colletotrichum, Phomopsis, Phyllosticta, and Sporormiella) were found in all the halophytes screened, indicating they are ubiquitous within those particular genera.",,496,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_7174,10.1007/s00284-011-0045-8,True,explicit,endophytes_general,0.900,"This is the first report concerning endophytic fungi from Holcoglossum plants (Orchidaceae), suggesting that endophytic fungi in Holcoglossum plants are very abundant.","The text states 'This is the first report concerning endophytic fungi from Holcoggosum plants (Orchidaceae), suggesting that endophytic fungi in Holcoglossum plants are very abundant.' This implies a claim about the ubiquity of endophytic fungi in Holcoglossum plants.",,1388,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_7362,10.1007/s00248-018-1280-3,True,qualified,endophytes_general,0.800,"The former were primarily dominated by ubiquitous, fast-growing fungi","The text mentions that certain fungal species, specifically Alternaria spp., Aureobasidium pullulans, Cladosporium spp., and Epicoccum nigrum, are prevalent in grapevine branches of all ages (from 2 months to 8 years old), implying a level of ubiquity. However, the claim is qualified because it applies only to these specific fungal species within the endophytic community.",,1482,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_7666,10.5943/mycosphere/9/4/1,True,explicit,endophytes_general,0.950,"Staining roots showed that hyphae, spore and microsclerotia of endophytes are present in all surveyed roots.","The text explicitly states that hyphae, spores, and microsclerotia of endophytes are found in all surveyed roots, which implies a claim of ubiquity for these endophytes within the Chenopodiaceae family.",,2313,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_7686,10.1111/j.1469-8137.1990.tb00513.x,True,qualified,endophytes_general,0.900,Almost all samples yielded at least one species.,"The text states that 'almost all samples' (implying a large number of samples) yielded at least one fungal endophyte, suggesting a widespread presence. However, the qualifier 'almost' implies that not every sample contained an endophyte, thus the claim is qualified rather than absolute.",,1374,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_7854,10.1007/s11274-008-9893-1,True,explicit,endophytes_general,0.950,"This is the first report concerning above-ground and below-ground endophytic fungi community of an epiphytic medicinal orchid, suggesting the ubiquitous distribution of non-mycorrhizal fungal endophytes in orchid plants",The text directly states that the report suggests the ubiquitous distribution of non-mycorrhizal fungal endophytes in orchid plants.,,2005,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_7898,10.1017/S095375620000263X,True,qualified,endophytes_general,0.900,"The endophyte communities of both palms were composed of a single, dominant xylariaceous species, approximately ten less common but equally ubiquitous species and a large number of species occurring at very low frequencies.","The text suggests that certain endophyte species are not only present in both Licuala species, but also occur at relatively high frequencies (dominant, less common but equally ubiquitous) and a large number of species occurring at very low frequencies. This implies a widespread presence or ubiquity of these endophytes within the studied palms.",,1177,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_7954,10.17221/9/2024-PSE,True,explicit,endophytes_general,0.900,Epichloe endophyte could reduce plant diversity and enhance the dominance of EI plants in intraspecific competition; drunken horse grass may be threatening the persistence of native plant species.,"The text explicitly states that 'the endophytic fungal infection rate of drunken horse grass is 100% observed in natural wilderness', implying that Epichloe endophyte is present in all instances of the specific plant species, i.e., Achnatherum inebrians (Hance) Keng.",,1462,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_8346,10.3390/d13050197,True,qualified,raf_general,0.850,Root-associated endophytic fungi (RAF) are found asymptomatically in almost all plant groups.,"The text explicitly states that root-associated endophytic fungi (RAF) are found asymptomatically in almost all plant groups, which implies a claim of near-universality for these fungi across various plant species.",,1357,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_8458,10.1128/mSystems.00814-21,True,explicit,endophytes_general,1.000,The symbiosis of endophytes and plants is universal in nature.,The text explicitly states that the symbiosis of endophytes and plants is universal in nature.,,2057,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_8594,10.1007/s13225-013-0222-0,True,explicit,endophytes_general,0.950,The fungal endophytes constitute an ubiquitous active component in direct and multitrophic interactions.,"The text explicitly states that fungal endophytes are ubiquitous, as they are an 'ubiquitous active component' in various plant tissues.",,1994,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_8634,10.15258/sst.2004.32.3.17,True,explicit,fungal association_specific_taxon,0.950,"In contrast in a poor harvest year, seeds with which fungal association was ubiquitous,","The text clearly states that in a poor harvest year, the fungal association was ubiquitous among the seeds, indicating that the claim is explicit and specific to the taxon Trichilia dregeana.",,1399,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_8718,10.1007/s00442-011-2151-5,True,explicit,endophytes_general,1.000,Foliar endophytic fungi appear to be ubiquitous in nature,The text directly states that foliar endophytic fungi are ubiquitous in nature.,,1403,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_8722,10.1038/s41467-022-29690-x,True,explicit,endophytes_general,0.900,APL-16-5 binds to the E3 ligase TRIM25 and viral polymerase subunit PA and therewith mediates ubiquitination of PA,"The text mentions that APL-16-5, originally derived from a plant endophytic fungus (Aspergillus), binds to the E3 ligase TRIM25 and viral polymerase subunit PA, leading to ubiquitination of PA. This action indicates that the endophyte's compound has a role in the ubiquitin-proteasome pathway, which is a mechanism common across various organisms.",'Zhao et al.',1495,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_8730,10.1016/S0953-7562(89)80073-5,True,qualified,endophytes_general,0.800,Almost all 5- to 6-yr-old twigs of healthy and diseased white fir (Abies alba) and Norway spruce (Picea abies) were colonized by at least one fungal taxon.,"The text indicates that a majority of the studied twigs from two different tree species, white fir and Norway spruce, harbored at least one fungal taxon. While not claiming 'ubiquitous' in all plants, it suggests a high prevalence (nearly all) within the specific plant species under study.",,605,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_8966,10.3732/ajb.1400141,True,explicit,endophytes_general,1.000,Fungal endophytes comprise one of the most ubiquitous groups of plant symbionts,"The text directly states that fungal endophytes are 'one of the most ubiquitous groups of plant symbionts', which implies they are found in a large proportion or nearly all plants.",,1836,1,1,mistral,
