source_type,source_file,doc_id,contains_ubiquity_claim,claim_strength,claim_scope,confidence,evidence_sentences,rationale,citation,text_chars,snippets_used,keyword_hits,model_name,error
abstract,Abstracts_for_Monsoon.csv:row_41,10.1080/15324989709381484,False,none,endophytes_general,0.800,"Fungi simultaneously colonize the utricle, testa, and root cortex cells of the emerging radicles.","The text suggests that fungi colonize specific parts of Atriplex canescens seeds (utricle, testa, and root cortex) but does not provide evidence or claim they are ubiquitous in all plants or even all endophytes.",,940,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_45,10.5943/mycosphere/5/4/4,False,none,endophytes_general,0.950,A total of 432 fragments were analyzed and 336 specimens of endophytic fungi were isolated,"The text discusses the presence of endophytic fungi in coffee plants, but it does not claim that they are ubiquitous or found in nearly all plants. Instead, it focuses on the specific case of coffee plants (Coffea arabica) and the comparison between conventional and organic crop systems.",,1348,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_49,10.1093/jambio/lxac015,False,none,endophytes_general,0.900,Fusarium and Alternaria were the most frequently isolated endophytic genera.,"The text does not explicitly claim that fungal endophytes are ubiquitous or found in nearly all plants. However, it implies that certain genera (Fusarium and Alternaria) are frequently isolated, suggesting a high prevalence of these specific fungal endophytes.",,1697,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_53,10.1016/j.rhisph.2023.100829,False,none,endophytes_general,0.950,"The results showed that Lulwoana, Fusarium, and Aspergillus were the predominant endophytic fungal taxa in TM, MA, and OP, respectively.","Although the text mentions various plant communities (TM, MA, OP), it does not state that a specific type of endophyte is ubiquitous or found in nearly all plants. Instead, it discusses the predominant fungal taxa in each community.",,1548,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_57,10.1016/j.ejsobi.2016.09.005,False,none,endophytes_general,0.850,There were more OTUs in Shihezi than in Changji. || One OTU was common to all four periods of growth.,"The text does not make an explicit claim that fungal endophytes are ubiquitous or found in nearly all plants. However, it suggests the presence of a common OTU across four growth periods and in two locations (Shihezi and Changji), which implies some level of distribution but falls short of claiming ubiquity.",(C) 2016 Published by Elsevier Masson SAS,1555,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_61,10.15258/sst.2011.39.3.05,False,none,endophytes_general,0.900,A new detection technique was developed to assess the proportion of endophyte infected seeds within selected accessions. || Neither the SS nor the IL were a substitute for TPIB in detecting viable endophyte in compromised seed accessions,"The text does not explicitly state that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. Instead, it discusses a detection technique for endophyte infected seeds within selected accessions and notes that neither the technique nor another commonly used method can detect viable endophyte in compromised seed accessions. This implies that there may be some plants where endophytes are not present or not detected by these methods, but it does not provide evidence to support a claim about their ubiquity.",,993,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_65,10.3390/jof9121165,False,none,endophytes_general,0.850,"Microorganisms are an important component of global biodiversity. || The diversity and community composition of the endophytic fungi of cultivated medicinal plants in different hosts, tissue niches, and seasonal effects were examined.","The text does not explicitly claim that fungal endophytes are ubiquitous or found in nearly all plants. It mentions that the diversity of endophytic fungi was examined in cultivated medicinal plants, implying that they exist in some, but not all, plant species.",,2091,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_69,10.1016/j.pmpp.2023.102049,False,none,endophytes_general,0.950,"Plants exhibit beneficial associations between fungal endophytes and roots || In this study, endophytic fungi Chaetomium sp., Curvularia chonburiensis, C. specifera, C. hawaiiensis, Rhizoctonia solani, Fusarium solani, Talaromyces assiutennis and T. trachyspermus isolated","The text does not explicitly claim that fungal endophytes are ubiquitous or found in nearly all plants. However, the mention of multiple different species being isolated suggests a broad variety of endophytic fungi, but not necessarily ubiquity.",,1972,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_73,10.1515/znc-2023-0139,False,none,endophytes_general,0.100,A novel isocoumarin was isolated from the mycelia of the dark septate endophytic fungus Phialocephala fortinii,"The text does not state or imply that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. The mention of a specific fungus (Phialocephala fortinii) suggests a focus on a particular species rather than a general claim about endophytes.",,467,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_77,10.3389/fmicb.2024.1448191,False,none,endophytes_general,0.900,,"The text does not explicitly or implicitly claim that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. The focus of the study is on endophytic fungi associated with the medicinal plant Anethum graveolens, and no generalizations about the prevalence of these fungi in other plants are made.",,2033,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_81,10.1080/14786419.2022.2156997,False,none,endophytes_general,0.950,Thirty-five distinct endophytic fungi were isolated from the roots of Asparagus racemosus.,"The text mentions the isolation of thirty-five different endophytic fungi from a single plant species (Asparagus racemosus), but it does not claim that these fungi are ubiquitous or found in nearly all plants. Instead, the text focuses on the specific findings from this particular study.",,1067,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_85,10.4014/jmb.1901.01015,False,none,endophytes_general,0.950,Endophytic fungi are an important component of plant microbiota,"The text does not explicitly state that endophytic fungi are ubiquitous, near-universal, or found in nearly all plants. However, the mention of 'an important component' suggests they are common but not necessarily universal.",,1244,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_89,10.1016/S0031-9422(00)00408-8,False,none,endophytes_general,0.700,This compound was found in representative isolates of these fungal species obtained from rainforest plants located on several continents.,"The text mentions that the compound was found in 'representative isolates' across various continents, but it does not explicitly state that the fungi (Pestalotiopsis spp. and Monochaetia sp.) are ubiquitous or associated with nearly all plants.",(C) 2001 Elsevier Science Ltd.,530,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_93,10.3389/fmicb.2018.00666,False,none,endophytes_general,0.400,Endophytic fungi are an integral part and even seen as host organs of plant,"The text mentions that endophytic fungi are present in plants but does not claim or suggest they are ubiquitous, near-universal, or found in nearly all plants. The sentence 'Endophytic fungi are an integral part and even seen as host organs of plant' is used to describe the general presence of endophytic fungi in plants.",,2079,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_97,10.11646/phytotaxa.640.1.1,False,none,other,0.900,Studies showed that endophytic fungi may secrete compounds that are similar to those of the host. || This is the first report of endophytic fungi in the medicinal plant Berchemia polyphylla var. leioclada.,"The text mentions a discovery of endophytic fungi in Berchemia polyphylla var. leioclada, which suggests that these fungi are not ubiquitous or near-universal as it pertains specifically to this particular plant species. The statement 'This is the first report' indicates that previous research has not found these fungi in this plant.",,1360,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_101,10.1016/j.apjtm.2015.07.032,False,none,endophytes_general,0.500,,"The text does not explicitly claim that fungal endophytes are ubiquitous or found in nearly all plants. The study only isolates and tests endophytic fungi from five specific Sudanese medicinal plants, not suggesting a wider universality.",,1261,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_105,10.3390/su132112073,False,none,endophytes_general,0.950,"The diversity of the endophytic fungi in H. serrata was studied... || With high-throughput sequencing, five phyla, 22 classes, 55 orders, 120 families, and 178 genera of fungi were detected in Hubei Province...","The text does not explicitly state that fungal endophytes are ubiquitous or found in nearly all plants. However, it does suggest a high diversity of endophytic fungi in H. serrata, but this does not imply universality.",,2238,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_109,10.3390/jof10030195,False,none,endophytes_general,0.850,"Endophytic fungi that reside within medicinal herbs play an important ecological role in their host plants and can serve as a valuable source for identifying active components. || Using HTS, our results revealed that the richness and diversity of endophytic fungi in P. crotalarioides varied depending on the organs and growth stages.","The text does not make an explicit claim about the ubiquity or near-universality of fungal endophytes in plants. However, it discusses the diversity and structure of endophytic fungi in a specific plant species, Polygala crotalarioides, indicating that while the endophytes are present and diverse within this species, the claim of ubiquity across all plants is not supported.",,1909,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_113,10.1007/s11240-022-02321-5,False,none,endophytes_general,0.200,The endophytic fungus strain TH15 isolated from root of T. hemsleyanum has been reported to significantly promote the growth of T. hemsleyanum.,"The text discusses a specific endophytic fungus strain (TH15) found in Tetrastigma hemsleyanum, a traditional Chinese herb plant. No claim is made that this fungus is ubiquitous or found in nearly all plants.",,1632,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_117,10.1007/s13199-019-00663-x,True,explicit,endophytes_general,0.900,"As mycorrhizal fungi, endophytic fungi are ubiquitous in natural forest ecosystems.","The text directly states that endophytic fungi are ubiquitous in natural forest ecosystems, which is the claim of interest.",,870,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_121,10.1007/s00284-016-1060-6,False,none,endophytes_general,0.800,"To the best of our knowledge, this is the first report concerning the isolation and identification of endophytic BB-producing Pestalotiopsis spp. from the host plant.","The text does not claim that fungal endophytes are ubiquitous or found in nearly all plants. Instead, it reports the isolation and identification of a specific strain (Pestalotiopsis uvicola) from one plant species (Ginkgo biloba). This is suggestive of the potential for endophytic fungi to produce bioactive compounds, but not that they are ubiquitous.",,1309,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_125,10.1590/S1517-83822013005000067,False,none,endophytes_general,0.300,The fungi were isolated and obtained previously from plant species of Cerrado and Atlantic Forest,"While the text mentions that fungi were isolated from certain plant species (Cerrado and Atlantic Forest), it does not make a claim about their ubiquity or near-universality across all plants.",,1380,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_129,10.1007/s13199-011-0113-7,False,none,endophytes_general,0.850,"From 480 fragments of leaves (240) and stems (240), a total of 203 endophytic fungi were isolated, representing 14 species","Although the text mentions the isolation of endophytic fungi from different tissues of Lippia sidoides, it does not suggest that they are ubiquitous or found in nearly all plants. Instead, it is a specific study on one medicinal plant species.",,1301,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_133,10.3389/fmicb.2024.1363158,False,none,endophytes_general,0.900,"A total of 1,348 endophytic fungal strains were isolated from Ferula ovina, F. galbaniflua, and F. persica.","The text does not explicitly state that fungal endophytes are ubiquitous or found in nearly all plants. Instead, it mentions the isolation of a large number of endophytic fungi from specific plant species (Ferula ovina, F. galbaniflua, and F. persica), without claiming this is representative of all plants.",,1768,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_137,10.1080/10286020.2021.1877674,False,none,endophytes_general,0.900,,"The text does not contain a claim that fungal endophytes are ubiquitous or found in nearly all plants. Instead, it focuses on the discovery of new polyketides from a specific mangrove endophytic fungus.",,513,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_141,10.1016/j.funeco.2020.101038,False,qualified,endophytes_general,0.800,"A high diversity of endophytic fungi (236 OTUs), mostly belonging to Ascomycota, was detected","The text states that a high diversity of endophytic fungi was found in an endangered Korean fern, implying that various fungal species are associated with ferns. However, the study does not claim that these fungal species are ubiquitous or near-universal across all ferns or even all plant species.",(C) 2020 Elsevier Ltd and British Mycological Society,1161,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_145,10.1007/s13199-020-00685-w,False,none,endophytes_general,0.200,,The text does not explicitly claim that fungal endophytes are ubiquitous or found in nearly all plants. The focus is on the investigation and comparison of the endophytic fungal community and metabolites in specific plant tissues of Ephedra sinica (stems and roots).,,1278,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_149,10.1016/j.tetlet.2019.151325,False,none,endophytes_general,0.850,The endophytic fungus Phomopsis sp. D15a2a was isolated from the plant Alternanthera bettzickiana.,"The text mentions the isolation of a specific endophytic fungus from a particular plant, which does not imply that fungal endophytes are ubiquitous or near-universal in plants.",,600,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_153,10.1007/s11756-023-01579-0,False,none,endophytes_general,0.100,The application of the THENG-tsp method improved the average band quality of all endophytic fungi by 7.86%.,"While the text mentions that the THENG-tsp method improves DNA quality for all endophytic fungi studied, it does not imply that these fungi are ubiquitous or found in nearly all plants. The improvement in DNA quality only indicates that the method is effective on the specific samples tested.",,1617,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_157,10.1016/j.aoas.2020.12.003,False,none,endophytes_general,0.950,Endophytic fungi are a group of fungi that reside in the living plant without causing any disease symptoms.,"The text does not explicitly state that endophytic fungi are ubiquitous or found in nearly all plants. However, it does mention 'a group' and 'all', which can be interpreted as suggesting a broad presence of endophytic fungi, but without sufficient evidence to confirm they are ubiquitous.",,1797,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_161,10.1080/15226514.2023.2176466,True,explicit,endophytes_general,1.000,"Endophytic fungi exist widely in plants and play an important role in the growth and adaptation of plants. || They can increase the synthesis of host hormones and maintaining the balance of endogenous hormones,","The text explicitly states that endophytic fungi exist widely in plants, indicating a claim about their ubiquity.",,2076,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_165,10.1007/s00203-021-02224-7,False,none,endophytes_general,0.950,The distribution and richness of fungal species indicated that the geographical distance exerted little influence on characterizing the fungal composition.,"The text suggests that the geographical distance has a minimal impact on the diversity of fungal endophytes, but it does not claim or imply that they are ubiquitous or found in nearly all plants. Instead, it emphasizes factors such as plant genetics, lifestyles, and local environment that influence the number and diversity of endophytic fungi.",,1448,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_169,10.1127/nova_hedwigia/2019/0547,True,explicit,endophytes_general,0.900,Although endophytic fungi are widespread in almost all plants in the environment,The text directly states that endophytic fungi are widespread in almost all plants in the environment.,,525,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_173,10.1007/s40009-018-0665-7,False,none,endophytes_general,0.850,The present study was conducted to explore the seasonal distribution of culturable endophytic fungi in roots of invasive plants.,"Although the text mentions 'endophytic fungi', it does not explicitly or implicitly suggest that they are ubiquitous or found in nearly all plants. The focus is on the seasonal distribution and antimicrobial potential of endophytic fungi isolated from specific invasive plants, without a claim about their prevalence across plant species.",,1194,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_177,10.1007/s00572-017-0787-7,False,none,endophytes_general,0.900,The species richness and diversity of mycorrhizal and endophytic fungal communities isolated from D. sinense roots were strongly influenced by host tree species.,"The text does not state that fungal endophytes are ubiquitous or found in nearly all plants, but it discusses differences and correlations with specific host tree species. The claim of distinct mycorrhizal and endophytic fungal communities on different host tree species suggests a variable distribution rather than universality.",,1320,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_181,10.5941/MYCO.2017.45.4.312,False,none,endophytes_general,0.850,Leptodontidium orchidicola showed the highest frequency and was isolated from all root samples.,"While Leptodontidium orchidicola, a specific endophytic fungus, is found in all root samples of Cephalanthera longibracteata, the text does not state that this applies to all endophytic fungi within the plant or to all plants generally. Therefore, there is no claim of ubiquity.",,1236,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_185,10.1080/14786419.2023.2204434,False,none,endophytes_general,0.950,,"The text does not contain any explicit or qualified claims suggesting that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. The text merely mentions the isolation of an endophytic fungus from a specific medicinal plant.",,683,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_189,10.1007/s13225-010-0086-5,False,none,endophytes_general,0.900,,"The text does not make a claim about the ubiquity or near-universality of fungal endophytes in all plants. Instead, it focuses on the investigation and identification of specific taxa associated with Acer truncatum, a common tree in northern China.",,1257,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_193,10.1139/cjm-2022-0194,False,none,endophytes_general,1.000,,"The text does not contain a claim that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. The discussion is specific to the endophytic fungus Schizophyllum commune isolated from Panax ginseng.",,1446,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_197,10.5530/ijper.52.2.32,False,none,endophytes_general,0.450,Moderately found in dichloromethane extract followed by butanol extract.,"The text mentions the presence of endophytic fungus Cochliobolus sp in A. lanata, and the extraction of solvent extracts (dichloromethane, butanol, and methanol). However, it does not explicitly state that this fungus is ubiquitous or found in nearly all plants.",,2037,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_201,10.1080/09670879409371869,False,none,endophytes_general,0.900,These fungicides applied as dry seed treatment proved effective in reducing the incidence of most of the seed-borne fungi.,"The text does not claim that fungal endophytes are ubiquitous or found in nearly all plants. Instead, it states that certain fungicides are effective in reducing the incidence of most seed-borne fungi in African yam bean seeds.",,860,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_205,10.1016/j.funbio.2023.07.006,False,none,endophytes_general,0.300,"The microecology of endophytic fungi in special habitats, such as the interior of different tissues from a medicinal plant, is of great importance.","The text mentions the presence of endophytic fungi in specific medicinal plants, but there's no explicit or qualified claim stating they are ubiquitous or found in nearly all plants.",,1425,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_209,10.1016/S1995-7645(14)60236-4,False,none,endophytes_general,0.300,,"The text does not explicitly or implicitly claim that fungal endophytes are ubiquitous or found in nearly all plants. Instead, it focuses on the antimicrobial potential of specific fungi (Plectophomella sp., Physalospora sp., and Crataegus monogyna) and their isolated compounds.",,2112,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_213,10.7717/peerj.8905,False,none,endophytes_general,0.750,"Continuous cropping was found to decrease fungal diversity inside plant roots, stems, leaves and tubers. || We investigated the effects of continuous cropping on the endophytic and rhizospheric fungi associated with A. macrocephala","The text discusses the effect of continuous cropping on a specific plant species (Atractylodes macrocephala) and its associated endophytic and rhizospheric fungi, but does not make a claim that these fungal communities are ubiquitous or near-universal in all plants.",,1405,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_217,10.1007/s12223-022-00991-4,False,none,endophytes_general,0.200,Endophytic fungi in plant tissues produce a wide range of secondary metabolites and enzymes,"The text discusses the presence of endophytic fungi in plant tissues, but does not make a claim about their ubiquity or near-universality across all plants. Instead, it focuses on isolating specific endophytic fungi from a fire-prone forest and studying their cellulase activity.",,1223,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_221,10.1111/j.1744-7909.2008.00394.x,False,none,endophytes_general,0.500,,"The text does not state or imply that fungal endophytes are ubiquitous or found in nearly all plants. Instead, it discusses the prevalence of specific fungal taxa within Pinus tabulaeformis in a specific location (Dongling Mountains of Beijing), and mentions that some fungi may show a certain degree of tissue recurrence or specificity, but does not extend this observation to all plants.",,1309,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_225,10.1139/cjb-2016-0161,False,none,endophytes_general,0.850,Our results indicate that endophytic fungi are clearly a distinctive ecological group of fungi,"The text does not explicitly state or imply that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. Instead, it indicates that endophytic fungi form a distinct ecological group with different functional traits compared to ectomycorrhizal and decomposer fungi.",,1351,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_229,10.2478/ebtj-2020-0019,False,none,endophytes_general,0.950,Endophytic fungi of selected Nigerian plants are important sources of bioactive products. || The findings in this study reveal that endophytic fungi associated with C. nitida possess promising antipseudomonal properties.,"Although the text mentions 'endophytic fungi of selected Nigerian plants', it does not assert or imply that these fungi are ubiquitous, near-universal, or found in nearly all plants. The claims made pertain specifically to the endophytes found in Cola nitida and their antipseudomonal properties.",,1669,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_233,10.4014/jmb.2411.11051,False,none,endophytes_general,0.850,The endophytic fungi that promote the accumulation of secondary metabolites in the hairy roots of S. miltiorrhiza were screened by co-culture and elicitors preparation.,"The text does not make a claim about the ubiquity or near-universality of fungal endophytes in plants, but rather focuses on isolating and identifying endophytic fungi from Salvia miltiorrhiza and their effects on the accumulation of secondary metabolites.",,1149,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_237,10.3390/agriculture12020187,False,none,endophytes_general,0.800,Recent investigations carried out all over the world have disclosed the capacity of a multitude of endophytic fungal species/strains to produce bioactive compounds which are the same or structurally related to those synthesized by their host plants.,"The text does not explicitly claim that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. However, it suggests a wide distribution of certain endophytic fungi based on their production of bioactive compounds similar to those synthesized by host plants. This could potentially imply a high prevalence, but no specific claim is made about their presence in all plants.",,1105,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_241,10.1016/j.ejbt.2015.08.005,False,none,endophytes_general,0.850,Endophytic fungi do not always cause plant disease.,"The text does not explicitly claim that fungal endophytes are ubiquitous or found in nearly all plants. However, the statement 'Endophytic fungi do not always cause plant disease.' implies that endophytes can be present in various plants without causing harm, which could potentially suggest a wide distribution of these organisms.",,1806,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_245,10.1007/s00284-010-9848-2,False,none,endophytes_general,0.300,Endophytic fungi are rich in orchids,"The text mentions that endophytic fungi are 'rich' in orchids, but does not provide evidence to suggest they are ubiquitous or near-universal across all plants. The study focuses specifically on Dendrobium species.",,1575,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_249,10.1007/s11274-019-2616-y,False,qualified,endophytes_general,0.850,"However, the endophytic fungi of D. asperoides have not been analyzed in detail. || Taproots contained abundant endophytic fungi","The text mentions that the endophytic fungi of a specific plant (Dipsacus asperoides) have not been analyzed in detail, indicating they may be widespread but not ubiquitous. Furthermore, it is stated that taproots contained abundant endophytic fungi, suggesting their presence is not universal across the entire plant.",,1262,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_253,10.1007/s13213-015-1099-9,False,none,endophytes_general,0.900,Endophytic fungi are major contributors to fungal diversity and an important component of plant microbiota.,"The text does not explicitly claim that fungal endophytes are ubiquitous or found in nearly all plants. Instead, it mentions that certain plants (Nothapodytes foetida, Hypericum mysorense, and Hypericum japonicum) collected from biodiversity hotspots were explored for the presence of endophytic fungi, but there's no claim suggesting these fungi are ubiquitous in all plants.",,1979,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_257,10.1007/s11274-013-1519-6,False,none,endophytes_general,0.950,"Screening of 94 endophytic fungal isolates obtained from plant H. serrata was carried out for the production of HupA. || 3 out of 94 strains i.e. S29, L44 and S94 showed significant AchE-inhibitory activity and antioxidant activity.","The text does not explicitly state that fungal endophytes are ubiquitous or found in nearly all plants. However, the screening of 94 isolates from a single plant species (Huperzia serrata) implies that the study was limited to this specific plant and does not provide evidence for ubiquity claims.",,1041,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_261,10.33263/BRIAC126.75847595,False,none,endophytes_general,0.100,"In this study, we evaluate antioxidant activity to determine the species of endophytic fungi isolated from Syzygium aqueum.","The text does not make a claim about the ubiquity or near-universality of fungal endophytes in plants. Instead, it focuses on the isolation and identification of endophytic fungi from one specific plant species (Syzygium aqueum).",,1210,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_265,10.1007/s00253-020-11048-2,False,none,endophytes_general,0.700,"In this study, we firstly reported the large-scale screening and isolation of endophytic fungi from nine wild and six cultivated soybeans in the cold regions of China. || We totally isolated 302 endophytic fungal strains, of which 215 strains are isolated from the wild soybeans and 87 are identified from cultivated soybeans.","While the text mentions the isolation of a large number of endophytic fungi from various soybean sources, it does not explicitly state or imply that these fungi are ubiquitous or found in nearly all plants. Instead, the focus is on the diversity and potential applications of these fungi.",,1593,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_269,10.1017/S0025315424000286,False,none,endophytes_general,0.850,"Although the studied fungi are known from other sources, this is the first report of P. macrospinosa and C. cinerea as endophytes in A. ilicifolius leaves.","The text does not make a claim that fungal endophytes are ubiquitous, near-universal, or found in nearly all plants. Instead, it is reported that P. macrospinosa and C. cinerea are found as endophytes for the first time in Acanthus ilicifolius leaves.",,1813,1,0,mistral,
