source_type,source_file,doc_id,contains_ubiquity_claim,claim_strength,claim_scope,confidence,evidence_sentences,rationale,citation,text_chars,snippets_used,keyword_hits,model_name,error
abstract,Abstracts_for_Monsoon.csv:row_765,10.1007/s13199-020-00696-7,True,explicit,endophytes_general,1.000,Endophytic fungi are not only ubiquitous in plants,The text explicitly states that endophytic fungi are ubiquitous in plants.,,1777,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1113,10.1016/j.funeco.2024.101356,True,explicit,endophytes_general,0.900,All vascular plants contain communities of endophyte fungi within their foliar tissues.,"The text explicitly states that all vascular plants contain communities of endophyte fungi, implying a claim of ubiquity.",,1058,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1141,10.1016/S0254-6299(15)30596-2,True,qualified,endophytes_general,0.800,"Sphaeropsis sapinea was present in 50% of young, green P. patula Schl. et Cham., and 90% of P. radiata D. Don cones. || Botryosphaeria dothidea was found to be common in all the Eucalyptus spp. tested","The text states that Sphaeropsis sapinea is present in a significant percentage of Pinus patula and P. radiata, and Botryosphaeria dothidea is common in all the Eucalyptus spp. tested, indicating a widespread presence of these fungal endophytes in the mentioned plant species.",,1026,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1157,10.1111/plb.12307,True,explicit,endophytes_general,0.900,Fungal endophytes have been documented in almost all terrestrial plant groups.,"The text directly states that fungal endophytes have been found in nearly all terrestrial plant groups, which implies a claim of ubiquity.",,1295,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1209,10.3390/jof8030237,True,explicit,endophytes_general,0.900,Fungal endophytes have been extensively found in most terrestrial plants.,"The text explicitly states that fungal endophytes are 'extensively found in most terrestrial plants', which implies they are ubiquitous or nearly universal in these types of plants.",,1678,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1373,10.1007/s13225-013-0223-z,True,explicit,endophytes_general,0.900,"An analysis of the endophytic taxa identified in surveys conducted in 14 grass species showed that some of the most frequent taxa on each grass were also present across several host grasses. || A similar analysis of airborne fungi surveyed at 41 different locations throughout the world showed that some of the most geographically widespread, and most locally frequent airborne fungi belonged to the same genera that are dominant endophytes in grasses.","The text provides evidence that certain fungal taxa (Alternaria, Epicoccum, Cladosporium, Fusarium) found as endophytes in one grass species are also present in other host grasses and are geographically widespread airborne fungi. This implies ubiquity of these fungal endophyte taxa across various grass species and global locations.",,1562,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1589,10.1111/oik.03648,True,explicit,endophytes_general,0.950,Epichloe are widespread symbionts of grasses.,"The text explicitly states that Epichloe, a type of fungal endophyte, are widespread symbionts of grasses, which implies that they are ubiquitous or found in nearly all plants within the grass family.",,2188,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1861,10.1002/ecy.3210,True,explicit,endophytes_general,0.950,Foliar fungal endophytes are ubiquitous plant symbionts,"The text directly states that foliar fungal endophytes are ubiquitous plant symbionts, suggesting they are present in a wide range of plants.",,2177,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2233,10.1139/b97-869,True,explicit,endophytes_general,0.950,"Oidiodendron maius and S. vaccinii, already accepted as mycobionts of the Ericaceae, are confirmed as ubiquitous in natural habitats of Alberta and are often both isolated from the same root fragment.","The text explicitly states that Oidiodendron maius and S. vaccinii (endophytes) are ubiquitous in the natural habitats of Alberta, indicating their presence in most or all plants of those habitats.",,1351,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2321,10.1016/j.ecoenv.2015.11.008,True,explicit,endophytes_general,0.900,"In the current study, a ubiquitous and evolutionary conserved metal transporter gene was cloned from a metal tolerant isolate of dark septate endophyte (DSE, Exophiala pisciphila)","The text states that the metal transporter gene cloned is 'ubiquitous and evolutionary conserved', implying its presence in various organisms, including endophytes.",(C) 2015 Elsevier Inc.,1571,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2377,10.1071/CP13383,True,explicit,endophytes_general,0.950,"Frequency of endophyte infection in old, perennial ryegrass pastures and ecotype-based cultivars is high and, in all pastures, increases with time","The text explicitly states that the frequency of endophyte infection in old, perennial ryegrass pastures and ecotype-based cultivars is high, and this frequency increases over time. This implies a near-universal presence of fungal endophytes in these specific grasses.",,1909,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2913,10.1007/s10265-019-01121-x,True,qualified,endophytes_general,0.900,Mycorrhizal symbiosis between plants and fungi is ubiquitous,"The text states that mycorrhizal symbiosis between plants and fungi is 'ubiquitous', implying a wide presence. While the study focuses on Mucoromycotina endophytes in fern gametophytes, the broader context suggests the claim extends to all fungal endophytes.",,1370,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2941,10.1016/j.aquabot.2013.03.001,True,qualified,endophytes_general,0.850,The widespread occurrence of non-destructive fungal associations suggest an important role for plant survival in extreme environments.,"The text suggests that the fungal endophytes are found in all sampling sites of Puccinellia frigida, which implies a ubiquitous presence, although the claim is qualified by the term 'widespread'.",(c) 2013 Elsevier B.V.,1151,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_3073,10.3389/fmicb.2018.02343,True,qualified,endophytes_general,0.800,We found unexpectedly high fungal diversity associated with all plants studied indoors.,"The text states that high fungal diversity was found in association with all the plants studied under controlled conditions. However, it is important to note that the study was conducted in a greenhouse and the results may not be fully representative of natural environments.",,1343,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_3429,10.1016/j.revpalbo.2021.104590,True,explicit,endophytes_general,0.900,"The Battery Point Formation fossils represent the only Early Devonian glomeromycete occurrence documented outside the Rhynie Chert hot spring deposits. || Their occurrence in fluvial-coastal environments and their putative mycorrhizal role suggest that glomeromycetes were relatively ubiquitous symbionts of tracheophytes, like their extant counterparts, by the Early Devonian.","The text explicitly states that glomeromycetes were relatively ubiquitous symbionts of tracheophytes by the Early Devonian, and this claim is supported by the discovery of fossil glomeromycete occurrences in fluvial-coastal environments outside the Rhynie Chert hot spring deposits.",(C) 2022 The Authors. Published by Elsevier B.V.,1748,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_3809,10.21273/JASHS.132.1.134,True,explicit,endophytes_general,0.950,Mycorrhizal colonization was present in all samples.,"The text directly states that mycorrhizal colonization (a type of fungal endophyte) was present in all samples of cultivated cranberry, suggesting a claim of ubiquity for these endophytes in this specific plant species.",,1181,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_3893,10.1017/S0953756298007217,True,explicit,endophytes_general,0.900,The fungus has a global distribution.,"The text states that the fungus (Hymenoscyphus ericae) has a global distribution, which implies that it is found in various parts of the world. The term 'global' suggests a near-universal or ubiquitous presence.",,514,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4149,10.1002/ajb2.1754,True,qualified,endophytes_general,0.950,Our results document a consistent and largely invariant community of endophytic bacteria in P. andromedea across biotic and abiotic environmental conditions at a continental scale.,"The text states that the community of endophytic bacteria in P. andromedea is consistent and largely invariant across various biotic and abiotic conditions at a continental scale, which suggests a claim of ubiquity.",,2096,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4221,10.3390/biology14030293,True,qualified,endophytes_general,0.800,"The consistent presence of these genera across all samples suggests that they are stable components of the grapevine endophytic microbiota, remaining relatively unaffected by external environmental factors.","The text implies that certain fungal genera (Cladosporium, Malassezia, Mucor) are consistently present across all samples of grapevine endophytic microbiota, suggesting a near-universal presence or ubiquity in grapevines.",,1197,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4589,10.1080/21501203.2024.2309898,True,qualified,endophytes_general,0.800,Metacampanella appears to be global in distribution.,"The text states that Metacampanella, a group of fungal endophytes, is 'global in distribution', which implies they are found in numerous locations worldwide, suggesting a near-universal presence in the context of endophytes.",,701,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4753,10.1111/wbm.12122,True,explicit,endophytes_general,0.950,Endophytes were found in all populations of the seeds from the paddy levees,"The text explicitly states that endophytes were found in all populations of seeds from the paddy levees, implying a near-universal presence in Italian ryegrass growing on these specific levees",,1769,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4809,10.1186/s12864-019-6256-2,True,qualified,mucor_genus,0.800,The Mucor genus is composed of a large number of ubiquitous species,The text explicitly mentions that the Mucor genus contains a large number of ubiquitous species.,,2267,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4833,10.1016/j.ygeno.2018.09.003,True,qualified,endophytes_general,0.800,"Mucor endophyticus, a plant endophyte.","The text states that Mucor endophyticus is a plant endophyte, which implies that it resides within plants. While the claim about the ubiquity of this specific fungal endophyte in all plants cannot be definitively confirmed from this text alone, it does suggest that this particular endophyte is found in plants.",,1337,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4961,10.1080/00288233.1999.9513401,True,explicit,endophytes_general,0.950,Endophyte infection was 100% in 18 of the 20 half-sibling (HS) ryegrass families used,"The text explicitly states that endophyte infection was 100% in 18 out of 20 half-sibling ryegrass families, implying a high prevalence of endophytes.",,869,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_5001,10.5073/JfK.2025.02.06,True,qualified,fungal endophytes_specific_taxon,0.850,"In the 48 Douglas firs studied, Contarinia spp., Nothophaeo cryptopus gaeumannii and Heterobasidion annosum were observed in all the stands studied","The text states that the fungi Contarinia spp., Nothophaeo cryptopus gaeumannii, and Heterobasidion annosum were found in all the Douglas fir stands studied, suggesting a near-universal presence in this specific taxon.",,994,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_5273,10.1016/j.micres.2022.127148,True,explicit,endophytes_general,0.900,Endophytes as a ubiquitous associate of the plant are considered as a promising candidate for sustainable agriculture.,"The text explicitly states that endophytes are 'ubiquitous associates' of plants, implying they can be found in many or even all plants.",,1601,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_5553,10.5943/mycosphere/si/1b/10,True,qualified,endophytes_general,0.850,The results of this study show that the genus Neofusicocccum appears to be common and widespread on a broad range of hosts,"The text suggests that the fungus Neofusicocccum is common and widespread on a broad range of hosts, implying a near-ubiquitous presence in plants. However, the claim is qualified because it only refers to one specific genus of endophytes.",,1383,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_5689,10.3390/jof7080634,True,explicit,endophytes_general,0.950,"One single haplotype dominates the European population, being represented by 45.3% of all isolates and found in nearly all investigated countries.","The text states that a single haplotype dominates the European population of Diplodia sapinea, which is an endophyte, and it is found in nearly all investigated countries. This suggests a wide distribution or ubiquity claim.",,2041,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_5697,10.1071/AR99182,True,explicit,endophytes_general,1.000,All of the 101 populations examined were infected with ryegrass endophyte.,"The text clearly states that all examined populations of two specific grass types were infected with ryegrass endophyte, implying a near-universal occurrence in those specific plants.",,2144,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_5725,10.1023/A:1020655815121,True,qualified,fungal endophytes_specific_taxon,0.850,"The collection sites ranged from 0 to 1040 m asl, but sites over 750 m were only visited in the inner part of Sardinia. || The germplasm of Festuca rubra, Festuca arundinacea, and Lolium perenne proved highly infected by endophytic (symbiotic) fungi of the genus Neotyphodium.","The text mentions that the species Festuca arundinacea and Lolium perenne were 'rather ubiquitous' in the collection sites, and also states that these same species have high infection rates of endophytic fungi. This suggests that fungal endophytes, specifically of the genus Neotyphodium, are prevalent in these particular plant species (Festuca arundinacea and Lolium perenne), but not necessarily ubiquitous across all plants.",,1843,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_5873,10.3897/mycokeys.112.135493,True,qualified,endophytes_general,0.800,"The genus Apiospora is commonly used as plant pathogens, endophytes, and saprophytes, which are widely present in various host ranges around the world.","The text suggests that the genus Apiospora, including endophytes, is found in various host ranges worldwide. While not explicitly stating 'ubiquitous' or 'nearly all plants', the qualifier 'widely present' implies a widespread occurrence, thus making it a qualified claim.",,877,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6029,10.1016/j.micpath.2020.104074,True,explicit,endophytes_general,0.950,Plant endophytes are ubiquitously associated with plants.,"The text explicitly states that plant endophytes are ubiquitously associated with plants, indicating a claim of their ubiquity across all or nearly all plants.",,1563,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6089,10.1016/j.chroma.2018.05.013,True,explicit,n-acetylloline and n-formylloline are found to be ubiquitous in horse serum,0.900,Newborn calf serum was therefore used as surrogate matrix for the validation study. || N-acetylloline and N-formylloline were found to be ubiquitous in horse serum.,"The text explicitly states that N-acetylloline and N-formylloline are found to be ubiquitous in horse serum, which implies their presence in almost all samples of this specific biological fluid.",(C) 2018 Elsevier B.V.,2909,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6225,10.1046/j.1365-294X.1997.00266.x,True,qualified,endophytes_general,0.850,"This study identifies a DNA sequence originally attributed to Picea engelmannii (Engelmann spruce) as Hormonema dematioides, a ubiquitous foliar endophyte of conifers.","The text states that Hormonema dematioides, a specific type of endophytic fungi, is identified as 'ubiquitous' within the context of conifers. While the claim applies to a specific taxon rather than all plants, the usage of the term 'ubiquitous' suggests a high frequency or widespread presence.",,950,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6229,10.1007/s00705-008-0293-5,True,qualified,endophytes_general,0.800,The observed incidence (22.6%) indicates that the presence of mycoviruses could be common among species of this group of ubiquitous fungi.,"The text suggests that mycoviruses are present in a significant proportion (22.6%) of species within a group of 'ubiquitous' endophytic fungi, implying their potential widespread presence among these fungi.",,506,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6433,10.21897/rta.v27i1.3133,True,qualified,endophytes_general,0.850,Studies associated with endophytic fungi report their presence in the majority diversity of existing plants.,"The text states that studies have found endophytic fungi in a significant proportion of the existing plant diversity, implying a widespread or ubiquitous presence, although the qualifier 'majority' suggests this is not absolute.",,1593,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6517,10.1139/b98-032,True,qualified,endophytes_general,0.800,"Guignardia sp., Phomopsis sp., and Colletotrichum gloeosporioides were found in the leaves of all plants.","The text states that three specific fungal endophytes (Guignardia sp., Phomopsis sp., and Colletotrichum gloeosporioides) are present in the leaves of all eight species of Ericaceae plants investigated.",,1427,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6837,10.1007/BF02772897,True,explicit,endophytes_general,0.900,Recent studies have revealed their widespread occurrence and broad host range.,"The text explicitly states that recent studies have revealed the widespread occurrence and broad host range of endophytic fungi, implying they are found in a large number of plants, which aligns with the definition of ubiquitous.",,982,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6925,10.1007/s11557-016-1219-3,True,explicit,endophytes_general,0.900,Fungal endophytes are the most ubiquitous and highly diverse microorganisms that inhabit the interior of healthy plants.,"The text explicitly states that fungal endophytes are the most ubiquitous microorganisms, suggesting they are found in a high proportion of all plants.",,1482,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_7017,10.1007/s11274-005-7579-5,True,explicit,endophytes_general,0.900,Fungal endophytes reside in healthy tissues of all terrestrial plant taxa studied to date,"The text directly states that fungal endophytes reside in all terrestrial plant taxa studied to date, which implies a claim of ubiquity across different plant species.",,1316,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_7077,10.1016/j.sajb.2019.12.031,True,qualified,endophytes_general,0.900,"Colletotrichum gigasporum and Colletotrichum sp. 1 were the most dominant taxa, which occurred systematically in all plant tissues.","The text states that Colletotrichum gigasporum and Colletotrichum sp. 1 occurred systematically in all plant tissues of Carapichea ipecacuanha, suggesting they are ubiquitous in this specific plant species but may not be universal across all plants.",(c) 2020 SAAB. Published by Elsevier B.V.,1140,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_7733,10.4238/2013.April.2.10,True,qualified,endophytes_general,0.850,All plant species studied to date have endophytic microorganisms (bacteria or fungi),"The text implies that all plant species studied so far have endophytes, suggesting a near-universal presence of these organisms in plants. However, the qualifier 'all plant species studied to date' indicates that the claim is not absolute but based on the current extent of study.",,1763,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_8097,10.1007/s11557-020-01617-0,True,qualified,endophytes_general,0.900,"Sphaeropsis sapinea, an endophytic plant pathogen with saprobic capabilities, was isolated from more than 80% of the studied pine trees","The text states that 'Sphaeropsis sapinea', a specific fungal endophyte, was found in more than 80% of the studied Scots pine trees. This implies that S. sapinea is prevalent or near-ubiquitous in the population of the studied Scots pines, but it does not claim that all plants host this endophyte.",,1813,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_8253,10.1016/S0953-7562(09)81336-1,True,qualified,endophytes_general,0.800,Isolates from Salix were mostly ubiquitous endophytes,"The text states that isolates from Salix trees are 'mostly ubiquitous endophytes', suggesting a prevalence of ubiquity for the fungal endophytes associated with this specific plant species.",,1158,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_8341,10.3390/jof4020058,True,qualified,endophytes_general,0.850,Fungal endophytes occur in the living tissues of all lineages of plants without causing evidence of disease.,"The text states that fungal endophytes occur in the living tissues of all lineages of plants, which implies a claim of ubiquity or near-universality. However, the qualifier 'without causing evidence of disease' suggests a more specific focus on healthy plants rather than all plants, hence the 'qualified' claim strength.",,1379,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_8829,10.2307/3761880,True,explicit,endophytes_general,0.950,Fungal endophytes inhabit healthy tissues of all terrestrial plant taxa studied to date,"The text states that fungal endophytes have been found in all terrestrial plant taxa studied so far, implying a near-universal presence.",,1678,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_9157,10.1016/j.agee.2004.01.044,True,qualified,endophytes_general,0.900,Endophytes were found at 77% of the locations || The survey additionally provides the first indication that Neotyphodium ryegrass endophytes are widely spread in semi-natural grass communities in Denmark,"The text suggests that Neotyphodium ryegrass endophytes, specifically, are present in 77% of the locations surveyed in Denmark, and it also indicates that they are widely spread in semi-natural grass communities. This implies that these endophytes might be near-universal or ubiquitous in certain types of grasses in Denmark.",(C) 2004 Elsevier B.V.,1674,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_9241,10.1007/BF00993732,True,qualified,endophytes_general,0.800,"Pleuroplaconema sp., its ubiquitous endophytic fungus.","The text states that Pleuroplaconema sp. is referred to as an 'ubiquitous' endophytic fungus, indicating it is found in many or most plants (in this case, coastal redwoods). However, the use of 'ubiquitous' here is qualified by the context, suggesting that while it is common in this specific host plant species, its presence in other plant types may not be as universal.",,1535,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_9605,10.1007/s13199-019-00635-1,True,explicit,endophytes_general,0.950,Fungal endophytes live symbiotically within healthy plant tissues and found to be associated with all host plants studied till date in all natural ecosystems with varied geographical areas.,"The text directly states that fungal endophytes have been associated with all host plants studied so far across various geographical areas, suggesting a near-universal presence.",,824,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_9917,10.1111/efp.12294,True,qualified,endophytes_general (tubakia dryina as a specific taxon of fungal endophytes),0.850,The results also suggest the ubiquitous occurrence of T. dryina on oaks in Poland.,"The text states that the results suggest the 'ubiquitous occurrence' of Tubakia dryina on oaks in Poland, implying a widespread presence of this specific fungal endophyte in the oak tree species. However, it should be noted that while the claim is qualified as being related to oaks in Poland only.",,973,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_9957,10.3390/plants11030384,True,explicit,endophytes_general,0.950,Virtually all examined plant species harbour fungal endophytes,"The text directly states that 'virtually all' examined plant species harbor fungal endophytes, which indicates a claim of ubiquity or near-universality.",,1123,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_10005,10.1111/j.1462-2920.2011.02523.x,True,explicit,endophytes_specific_taxon,0.900,Dark septate endophytic fungi of the Phialocephala fortinii s.l.-Acephala applanata species complex (PAC) are ubiquitous root colonizers of conifers and Ericaceae.,"The text directly states that PAC, a specific fungal taxon, is ubiquitous as root colonizers in conifers and Ericaceae.",,1362,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_10313,10.1111/efp.12270,True,qualified,endophytes_general,0.950,The dominant isolated bacterial species was S.maltophilia. This species represented 63.6% of the superior strains which was ubiquitous,"The text states that 'S.maltophilia' is 'ubiquitous', implying its presence in a majority or all of the isolated bacterial strains, which are endophytic bacteria found in the Cupressaceae family.",,1752,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_10453,10.1111/ppa.12567,True,explicit,endophytes_general,0.900,"Endophytic fungi, which stimulate a variety of defence reactions in host plants without causing visible disease symptoms, have been isolated from almost every plant.","The text explicitly states that endophytic fungi have been isolated from 'almost every plant', implying they are found in nearly all plants.",,1375,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_10721,10.3390/d12090351,True,explicit,endophytes_general,0.900,"The results confirm the natural occurrence of the DSE symbiosis in sugarcane varieties and the generalist character of these fungi as some of the detected species have already been reported associated with other host plants, ecosystems, and regions of the world.","The text states that the DSE symbiosis is found in sugarcane varieties and also mentions their association with other host plants, ecosystems, and regions. This implies a claim that these endophytes are not limited to sugarcane but can be found in various plants, ecosystems, and regions, suggesting a near-universal presence.",,1346,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_10729,10.1111/nph.17873,True,explicit,endophytes_general,0.950,The abundance and broad host ranges spanning all lineages of land plants and lichens,"The text explicitly states that endophytes have a broad host range spanning all lineages of land plants and lichens, which implies their near-universal presence in plants.",,1500,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_10829,10.1007/s00572-009-0288-4,True,explicit,endophytes_general,0.950,All of the roots sampled contained culturable fungal root endophytes,"The text explicitly states that all roots sampled contained culturable fungal root endophytes, which implies that fungal root endophytes are present in all the samples, suggesting a near-ubiquity claim.",,1525,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_10909,10.1890/05-1459,True,explicit,endophytes_general,1.000,Fungal endophytes are found in asymptomatic photosynthetic tissues of all major lineages of land plants.,"The text explicitly states that fungal endophytes are present in all major lineages of land plants, which implies a ubiquitous presence.",,1466,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_11033,10.1007/s11356-023-26886-6,True,qualified,endophytes_general,0.850,"While abamectin was not detected, the systemic fungicide difenoconazole was determined in almost all flowers and pollen samples","The text states that 'difenoconazole was determined in almost all flowers and pollen samples', which implies a wide distribution or ubiquity of this fungicide. However, it's important to note that the claim is about a specific fungicide (difenoconazole) rather than fungal endophytes in general.",,1552,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_11133,10.1016/j.phytol.2020.09.013,True,explicit,human_pathogenic_fungus,1.000,"Aspergillus fumigatus, an important human pathogenic fungus ubiquitous in soil.","The text states that Aspergillus fumigatus is a human pathogenic fungus that is ubiquitous in soil, implying its widespread presence.",,1564,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_11677,10.1016/j.biocontrol.2022.104840,True,explicit,endophytes_general,0.950,The fungus E. nigrum is ubiquitous,"The text explicitly states that E. nigrum is ubiquitous, suggesting that it is found in a wide range or even in nearly all conditions. However, the claim pertains to the specific endophytic fungus E. nigrum rather than endophytes in general.",,1745,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_11717,10.1016/j.ympev.2006.07.012,True,explicit,endophytes_general,0.950,Although associated with all plants,The text directly states that fungal endophytes are associated with all plants.,(c) 2006 Elsevier Inc.,1929,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_11837,10.1007/s00374-014-0944-5,True,qualified,humic_macromolecules_general,0.800,"Thus, investigations on the response of fungi to plant-released allelochemicals should not exclude interactive aspects of these compounds with ubiquitous coexisting humic macromolecules.","The text implies that humic macromolecules, which include humic acids, are ubiquitously present and interact with allelochemicals released by plants. However, the claim is qualified because it refers specifically to the interaction of these compounds in soil rather than stating that humic macromolecules are universally present in all types of environments.",,1678,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_12097,10.1007/s00248-019-01336-4,True,qualified,endophytes_general,0.800,Despite colonizing nearly every plant on Earth,"The text suggests that fungal endophytes are found in almost every plant on Earth, implying a near-universal presence across various plant species. However, the qualifier 'nearly' and the focus on foliar fungal symbionts indicate that the claim is not absolute but rather a qualified statement.",,1534,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_12221,10.1371/journal.pone.0094676,True,explicit,endophytes_general,0.950,"This species was very common and widely distributed in association with a broad spectrum of herbaceous plant families in diverse habitats, independent of land use type.","The text explicitly states that the isolated species S. herbamans is 'very common and widely distributed' across different habitats and plant families, suggesting a near-universal presence of this specific endophytic fungus.",,1665,1,0,mistral,
